Questions,Correct,A,B,C,D
What character from The Goonies said Scared Mikey?, Brand,Andy,Mouth,Chunk,Brand
"What character from the movie The Goonies said Here, grab the rock?", Brand,Brand,Mouth,Chunk,Mikey
When was Butterfly McQueen born?, 1/ 7/ 1911,1/7/1921,1/ 7/ 1911,1/7/1926,1/7/1930
How did actress Butterfly McQueen get the name Butterfly?, From a ballet dance she performed,From her role in Gone With the Wind,She wanted an unusual name for show business.,It  was her grandmothers name.,From a ballet dance she performed
What was the first movie in which Butterfly McQueen appeared?, The Women,Duel in the Sun,Serenade in Black and  Blue,Gone With the Wind,The Women
"In 1943, Butterfly McQueen appeared in this Vincent Minelli/ Busby Berkly directed movie with an African- American cast including Ethel Waters, Louis Armstrong, and Eddie Rochester Anderson.", Cabin in the Sky,Duel in the Sun,Harlem Revue of 1943,Affectionately Yours,Cabin in the Sky
"Who played the male leading role in Mosquito Coast, the last movie in which Butterfly McQueen starred?", Harrison Ford,Harrison Ford,Sean Connnery,Brad Affleck,Matt Damon
"From 1950-1953, Butterfly McQueen appeared in the TV sitcom Beulah. Which Academy Award winner played the title role?", Hattie McDaniels,Ethel Waters,Amanda Randolph,Hattie McDaniels,Louise Beavers
Which statement about Butterfly McQueen is true?, She received a B.A. degree in Political Science from New York City College.,She received a B.A. degree in Political Science from New York City College.,She received an Honorary Doctorate in Film from UCLA.,She received a degree in communications from Howard University.,She received an Honorary Doctorate in Film from Morehouse University.
Which statement regarding Butterfly McQueens death is true?," She died at the age of 84 in Augusta, Georgia.","She died at the age of 94 in Los Angeles, California.","She died of pneumonia at 77 in her home in Bramwell, South Carolina.","She died at the age of 84 in Augusta, Georgia.","She died poverty stricken at the age of 74, in New York City."
What was Butterfly McQueens religion?, Atheist,African Methodist Episcopal,Southern Baptist,Atheist,Northern Baptist
The fictional dinosaur-inhabited island Isla Nublar from the 1993 movie Jurassic Park is located close to this country., Costa Rica,The Philippines,Cuba,Australia,Costa Rica
What relative of Norman Bates exists in his head as his alternate personality in the 1960 movie Psycho?, His mother,His wife,His mother,His father,His sister
What legendary singer and actor starred in the 1962 Cold War movie The Manchurian Candidate?, Frank Sinatra,Gene Kelly,Elvis Presley,Fred Astaire,Frank Sinatra
What animal does Jane put in her sisters dish in the 1962 movie What Ever Happened to Baby Jane??, Rat,Rat,Frog,Cockroach,Snake
What actor was initially offered the role of Neo in the 1999 movie The Matrix?, Will Smith,Denzel Washington,"Cuba Gooding, Jr.",All of these,Will Smith
What is the destiny (not goal) of Damien Thorn in the 1976 movie The Omen?, To become the Antichrist,To find the fountain of youth,To invent a medicine that prolongs human life,To become President of the united States,To become the Antichrist
What kind of food does Rosemary Woodhouse crave while she is pregnant with Satans child in the 1968 movie Rosemarys Baby?, Raw meat,Raw meat,Human flesh,Cat meat,Lizard meat
What is the nickname of Dustin Hoffmans character in the 1976 thriller movie Marathon Man?, Babe,Flash,Babe,Sugar,Twister
What director worked on the 1991 movie Thelma  Louise?, Ridley Scott,Ridley Scott,Quentin Tarantino,Martin Scorsese,Oliver Stone
Which of the characters from Steven Spielbergs 1975 movie Jaws was inspired by Captain Ahab from Herman Melvilles novel Moby-Dick?, Quint,Mayor Larry Vaughn,Martin Brody,Quint,Matt Hooper
"In the movie I Am Sam, when Sam and Lucy go to the school Halloween party, what is Sam dressed up as?", A Beatle,A Beatle,Freddy,A Baby,Michael Jackson
"In the movie I Am Sam, when is Sam and Lucys IHOP night?", every Wednesday,every Tuesday,every Wednesday,every Saturday,every Friday
Where does Sam work in the movie I Am Sam?, Starbucks,Dennys,Starbucks,IHOP,7-11
"How old is Lucy in the movie I Am Sam, when the Social Services try to take her away from Sam?", 7,5,8,7,6
What is Sam and Lucys last name in the movie I Am Sam?, Dawson,Daley,Dawson,Dallas,Dale
Who plays Sam Dawson in the movie I Am Sam?, Sean Penn,Sean Penn,Edward Norton,Kevin Spacey,Will Farrell
"In the movie I Am Sam, this actress plays Rita Harrison, the pro bono attorney who decides to be Sams lawyer?", Michelle Pfeiffer,Ahsley Judd,Michelle Pfeiffer,Jodie Foster,Nicole Kidman
What disorder does Sams best friend Ifty have in the movie I am Sam?, Attention Deficit Disorder,Dependent Personality Disorder,Attention Deficit Disorder,Bipolar Disorder,Autistic Disorder
What disorder does Sam Dawson have in the film I Am Sam?, Autistic Disorder,Attention Deficit Disorder,Autistic Disorder,Bipolar Disorder,Schizophrenia
What is Sam and Lucys favorite book in the movie I Am Sam?, Green Eggs  Ham,Horton Hears a Who! Can You?,Green Eggs  Ham,The Cat in the Hat,Hop On Pop
Who plays Lucy Dawson at the age of 3?, Elle Fanning,Trisha Fanning,Elle Fanning,Dawn Fanning,Dakota Fanning
Which Academy Award did the 2007 movie Pirates of the Caribbean: At Worlds End win?, None of these,None of these,Academy Award for Best Visual Effects,Academy Award for Best Makeup,Academy Award for Best Director
"What legendary Hollywood actress portrayed Queen Cleopatra in the 1963 movie Cleopatra, one of the most expensive movies in history?", Elizabeth Taylor,Ginger Rogers,Greta Garbo,Marilyn Monroe,Elizabeth Taylor
The production of the 2007 movie Spider-Man 3 was one of the priciest in film history. What does Toby Maguires character study at the Columbia University?, Physics,Zoology,Chemistry,Physics,Photography
Why did Kate Winslet decide she would never work with director James Cameron again during the filming of the 1997 movie Titanic?, All of these,She got sick from flu.,All of these,She chipped her elbow bone.,She almost drowned.
"What exactly is the Felix Felicis in the 2009 movie Harry Potter and the Half-Blood Prince, one of the most expensive films ever made?", Potion of luck,A love potion,Potion of luck,A magic mirror that shows ones true self,A wise cat who knows the deepest secrets of the Universe
What actor portrayed the popular superhero Superman in the superexpensive 2006 movie Superman Returns?, Brandon Routh,Brandon Routh,Tobey Maguire,Matt Damon,Christian Slater
What character did actor Liam Neeson voice in the 2008 movie The Chronicles of Narnia: Prince Caspian?, The lion Aslan,The lion Aslan,Trumpkin the dwarf,Asterius the Minotaur,Bulgy Bear
Why didnt actress Linda Hamilton reprise her role as Sarah Connor in the extremely costly third Terminator movie Terminator 3: Rise of the Machines in 2003?, Because her character dies in the middle of the movie,Because her character dies in the middle of the movie,All of these,Because she had a fight with the director,Because she was pregnant
Which of these Academy Awards did the 2005 movie King Kong win?, Best Visual Effects,All of these,Best Actress,Best Art Direction,Best Visual Effects
"What actor portrayed James Bond in the 2008 spy movie Quantum of Solace, one of the priciest movies in history?", Daniel Craig,Daniel Craig,None of these,Timothy Dalton,Pierce Brosnan
"Reese Witherspoon played Jill, one of Rachels two sisters on the hit show Friends. We all know Jennifer Aniston played Rachel, but here is the real question: What movie hottie did both Reese and Jennifer get a chance to work with?", Mark Ruffalo,Josh Lucas,George Clooney,Patrick Dempsey,Mark Ruffalo
"Josh Lucas, who plays Melanies husband Jake in Sweet Home Alabama, was part of the cast of Poseidon, in which Stacey Fergie Ferguson makes a cameo as a lounge singer. In 2004, Fergie started dating what other famous Josh?", Josh Duhamel,Josh Turner,Josh Duhamel,Josh Peck,Joshua Jackson
"Patrick Dempsey plays Melanies fiance Andrew in the movie Sweet Home Alabama. We all know that he went on to star as Dr. Derek McDreamy Shepherd on the hit show Greys Anatomy, but did you know that one of his co-stars in Sweet Home Alabama also co-starred with him back in 1987s Cant Buy Me Love? What is the name of this co-star?", Courtney Gains,Josh Lucas,Courtney Gains,Fred Ward,Jean Smart
"Melanie Lynskey, who played Lurlynn in Sweet Home Alabama, has starred in many films and TV shows. In which of these movies or TV shows did she NOT appear?", CSI,Coyote Ugly,Ever After,Two And a Half Men,CSI
"Ethan Embry, who portrayed Bobby Ray in Sweet Home Alabama, has been in several movies including Cant Hardly Wait and That Thing You Do! One of his earlier films, Dutch, also starred this TV sitcom star.", Ed ONeill,Caroll OConnor,Ed ONeill,Michael Gross,Tim Allen
Jean Smart stars in the movie Sweet Home Alabama as Jakes mother Stella. She has since starred again with Mary Lynn Rajskub in what popular television series?, 24,Prison Break,CSI,24,Numb3rs
Who portrays Mr. Wong in the comedy film Norbit?, Eddie Murphy,Eddie Murphy,Dave Chappelle,Cuba Gooding Jr.,Chris Tucker
"In the movie Norbit, who is Rasputias oldest brother?", Big Black Jack,Blue,Earl,Big Black Jack,Freddie
"In the comedy movie Norbit, what business are the Latimores in?", Construction,Construction,FBI,Sports Agents,Banking
Who is Kates fiance in the 2007 movie Norbit?, Deion Hughes,Norbit Rice,Rob Just,Buster,Deion Hughes
Who is Rasputias dance teacher in the comedy Norbit?, Buster,Charlie,Billy,Buster,Leroy
"In the movie Norbit, Rasputias dance teacher regards himself as which of the following?", Power Tap Guru,Pope of Pop,Tap Dancing Master,Jesus of Dance,Power Tap Guru
How old was Anne Bancroft (Mrs. Robinson) during the filming of The Graduate?, 36,45,43,40,36
"In the movie The Graduate, when Benjamin lures Elaine away from her wedding at the First Presbyterian Church, he uses this item to bar the door to the church and ward off attacking families and friends.", Cross,Board,Cross,Broom,Crow bar
"In the film The Graduate, Benjamin and Elaine make their escape using this type of transportation.", Bus,Benjamins Alfa Romeo,Bus,Helicopter,Taxi
"This actor was offered the part of Special Agent Dave Kujan in the 1995 movie The Usual Suspects, but he turned it down.", All of these,All of these,Christopher Walken,Al Pacino,Robert De Niro
What severed body part does Kyle MacLachlans character find in the beginning of the 1986 movie Blue Velvet?, Ear,Tongue,Head,Finger,Ear
Who directed the 1959 mystery movie North by Northwest?, Alfred Hitchcock,Stanley Kubrick,None of these,Alfred Hitchcock,Milos Forman
What is the Maltese Falcon in the 1941 movie The Maltese Falcon?, An art piece,An art piece,An aircraft,A nickname of a murderer,A diamond
Name the 1949 mystery movie directed by Carol Reed and featuring Orson Welles., The Third Man,The First Man,The Fourth Man,The Third Man,The Second Man
What shocking discovery does detective Mark McPherson make about the murdered Laura in the 1944 mystery movie Laura?, She is actually alive.,Laura is actually a man.,Such person never existed.,She is actually alive.,She turns out to be his sister.
What actor starred as Jake in Roman Polanskis 1974 movie Chinatown?, Jack Nicholson,Marlon Brando,Dustin Hoffman,Jack Nicholson,Robert De Niro
What phobia does Detective John Scottie Ferguson have in Alfred Hitchcocks 1958 masterpiece Vertigo?, Acrophobia,Arachnophobia,Bacteriophobia,Acrophobia,Claustrophobia
Where did the Zodiac killer get his name and logo from?, A Watch Company,A Gun Company,A Watch Company,The Astrological Symbol,A White Supremacy Group
In what country was the movie Zodiac filmed?, USA,Australia,USA,New Zealand,Canada
In which California community was the first of the Zodiac murders committed according to the 2007 movie of the same name?, Vallejo,Long Beach,Southgate,Walnut Groves,Vallejo
"Before playing Arthur Leigh Allen (Zodiac) in the film Zodiac, actor John Carroll Lynch starred in what TV show?", The Drew Carey Show,Frasier,Seinfeld,The Drew Carey Show,Mad About You
What film company produced the 2007 film Zodiac?, Warner Brothers,Warner Brothers,Touchstone,Universal,New Line
What does Oliver Rose do to the fish his wife has prepared for her guests in the 1989 dark comedy movie The War of the Roses?, He urinates on it.,He blows his nose in a tissue and throws it in the fish.,He urinates on it.,He sprinkles it with a laxative powder.,He feeds it to his dog.
"What is the occupation of Dolly Partons character, Truvy Jones, in the 1989 comedy-drama movie Steel Magnolias?", Beautician,Singer,Beautician,Cook,Seamstress
"This actress and singer was initially offered to direct and play the role of Ingrid in the 2002 movie White Oleander, but she turned it down.", Barbra Streisand,Barbra Streisand,Vanessa Williams,Cher,Whitney Houston
What is the supposed beneficial property of the Blood Orchid that is the object of the search in the 2004 horror thriller movie Anacondas: The Hunt for the Blood Orchid?, It prolongs life.,It makes its owner extremely lucky.,It prolongs life.,It gives eternal happiness.,All of these
In what African country was the 1950 movie The Black Rose mostly filmed?, Morocco,Morocco,Egypt,Algeria,All of these
"What is the name of the grandmother in the 1987 movie Flowers in the Attic, played by actress Louise Fletcher?", Olivia Foxworth,Corrine Dollanganger,Cathy Dollanganger,Carrie Foxworth,Olivia Foxworth
"What incredible occupation does Jessica Langes character, Carmen, have in the 2005 dramedy movie Broken Flowers?", Animal communicator,Animal communicator,Flower whisperer,Animal mortician,Flower chef
What animals are raining from the sky at the end of the 1999 drama movie Magnolia?, Frogs,Fish,Mice,Frogs,Cats and dogs
"What Chinese actor starred in the 2006 Chinese movie Curse of the Golden Flower, a.k.a. When Golden Armour Covers the Entire City?", Chow Yun-Fat,Jackie Chan,Jet Li,Chow Yun-Fat,All of these
In what city is the movie 8 Mile set?," Detroit, Michigan","Jackson, New Jersey",L.A. California,"Detroit, Michigan","Hudson, Florida"
"In the movie 8 Mile, Eminem plays a character nicknamed B-Rabbit. What is B-Rabbits real name?", Jimmy Smith,Jimmy Doring,Jimmy Jones,Jimmy Panella,Jimmy Smith
What is the name of B-Rabbits best friend who hosts the battles at the Shelter in the movie 8 Mile?, Future,DJ Iz,Sol,Cheddar Bob,Future
"In the movie 8 Mile, in the first rap off B-Rabbit choked at the mic. What was the name of the guy that beat him in the rap off?", Lil Tic,Lotto,Lil Tic,Lickity Split,Papa Doc
"In the movie 8 Mile, B-Rabbit knew his moms boyfriend before she started going out with him? Where had he met the guy?", B-Rabbit went to school with him.,B-Rabbit went to school with him.,He is B-Rabbits father and his moms ex-husband.,He is in the group of people that B-Rabbit hangs out with.,B-Rabbit met him at a rap off.
What is the name of the guy B-Rabbits mother is dating in the movie 8 Mile?, Greg Bhuel,DJ Iz,Greg Bhuel,Future,Cheddar Bob
"In the movie 8 Mile, in the scene where Future and B-Rabbit are working on Rabbits car this song is playing inside the trailer. Future and B-Rabbit make fun of the song and make a rap version of it. Name the song.", Sweet Home Alabama,Sweet Home Alabama,Juicy,My Tractors Sexy,Loose Yourself
"In the movie 8 Mile, which one of B-Rabbits friends shot himself in the leg by mistake?", Cheddar Bob,Cheddar Bob,Future,Sol,DJ Iz
What famous rapper appeared in the movie 8 Mile as Male Lunch Truck Rapper?, Xzibit,Xzibit,50 Cent,Biggie,2pac
At the end of the movie 8 Mile B-Rabbit decides to go to the Shelter again. He beats Lickety Split and Lotto. Who did he win against in the third tournament?, Papa Doc,Wink,DJ Iz,Papa Doc,Lil Tic
What is Mias expectation in life in the movie The Princess Diaries?, to be invisible,to live a simple life,to be the most popular girl in school,to be a snob,to be invisible
Who is Mias best friend in the 2001 Disney movie The Princess Diaries?, Lilly Moscovitz,Lana,Lilly Moscovitz,Joe,Michael Moscovitz
What is Mias cats name in the film The Princess Diaries?, Fat Louie,Charlotte,Fat Louie,Joey,Helen
"According to the movie The Princes Diaries, what country does Queen Clarisse rule?", Genovia,France,Sudan,Genovia,Spain
Who does Mia have a crush on in the movie The Princess Diaries?, Josh,Josh,Joe,Michael,Bobby Bad
Who is Mias worst enemy in the film The Princess Diaries?, Lana,Fontana,Anna,Lana,Lilly
"Oliver Stone received his first Academy Award for Best Writing, Screenplay Based on Material from Another Medium for this 1978 movie.", Midnight Express,JFK,Midnight Express,Platoon,Wall Street
What actor portrayed U.S. President Richard Nixon in Oliver Stones 1995 movie Nixon?, Anthony Hopkins,Jack Nicholson,None of these,Anthony Hopkins,Robert De Niro
What 1996 musical movie co-written by Oliver Stone set a Guinness World Record for Most costume changes in a film?, Evita,Hair,Moulin Rouge,Chicago,Evita
What 1991 biopic about a popular rock band was directed by Oliver Stone?, The Doors,The Rolling Stones,The Doors,Deep Purple,The Beatles
Oliver Stones 1999 movie Any Given Sunday is about a fictional team competing in what sport?, American football,American football,Baseball,Tennis,Boxing
What was the tagline for the 1987 movie Wall Street directed by Oliver Stone?, Every dream has a price.,Every dream has a price.,Poor is the man who does not realize what he possesses.,You can never be too wealthy.,"The more you get, the more you want."
"What Academy Award-winning movie directed by Oliver Stone featured Kevin Costner, Tommy Lee Jones, Gary Oldman and Joe Pesci?", JFK,Alexander,JFK,Heaven  Earth,World Trade Center
What actor portrayed U.S. President George W. Bush in Oliver Stones 2008 movie W.?, Josh Brolin,Richard Dreyfuss,Bruce Willis,Christian Bale,Josh Brolin
What was the first movie directed by Oliver Stone to win the Academy Award for Best Picture?, Platoon,Heaven  Earth,Born on the Fourth of July,Platoon,JFK
What actor portrayed Vietnam War veteran Ron Kovic in Oliver Stones 1989 movie Born on the Fourth of July?, Tom Cruise,Christopher Walken,Dustin Hoffman,Sean Penn,Tom Cruise
What character did Sean Connery voice in the 1993 animated movie The Thief and the Cobbler?, Tack the Cobbler,Zigzag the Grand Vizier,King Nod,The Thief,Tack the Cobbler
Sean Connery starred as William of Baskerville in this 1986 movie based on a famous novel by Umberto Eco., The Name of the Rose,The Bomb and the General,The Name of the Rose,Foucaults Pendulum,The Island of the Day Before
What actress starred opposite Sean Connery in the 1999 movie Entrapment?, Catherine Zeta-Jones,Salma Hayek,Catherine Zeta-Jones,All of these,Angelina Jolie
"What legendary Hollywood actress portrayed Lady Marian in the 1976 movie Robin and Marian, starring Sean Connery as Robin Hood?", Audrey Hepburn,Audrey Hepburn,Katharine Hepburn,Greta Garbo,Grace Kelly
What movie directed by Tim Burton was filmed completely in black-and-white?, Ed Wood,Mars Attacks!,Big Fish,Frankenweenie,Ed Wood
Which of these Tim Burton movies stars Johnny Depp?, None of these,Big Fish,Planet of the Apes,None of these,Mars Attacks!
"In the film industry, this common household item, known as C47, is used as a small gripping tool or a quick fastener, especially when dealing with lighting.", A clothespin,Foam core,Tin foil,Binder clip,A clothespin
"In cinematography, a close-up of an object or detail within a scene is referred to as what?", Insert shot,Cutaway,Insert shot,Reveal,Cue shot
In the film industry open and closed refer to what element of composition?, The frame,Lighting,Color,Point of view,The frame
"In the film industry, the term 2:3 pulldown refers to what?", The conversion of film to video,The optimal difference of intensities between the key and the fill in high key lighting,The amount of delay within in a recorded scene,The conversion of film to video,The order of a shot list
"When used by editors in the film industry, the acronym E.D.L. stands for what?", Edit Decision List,Editing Dissolve Log,Editors Dialogue List,Edit Decision List,Editors Duplicate Log
Slow motion is is a technique in filmmaking most commonly referred to as what?, Overcranking,Undercranking,Overcranking,Reversedcranking,Fastcranking
This film term is defined as a type of filmic organization in which the parts relate to each other through a series of causally related events taking place in time and space., Narrative,Story,Plot,Narrative,Screenplay
"This device, consisting of one or more film projectors mechanically linked to a movie camera, can be used for making special effects for motion pictures or for copying and restoring old film material.", Optical Printer,Double Headed Projector,Optical Imaging Camera,Optical Printer,Duel Picture Setup
"In photography and cinematography, this type of light, sometimes called hair or shoulder light, provides separation between the subject and its background.", Back Light,Motivated light,Back Light,Practical light,Key light
"What 1992 movie contains the quote, You are not content with the stories, so I was obliged to come.?", Candyman,Candyman,The Nightmare on Elm Street,Leprechaun,Buried Alive
"Identify the 1982 movie from the quote: I know Im human. And if you were all these things, then youd just attack me right now, so some of you are still human.", The Thing,Dawn of the Dead,The Fog,Alien,The Thing
What 1973 movie is this quote from: Youre telling me that I should take my daughter to a witch doctor? Is that it??, The Exorcist,The Exorcist,"Alice, Sweet Alice",The Sentinel,The Wicker Man
Identify the 1996 movie from the quote: Listen up. They found Principal Himbry dead. He was gutted and hung from the goal post on the football field., Scream,Scream,Urban Legend,Audition,The Dark Half
"What 2002 horror movie is this quote from: Man has only been around for a few blinks of an eye. So if the infection wipes us all out, that is a return to normality.?", 28 Days Later,28 Days Later,Zombie Holocaust,Dawn of the Dead,FeardotCom
"identify the 1979 movie from the quote: Okay. I see it, I see it all now. What we gotta do is we gotta snag that tall dude and stomp the s--t out of him, and well find out what the hell is going on up there.", Phantasm,Motel Hell,Dawn of the Dead,Phantasm,Friday the 13th
"What 1988 horror movie contains the quote, Lieutenant, Ive been going over your report. Seems you automatically assume it was a police officer instead of some lunatic son-of-a-b@@ch dressed up like a cop.?", Maniac Cop,Maniac Cop,Silver Bullet,Creepshow,Zombie Cop
"What 2002 horror movie contains the quote, You start to play it and its like somebodys nightmare. And then this woman comes on, smiling at you, right? Seeing you...?", The Ring,The Ring,Saw,Wrong Turn,Darkness Falls
"Name the 2006 movie that contains the quote: Your people asked our families to leave the towns, and you destroyed our homes. We went into the mines, you set off your bombs, and turned everything to ashes. You made us what weve become.", The Hills Have Eyes,House of Wax,The Amityville Horror,The Hills Have Eyes,The Grudge
"What 1995 movie is this quote from: Little Tommy Daggett. How I loved listening to your sweet prayers. Then you would hop into bed, afraid that I was hiding under it. And I was!?", The Prophecy,The Prophecy,Event Horizon,The People Under the Stairs,Salems Lot
Why does Peter get beaten up by a bar owner in the movie Forgetting Sarah Marshall?, He took a picture off the wall in the restroom.,He threw a glass at the bar owner.,He tried to pick up one of the girls that worked at the bar,He took a picture off the wall in the restroom.,He puked all over the bar owner.
What is the name of the vampire portrayed by Tom Cruise in the 1994 movie Interview with the Vampire: The Vampire Chronicles?, Lestat,Leviathan,Lestat,Armand,Lucifer
Which of these was Tom Cruises feature film debut?, Endless Love,The Outsiders,Endless Love,Losin It,Taps
What type of criminal does Tom Cruise portray in the 2004 crime thriller movie Collateral?, Assassin,Rapist,Burglar,Abductor,Assassin
What is the occupation of Tom Cruises character Cole Trickle in the 1990 movie Days of Thunder?, Auto racer,American football player,Auto racer,Sports journalist,Automobile mechanic
What happens to Tom Cruises character in the 2006 movie Mission: Impossible III?, He becomes a father.,He becomes a father.,He accidentally kills his cat.,All of these,He gets married.
What character does Tom Cruise portray in the 1993 thriller movie The Firm?, Attorney,Businessman,Attorney,FBI agent,Assassin
Tom Cruise starred opposite this Hollywood actress in the 1992 movie Far and Away., Nicole Kidman,Daryl Hannah,Meg Ryan,Kim Basinger,Nicole Kidman
Who is the director of the 2002 science fiction movie Minority Report that starred Tom Cruise and Colin Farrell?, Steven Spielberg,Martin Scorsese,Steven Spielberg,Robert Zemeckis,Oliver Stone
What condition does the brother of Tom Cruises character suffer from in the 1988 Oscar-winning drama movie Rain Man?, Autism,Obsessive–compulsive disorder,Schizophrenia,Bipolar disorder,Autism
What type of character did Tom Cruise portray in the 1985 fantasy movie Legend?, Hermit,Goblin,The Lord of Darkness,Knight,Hermit
In what year was the very first Godzilla movie produced?, 1954,1954,1962,1960,1959
In what year did Hanna-Barbera produce a Godzilla cartoon series?, 1978,1974,1964,1978,1968
What is the nickname of the Gingerbread Man from the Shrek movies?, Gingy,Baby,Gingy,Sugar,Candy
What color is the nightgown worn by The Big Bad Wolf in the Shrek movies?, Pink,Blue,Pink,Yellow,Green
What is the difference between the Three Blind Mice from the Shrek movies and the fairy-tale characters they were based on?, In the movies they have tails.,In the movies they are not sad.,In the movies they dont look alike.,In the movies one of them can see.,In the movies they have tails.
"What is the name of the green-eyed Dronkey from the Shrek movies, whom Donkey calls my special boy?", Babanas,Marshmallow,Babanas,Chocolate,Peaches
What is the reason for the insane behavior of Merlin the wizard from the Shrek movies?, He has suffered a nervous breakdown.,He is under a spell.,He has suffered a nervous breakdown.,He is possessed by a spirit.,All of these
What unusual phenomenon occurs when Snow White from the Shrek movies starts singing?, Animals appear out of nowhere.,An earthquake strikes.,She transforms into a bird.,Animals appear out of nowhere.,Flowers bloom all around her.
What type of underwear does Pinocchio from the Shrek movies accidentally reveal he wears?, Thongs,Tidy whities,Lacy briefs,Pink girlie panties,Thongs
What weapon does Puss in Boots always carry around in the Shrek movies?, Sword,Knife,Sword,Revolver,Whip
What does Cinderella do with her glass slippers in the Shrek movies?, She uses them as weapons.,She uses them as weapons.,"She uses them as musical instruments, making them clink.",She carries them in her hands.,She keeps them in a box and never lets anyone touch them.
What type of food does Donkey from the Shrek movies like most?, Sweets,Sweets,Pizza,Thistle,Onions
In what year did the popular 80s movie Valley Girl premiere?, 1983,1983,1981,1984,1982
"What is the last name of Julie, the main character in the movie Valley Girl?", Richman,Richman,Foreman,Brent,Bailey
"In the movie Valley Girl, what color do Julie and Tommy wear to the prom?", Pink,Baby blue,Red,Yellow,Pink
Where did Julie first see Randy in the movie Valley Girl?, at the beach,at Suzys party,at her parents store,at the beach,at the movies
"When Fred and Stacey meet in the movie Valley Girl, what does Fred say his favorite color is?", Magenta,Magenta,Fuchsia,Melon,Maroon
"At the end of the movie Valley Girl, where are Julie and Randy headed in the limo?", Valley Sheridan,Valley Ramada,Valley Sheridan,Valley Best Western,Valley Holiday Inn
Who is the only outlaw in the film 3:10 to Yuma who doesnt participate in the initial raid on the stagecoach?, Ben Wade,Charlie Prince,Tommy Darden,Jackson,Ben Wade
"In 3:10 to Yuma, what is Ben Wades justification for shooting Tommy Darden?", He put the whole gang at risk.,He was an undercover Pinkerton.,He was a thief.,He put the whole gang at risk.,He insulted his mother.
How much money does Evans get for a days work in 3:10 to Yuma when he hires out?, Two Dollars,Two Dollars,Eight Dollars,Fifteen Dollars,He doesnt hire out
What kind of doctor is the doctor in the movie 3:10 to Yuma?, A veterinarian,a dentist,A baby doctor,A veterinarian,a coroner
Why does Ben Wade kill Byron McElroy in 3:10 to Yuma?, All of these,All of these,Because he never knew when to shut up,Because he insulted his mother,To escape
"In 3:10 to Yuma, how much money does Charlie Prince offer to anyone who shoots any member of the posse?", 200 dollars,1000 dollars,100 dollars,500 dollars,200 dollars
Who kills Evans in the western film 3:10 to Yuma?, Charlie Prince,William Evans,Mr. Butterfield,Charlie Prince,Ben Wade
In the live action film Casper what was the last name of the family that befriended Casper?, Harvey,Smith,Harvey,Reinhold,McEvoy
What movie directed by Alfred Hitchcock tells the story of an actress who has been wrongly accused of the murder of her colleague?, Murder!,The Skin Game,Murder!,Sabotage,Stage Fright
What legendary Hollywood actress starred in Alfred Hitchcocks 1954 suspense movie Rear Window?, Grace Kelly,Ingrid Bergman,Ginger Rogers,Grace Kelly,Katharine Hepburn
"What Alfred Hitchcock movie starred Ingrid Bergman as the daughter of a convicted Nazi spy, and Cary Grant as government agent T.R. Devlin?", Notorious,Notorious,The Man Who Knew Too Much,Shadow of a Doubt,Vertigo
"What Alfred Hitchcock movie was voted the greatest thriller movie of all time, and the 14th best movie ever made, by the American Film Institute?", Psycho,The Birds,Strangers on a Train,Psycho,Rear Window
How did Harry die in Alfred Hitchcocks 1955 movie The Trouble with Harry?, From natural causes,Captain Albert Wiles shot him.,Miss Ivy Gravely killed him with her hiking boot.,He committed suicide.,From natural causes
Which of these movies directed by Alfred Hitchcock tells the true story of a man who was wrongly accused of a crime?, The Wrong Man,To Catch a Thief,The Man Who Knew Too Much,I Confess,The Wrong Man
"This 1940 movie was Alfred Hitchcocks first American project, and won an Academy Award for Best Picture.", Rebecca,Under Capricorn,Rebecca,Shadow of a Doubt,Notorious
What Hollywood actress turned down a role in Alfred Hitchcocks 1947 movie The Paradine Case?, Greta Garbo,All of these,Judy Garland,Greta Garbo,Audrey Hepburn
What pathological phobia does Marnie have in Alfred Hitchcocks 1964 movie Marnie?, All of these,Color red,All of these,Men,Thunderstorms
"What movie, released in 1976, is Alfred Hitchcocks final completed movie?", Family Plot,Topaz,Family Plot,Frenzy,Torn Curtain
"What popular Grammy Award-winning female singer and songwriter made her acting debut in the 1999 drama movie Music of the Heart, starring Meryl Streep?", Gloria Estefan,Nelly Furtado,Mary J. Blige,Rihanna,Gloria Estefan
What actor portrayed agent 007 in the seventeenth James Bond movie GoldenEye in 1995?, Pierce Brosnan,Pierce Brosnan,Daniel Craig,Sean Bean,Timothy Dalton
What kind of company did Lillian found after the death of her husband Oscar in the 1992 comedy movie Brain Donors?, Ballet company,Charitable foundation,Donor foundation,Law firm,Ballet company
Who directed and starred in the 1993 drama movie The Man Without a Face?, Mel Gibson,Tom Hanks,John Travolta,Mel Gibson,Nicolas Cage
Who is the vengeful murderer in the 1992 thriller movie The Hand That Rocks the Cradle?, The nanny,The gardener,The nanny,Dr. Victor Mott,The real estate agent
What Academy Award did the 1989 drama movie My Left Foot receive?, Award for Best Actor,Award for Best Actor,Award for Best Director,Award for Best Picture,Award for Best Supporting Actor
Where is the 1946 horror movie The Beast With Five Fingers set?, Italy,Romania,China,Alaska,Italy
"Who directed, wrote and starred as the newly-elected President of the United States in the 2003 comedy movie Head of State?", Chris Rock,Martin Lawrence,Chris Tucker,Eddie Murphy,Chris Rock
