Questions,Correct,A,B,C,D
"This person was a great basketball player, a poor outfielder, and a minority stockholder in the Charlotte Bobcats of the NBA. Who is he?", Michael Jordan,Del Rice,Deion Sanders,Bo Jackson,Michael Jordan
"When he was made the Commissioner of the NHL in 1993, he was asked to bring it back to popularity in the USA. Who is this person?", Gary Bettman,Gordie Howe,Gary Bettman,Tony  Donovan,Tim Leiweke
Which of these people has been a Commissioner of the NBA for over 24 years?, David Stern,Pete Rozelle,David Stern,Marques Haynes,Rick Barry
Which family owns the Pitsburgh Steelers?, Rooney,Mara,Rooney,Davis,Belicheck
"This giant company owns The Home Depot center, The Los Angeles Kings, The L.A. Galaxy, the Houston Dynamo, the David Beckham Academy, ATP London, the Los Angeles Riptides, the Staples Center, and almost one-eighth of the Los Angeles Lakers. What is the name of this company?", Anschutz Entertainment Group,International Sporting Management,WMG Management,The Southern Cal Sporting Group,Anschutz Entertainment Group
This person was one of the first great skateboarders and a video game icon., Tony Hawk,Tom Condon,Tony Hawk,John Walsh,Sid Crosby
Who is the owner of the Denver Broncos?, Pat Bowlen,Jon  Litner,Pat Bowlen,Coin Baden,Kevin Plank
The presence of two members of this sports family raises the TV ratings at tennis tournaments even when they are not winning., Williams,Williams,Clooney,Sharpe,Nastasee
This sportsman has been a great NHL player and head coach and part-owner of the Phoenix Coyotes., Wayne Gretzky,Bobby Hull,Scotty Bowman,Gordie Howe,Wayne Gretzky
This American businessman is one of the founders of Home Depot and owner of the NFL Atlanta Falcons., Arthur Blank,Arthur Tisch,Pat Bowlen,Arthur Blank,Jim Nash
He founded „Little Caesars Pizza” in 1959. He is the owner of the Detroit Red Wings of the NHL and the Detroit Tigers of Major League Baseball. Who i sthies person?, Mike Ilitch,"William Clay Ford, Jr.",Kenneth Richards,Mike Ilitch,Pat Bowlen
"Who is the founder of the group that owns Gillette Stadium, the New England Revolution, Rand-Whitney Container Corp, and the New England Patriots?", Robert Kraft,Barton Parelli,Robert Kraft,Arn Tellem,Arthur Blank
Whhich is the official bank of the NFL and Major League Baseball?, Bank of  America,Chase Manhattan Bank,CitiCorp,Bank of  America,Grand Caymans National Bank
In which athletic conference do the Southern California Trojans teams participate?, PAC-10,PAC-10,WAC-10,Big West,Conference USA
What is the home field of the Southern California Trojans football team?, Los Angeles Memorial Coliseum,Westwood Field,Los Angeles Memorial Coliseum,Tustin Memorial Stadium,Astro Dome
In what year did the Southern California Trojans finish the football season untied and undefeated for the fourth time in the teams history?, 2004,2000,1990,2004,2002
In 2005 Reggie Bush from the Southern California Trojans won what individual award?, Heisman Trophy,Maxwell Award,Walter Camp Award,Dick Butkus Award,Heisman Trophy
Who was the first Southern California Trojans player to win the Heisman award?, Mike Garrett,Mike Garrett,Charles  White,Whizzer  White,Anthony Davis
In what year did Marcus Allen from the Southern California Trojans win the Heisman award?, 1981,1981,1971,1988,1978
What are the colors of the Southern California Trojans football team?, Cardinal and gold,Gold and white,Cardinal and gold,Cardinal and white,Red and blue
Which colleges have been among Southern California Trojans’ bitter rivals?, UCLA and Notre Dame,UCLA and Notre Dame,BYU and Army,Southern Methodist and Penn State,Alabama and Air Force
Which statement describes best the University of Southern California?," It is a private school located in Los Angeles, California.","It is a state school located in Westwood, California","It is a state school located in Los Angeles, California.","It is a private school located in Los Angeles, California.","It is a private school located in Palo Alto, California."
The first player form the University of Southern California to win the Outland Trophy (for best college lineman) became a solid left offensive tackle for the Minnesota Vikings. Who is he?, Ron Yary,Winston Justice,Shaun Cody,Sam Baker,Ron Yary
This former player from the University of Southern California Trojans was voted to the NFL All Pro Team as both offensive and defensive back. Who is this famous number 16?, Frank Gifford,Willie Wood,Sammy Baugh,Frank Gifford,Ed OBrien
This former University of Southern California Trojans player became an All-Star offensive tackle in the old AFL., Ron Mix,Jack Del Rio,Lynn Swann,Ron Mix,Jeff Fisher
Which former University of Southern California Trojans member lost the race for Governor of Pennsylvania?, Lynn Swann,Willie Wood,Chris Cash,Justin Fargas,Lynn Swann
Which of these is not a former Southern California Trojans football player?, Art Shell,Art Shell,Jim Fassell,Mike Holmgren,Jack Del Rio
This former player of the Southern California Trojans also played DB for the New York Giants but is perhaps more famous for proposing to actress Angie Harmon on The Tonight Show., Jason Sehorn,Reggie Bush,Kori Dickson,Jason Sehorn,Champ Bailey
What former football player from the University of Southern California was a first round draft choice of the New York Jets but caused so much turmoil that the Jets soon traded him?, Keyshawn Johnson,Dwayne Jarrett,Keyshawn Johnson,Terrell Owens,Randy Moss
"In what year did the two Chicago baseball teams, Cubs and Sox play each other in the World Series and who won?", 1906 and the Sox winning,1908 and the Cubs Winning,1919 and the Cubs winning.,1906 and the Sox winning,It never happened.
"As of 2007, when was the last time the Chicago Cubs won the World Series of baseball?", 1908,2005,1906,1908,1945
Which White Sox hitter had the highest career batting average?, Joe Jackson,Luke Appling,Joe Jackson,Frank Thomas,Eddie Collins
Which slugger from the Chicago Cubs had the most career Home Runs playing for his team?, Sammy Sosa,Ron Santo,Billy Willams,Sammy Sosa,Ernie Banks
"As of 2007, when was the last time that the White Sox won the World Series of baseball?", 2005,1917,2003,2004,2005
Which of the following was invented before the last time that the Chicago Cubs won The World Series of baseball?, The invention of Corn Flakes,The Invention of the Radio,The Invention of instant coffee,The invention of Corn Flakes,The Invention of Television
The first All Star games of baseball were played in Chicago but at which ball park and in what year?," Comiskey Park, 1933","Comiskey Park, 1935","Wrigley Field, 1935","Wrigley Field, 1933","Comiskey Park, 1933"
The first night baseball game to be played at Wrigley Field in Chicago happened on which date?," August 9, 1988","August 9, 1988","July 8, 1977","August 8, 1988","July 7, 1977"
"As of 2007, which team has been the winner of the most World Series of baseball?", White Sox,Its a Tie,Cubs,Bulls,White Sox
Which statement about Philip Rizzutos birth is true?," He was born Fiero Francis Rizzuto on 25 September, 1917 in Brooklyn, N.Y.","He was born Fiero Francis Rizzuto on 25 September, 1917 in Brooklyn, N.Y.","He  was born Philip Francis Rizzuto on 25 September, 1916 in Hillside, New Jersey.","He was born Carlo Philip Rizzuto on 25  September, 1915 in The Bronx, N.Y.","He was  born Francisco Philip Rizzuto on 25 September, 1920 in Newark, New Jersey."
"When Phil Rizzuto got death threats from a Boston Red Sox fan, what did manager Casey Stengel do?", He had him change uniform numbers with another player.,He had Rizzuto play second base instead of  shortstop.,Nothing,He sat Rizzuto so he  would be safe.,He had him change uniform numbers with another player.
Phil Rizzuto won the Hickok Belt which is awarded to whom?, The best professional athlete of the year,The best announcer of the year,The best baseball player of the  year,The best defensive player in baseball,The best professional athlete of the year
What was Phil Rizzutos forte?, Bunting and defense,Hitting home runs,Knocking in runners from second and third,Getting extra base hits (doubles and triples),Bunting and defense
Which of these expressions was not commonly said by Phil Rizzuto as an announcer?," High enough, deep enough, gone!",Unbelievable!,Holy Cow!,"High enough, deep enough, gone!",Huckleberry
Phil Rizzuto often said I gotta get over that  bridge. To what did this phrase refer?, He  was worried about  getting home late because of  traffic on the George Washington Bridge to NJ.,He was worried about getting through the seventh inning when he got an inning off.,"He was worried about getting through to the sixth inning when Bill White would take over the announcing, making  White his bridge to relaxing.",He  was worried about  getting home late because of  traffic on the George Washington Bridge to NJ.,He worried  bout the game having to go to extra innings so hed have to work overtime.
On which TV show did Phil Rizzuto appear as the first mystery guest?, Whats My Line?,Beat the Clock!,Whats My Line?,Whom Do You trust?,Truth or Consequences
Gilbert Arenas was drafted into the NBA by what team?, The Golden State Warriors,The Orlando Magic,The Golden State Warriors,The Washington Wizards,The Indianapolis Jets
Which of the following is not one of Gilbert Arenas nicknames?, Gilly-Willy,The Assassin,Agent Zero,G.A.,Gilly-Willy
Which of the following is not true about Gilbert Arenas?, His middle name is not Jay.,"He officially owns Team Final Boss, a professional Halo 2 gaming team.",He has mentored a D.C. boy who lost his family in a fire at age 10.,He has a large tent in his house converted to a low oxygen level similar to that of Colorado.,His middle name is not Jay.
What college did Gilbert Arenas play for?, Arizona State,Georgetown,Arizona State,Duke,North Carolina
Where did The Detroit Red Wings play their home games during the Original Six NHL era?, The Olympia,The Olympia,The Silver Dome,The Palace,The Gardens
"As of 2007, the Original Six team with the most Stanley Cups is The Canadiens with 24, followed by The Maple Leafs with 13.  Who is third with 10 cup wins?", Red Wings,Red Wings,Blackhawks,Rangers,Bruins
"As of 2007, of the Original Six Teams the Montreal Canadiens have the most Stanley Cup wins.  Which two Original Six teams are tied for the most Stanley Cup losses with 12?", Red Wings  Bruins,Red Wings  Canadiens,Red Wings  Bruins,Rangers  Blackhawks,Blackhawks  Toronto
The Detroit Red Wings were the last Original Six team to win the Stanley Cup.  Prior to 2006-2007 season what season was the Red Wings last Stanley Cup winning season?, 2001-2002,2001-2002,1994-1995,2000-2001,1996-1997
Who was the Boston Bruins head coach during their 1971-1972 Stanley Cup winning season?, Tom Johnson,Harry Sinden,Tom Johnson,Bep Guidolin,Don Cherry
"In 1980, University of Georgia running back Herschel Walker gained 1616 yards to break the previous record for most yards rushed by a freshman.  What running back held this record before Herschel broke it?", Pittsburghs Tony Dorsett,Texas Earl Campbell,Penn States Kurt Warner,Oklahomas Billy Sims,Pittsburghs Tony Dorsett
Which quarterback did not play at the University of Georgia?, Todd Blackledge,Todd Blackledge,Mike Bobo,Buck Belue,Fran Tarkington
"As a freshman, Herschel Walker headed toward stardom when he ran completely over a linebacker from the University of Tennessee to score a touchdown. This linebacker picked himself up from the turf and went on to be a star defensive player with the Dallas Cowboys. Who is this defensive player?", Bill Bates,Bill Bates,Charlie Waters,Brian Bosworth,Cornelius Bennett
Which of the following did not serve as a head coach at the University of Georgia?, Pat Dye,Ray Goff,Wally Butts,Vince Dooley,Pat Dye
"This place kicker, who would later play for the NFL Chicago Bears, kicked a 60 yard game-winning field goal against the Clemson Tigers in 1984.", Kevin Butler,Van Tiffen,Kevin Butler,Rex Robinson,Al Del Greco
"Georgia is a proud member of the Southeastern Conference - Eastern Division, together with the 2006 National Champions, the Florida Gators. Which team is not a member of the SEC-East?", Auburn,Vanderbilt,Auburn,Tennessee,Kentucky
Georgia won the Southeastern Conference title in 2005 and in 2003 defeating which two teams?, Arkansas and LSU,Arkansas and LSU,Auburn and LSU,Alabama and Auburn,Tennessee and Alabama
When you go paintballing what is the first thing you do before you put the carbon dioxide tank in?, Put barrel plug in,Take safety off,Put barrel plug in,Cock it,Load in the paintballs
"In paintball, which term refers to the tank that holds the paintballs?", Hopper,Dopper,Holding tank,Hopper,Holding tube
"In paintball, you perform a Safe Velocity Test by means of what device?", Velocity chronograph,Velocity detector,A simple stopwatch,Velocity chronograph,Velocity tester
What does the sign CGA on paintball gas tanks stand for?, Compressed Gas Association,Compact Gas Association,Compressed Gasoline Alignment,Compact Gas Assertion,Compressed Gas Association
"In paintball markers, tubes that hold extra paintballs while in a battle are called what?", Speedloaders,Ballholders,Speedloaders,Their is no such tanks.,Extraloaders
What is the most common gas used in paintball guns propellants?, Carbon dioxide,Carbon dioxide,Air,Nitrogen,Nitrous oxide
In which promotion did the Honky Tonk Man begin his career?, Mid South (Memphis region),Georgia Championship Wrestling,Mid South (Memphis region),World Wide Wrestling Federation,NWA (Charlotte region)
What championship-winning tag team was the Honky Tonk Man a part of?, The Swingers,The Swingers,The Heartbreakers,Rhythm and Blues,The Blond Bombers
Honky Tonk Man used a version of the swinging neckbreaker as a finishing move. What did he call this move?," Shake, Rattle, and Roll",The Rockin Roller,The one way ticket,"Shake, Rattle, and Roll",The Rock-a-bye
She was only 4 ft 8.5 inches (1.43 m) tall but won a gold medal in the 1996 Olympics vaulting with a wrenched ankle. What was her name?, Kerri Strug,Kerri Strug,Betty Okino,Wendy Bruce,Dominique Moceanu
Hurling is an exciting game of Gaelic origin. What is a hurley?, The stick used to hit the ball,The stick used to hit the ball,The net used in the game,The uniform worn by players,The ball that is hit by the stick
Mike Marshall and John Slatberger invented this sport in 1972., Footbag,Orienteering,Footbag,Seven-man baseball,Frisbee
He was a first round draft choice of the NFL Cardinals but he chose to play Major League Baseball. He is probably most famous for his home run in the 1988 World Series. Who is this two-sport legend?, Kirk Gibson,Gene Conley,Deion Sanders,Kirk Gibson,Bo Jackson
"This game is played on an icy, low friction surface. It is sort of a combination of bowling, shuffle board, and house sweeping.", Curling,Hurling,Curling,Whirling,Knurling
Chula and Pakpao are very popular in Thailand. Which statement best describes them?, They are forms of kite fighting.,They are forms of kite fighting.,They are forms of gymnastics native to Thailand.,They are forms of mixed martial arts taught in Thailand and derived from Chinese style  kung fu.,They are forms of kick boxing developed in Thailand (Siam).
"Although this sport originated in Cypress Gardens, Florida, it was further developed by Australians. The sport has three categories: tricks, jumping and slalom.", Barefoot waterskiing,Nitrox diving,Nitrox swimming,Speed snorkeling,Barefoot waterskiing
Which of these sports is not a form of basketball?, Penague,Penague,Rezball,Korfball,Netball
In the 1970s the Swiss biologist Hermann Brandt developed a sport which would depend on  teamwork and would not involve the terrible injuries that are so common in other sports. What sport did he invent?, Tchoukball,Canopying,Tchoukball,Orienteering,Netball
Kadima is a paddle sport in which the object is to cooperate with another person and see how many times you can hit a ball to each other without it hitting the ground. Where was this sport developed?, Israel,China,Peru,Russia,Israel
What two gymnasts tied for the uneven bar gold at the 2003 World Gymnastics Championships?, Hollie Vise and Chellesie Memmel,Carly Patterson and Nastia Liukin,Courntey Kupets and Terrin Humphry,Annia Hatch and Carlinia Ponor,Hollie Vise and Chellesie Memmel
Who is the 2005 Womens Sr. National Gymnastics Champion in the all-around?, Nastia Liukin,Mary Lou Retton,Nastia Liukin,Shannon Miller,Cathy Rigby
Paul and Morgan Hamm made history in 2000 for which of these?, Being the first set of twins to compete for USA in Gymnastics,Being the first brothers ever to compete together in the Olympics,Being the youngest people ever to compete in the Olympics,Being the first set of twins to compete for USA in Gymnastics,"They did not make history in 2000, as did not start competing until 2001"
"In 1984, who became the first American ever to win the all-around title at the Olympics?", Mary Lou Retton,Paul Hamm,Bret Conor,Mary Lou Retton,Carly Patterson
Which of the following gymnasts was not on the 2004 US Olympic Gymnastics team?, Shannon Miller,Paul Hamm,Carly Patterson,Blaine Wilson,Shannon Miller
How many medals did the Gymnastics US team get in the 2004 Olympic Games?, 9,18,0,9,5
The Monaco Grand Prix is the crown jewel of Formula One. In what year was the inaugural race run?, 1929,1929,1919,1922,1939
The Indianapolis Motor Speedway is known to many fans as “The Brickyard” because it was once surfaced with 3.2 million bricks which replaced its original surface to make it safer for racing. What was the Speedway originally surfaced with?, Crushed rock and Tar,Sand and saw dust,Crushed rock and Tar,Concrete,Cobblestone
"In NASCAR Nextel Cup Racing there is no event more exciting than the season opener the Daytona 500, held at Daytona International Speedway every February. What trophy is the winner of the Daytona 500 awarded?", The Harley J. Earl Trophy,Winston Cup,The Harley J. Earl Trophy,Nextel Cup,The Daytona Florida Trophy
The 24 Hours of Le Mans has been held almost every year since 1923. The race was cancelled from 1940 to 1948 due to WWII and in what other year?, 1936,1926,1973,1936,1948
Arguably the second most important sports car race held in the world is the 24 hours of Daytona. In what year was the inaugural 24 hours of Daytona held?, 1966,1962,1966,1969,1973
"The inaugural Canadian Grand Prix race (for F1 cars) was held at Mosport Park in Bowmanville, Ontario approximately 70 miles northeast of Toronto, in what year?", 1967,1969,1973,1967,1965
What year was the first F1 US Grand Prix held?, 1959,1969,1949,1959,1979
The inaugural Indianapolis 500 held in 1911 was won by Ray Harroun driving a Marmon “Wasp”. What was his average winning speed?, 74.602 mph,74.602 mph,47.602 mph,174.602 mph,7.602mph
Gilles Villeneuve was granted a Formula 1 seat after impressing a fellow driver during a non-championship Formula Atlantic race in 1977. Who did Gilles Villeneuve impress to get his first ride in Formula one with McLaren?, James Hunt,Bruce McLaren,Enzo Ferrari,Frank Williams,James Hunt
"Ayrton Senna died on May 1st, 1994 while racing in the San Marino Grand Prix at Imola for Williams. What team did Ayrton Senna start his Formula One career with?", Toleman,McLaren,Toleman,Brabham,Ferrari
How many saves did Brad Lidge finish the regular 2008 season with?, 41,37,45,39,41
What is the name of the second baseman of the 2008 Philadelphia Phillies?, Chase Utley,Matt Stairs,Chase Utley,Brett Myers,Ramon Feliz
Name the oldest pitcher of the 2008 Philadelphia Phillies., Jamie Moyer,Bret Myers,J.C. Romero,Brad Lidge,Jamie Moyer
What is Shawn Michaels real name?, Michael Shawn Hickenbottom,Michael Shawn Hickenbottom,Michael Shawn,Michael Shawn Hicks,Michael Shawn Hills
What is the name of Shawn Michaels second wife whom he married in 1999?, Rebecca,Victorta,Rebecca,Rachel,Vikki
What statement concerning Shawn Michaels children is true?, His son was born in 2000 and his daughter was born in 2004.,His son was born in 2000 and his daughter was born in 2004.,His daughter was born in 2000 and his daughter was born in 2004.,His son was born in 1998 and his daughter was born in 2008.,His son was born in 2005 and his daughter was born in 2003.
When did Shawn Michaels win his first WWE Championship?, 1996,1996,2003,2002,1997
"What song, written by Jimmy Hart, is Shawn Michaels entrance music?", Sexy Boy,Sexy Boy,Hello Ladies,LovePassionFuryEnergy,The Time Is Now
How many brothers does Shawn Michaels have?, 2,4,3,1,2
Where did the Yankees play immediately before Yankee Stadium was built?, The Polo Grounds-the home of the New York Giants,Oriole Park-the home of the Baltimore Orioles,Shea Stadium-the home of the New York Mets,The Polo Grounds-the home of the New York Giants,Ebbets Field-the home of the Brooklyn Dodgers
Who owned the Yankees when Yankee Stadium was built?, Jacob Ruppert and Tullinghast LHommedieu,Jacob Ruppert and Dave Ferrell,Jacob Ruppert and Tullinghast LHommedieu,Jacob Ruppert and Dave Devrey,George Steinbrenner and George Costanza
The land where Yankee Stadium was built was previously used for this purpose., Lumber yard,Car lot,Court House,Celery farm,Lumber yard
Which of the following has never been a nickname for Yankee Stadium?, The house that built baseball,The house that was built for Ruth,The house that Ruth built,The house that Lindsay rebuilt,The house that built baseball
"On April 18, 1923 Babe Ruth hit the first home run in Yankee Stadium against this team.", Boston Red Sox,Oakland Athletics,Canton Bulldogs,Boston Red Sox,Chicago White Sox
What was the maximum capacity of Yankee Stadium when it was first built?," 71,900","58,000","91,200","63,800","71,900"
Find the correct statement about Yankee Stadium., Yankee Stadium was the first three-tiered sports facility.,Yankee Stadium was always an exclusively baseball field.,The New York Yankees have always played their regular season games at Yankee Stadium.,Yankee Stadiums original name was The New York Yankee Baseball Field.,Yankee Stadium was the first three-tiered sports facility.
The land on which Yankee Stadium was built was bought for this price.," $675,000","$675,000","$1,25,000","$4,500","$2,500,000"
For many years he made all the announcements at Yankee Stadium., Bob Sheppard,Mel Allen,Red Barber,Michael Kaye,Bob Sheppard
"On June 22, 1938 a famous boxing match was held in Yakee Stadium. Who lost?", Max Schmelling,Max Baer,Joe Louis,Jack Demosey,Max Schmelling
"Which of the following does not have a monument at Monument Park, a section of Yankee Stadium contains a collection of monuments?", Wellington Mara,Pope Paul VI,The Victims of 9/11,Pope John Paul II,Wellington Mara
What was the first college football team to win over 50 games at Yankee Stadium?, New York University,New York University,Notre Dame,Fordham University,Army
"In 1957, a large crowd came to hear this man speak at Yankee Stadium.", Billy Graham,L.Ron Hubbard,Pope John Paul II,Billy Graham,Pope John XXIII
In the 1970s this professional soccer team played their home games at Yankee Stadium., The Cosmos,The Nets,The Cosmos,Milan A.C.,The Kicks
"The first perfect game in the 20th century was pitched on May 5, 1904. Who was the winning pitcher?", Cy Young,Rube Waddell,Babe Ruth,Addie Joss,Cy Young
"The second perfect game in the 20th century took place on October 2, 1908 and was pitched by Addie Joss for what team?", Cleveland Naps,Cleveland Braves,Cleveland Browns,Cleveland Naps,Cleveland Lakers
"On April 30, 1922, Charlie Robertson pitched a perfect game for the Chicago White Sox. What team lost that day?", Detroit Tigers,Boston Red Sox,Cleveland Indians,Detroit Tigers,New York Yankees
"In 1956, during game 5 of the World Series, the New York Yankees beat the Brooklyn Dodgers 2 to 0 and it took Don Larsen just 97 pitches to complete the game. What catcher caught the game for the Yankees?", Yogi Berra,Enos Slaughter,Elston Howard,Bill Skowron,Yogi Berra
"On June 21, 1964, the Philadelphia Phillies beat the New York Mets 6 to 0 behind a perfect game pitched by this player.", Jim Bunning,Kirk Gibson,Dick Allen,Dennis Bennett,Jim Bunning
"On September 9, 1965, this Hall of Fame Pitcher threw a perfect game against the Chicago Cubs. Who was he and what team did he pitch for?"," Sandy Koufax, L.A. Dodgers","Don Drysdale, L.A. Dodgers","Sandy Koufax, L.A. Dodgers","Sandy Koufax, Brooklyn Dodgers","Don Drysdale, Brooklyn Dodgers"
"In 1968, Catfish Hunter pitched a perfect game for the Oakland Athletics, beating the Minnesota Twins 4 to 0. What is Catfishs real name?", James Augustus Hunter,James Augustus Hunter,Julian Catfish Hunter,Catfish Hunter is his real name,John Henry Hunter
"In what year did Len Barker pitch a perfect game for the Cleveland Indians, in a 3-0 win against the Toronto Blue Jays?", 1981,1985,1971,1981,1975
"Who pitched a perfect game for the California Angels on September 30, 1984?", Mike Witt,Chuck Finley,Mike Witt,Nolan Ryan,Frank Tanana
"What two teams were playing when Randy Johnson pitched a perfect game on May 18, 2004?", Arizona Diamondbacks and the Atlanta Braves,New York Yankees and Boston Red Soxs,Arizona Diamondbacks and the Atlanta Braves,Arizona Diamondbacks and the New York Yankees,Atlanta Braves and the New York Yankees
Who was the starting quarterback  for LSU in their 2005 bowl game?, Matt Flynn,Craig Davis,Matt Flynn,Jeremy Bunting,JaMarcus Russell
"This 2005 LSU recruit insisted that he was 100 percent committed to Texas, but on National Signing Day he signed with LSU.", Ryan Perrilloux,Dwayne Bowe,Ryan Perrilloux,Antonio Robinson,Jeremy Bunting
What is the name of LSUs mascot?, Mike the Tiger,Mike the Tiger,Mike the Rabbit,Michael the Lion,Tiger
Who did LSU hire as Defensive Coordinator before the start of the 2005 season?, Bo Pelini,Stacy Searels,Bo Pelini,Jimbo Fisher,Doug Mallory
What running back led the LSU team in rushing in 2005?, Joseph Addai,Alley Broussard III,Joseph Addai,Shyrone Carey,Craig Davis
In what 2005 bowl game did LSU defeat Miami?, Peach bowl,Rose bowl,Cotton bowl,Peach bowl,Outback bowl
What was the final score of LSUs 2005 bowl game?, LSU 40 - Miami 3,LSU 41 - Miami 17,LSU 10 - Miami 45,LSU 40 - Miami 3,LSU 49 - Miami 3
Who led the 2005 LSU team in receptions?, Dwayne Bowe,Carlos Rachel,Skler Green,Dwayne Bowe,Ryan Perrilloux
Who became LSUs head coach before the start of the 2005 season?, Les Miles,Paul Bryant,Nick Saben,Les Miles,Karl Dunbar
What was the name of the Pittsburgh Steelers when the team was founded in 1933?, Pirates,Gridirons,Pirates,Steelers,Millers
Who did the Steelers face in the Super Bowl in the 2005-2006 season?, Seahawks,Colts,Seahawks,Browns,Eagles
What stadium became the Pittsburgh Steelers home field in 2001?, Heinz Field,Heinz Field,Pitt Stadium,Qwest Field,Husky Stadium
What team did the Steelers defeat to win their first Super Bowl game?, Minnesota Vikings,Seattle Seahawks,Oakland Raiders,Dallas Cowboys,Minnesota Vikings
"What boxer died in the 14th round in a fight against Ray Mancini on November 13, 1982?", Duk Koo Kim,Thomas Hearns,Roberto Duran,Duk Koo Kim,Marvin Hagler
How much should a boxer weigh in order to be in the Lightweight class?, up to 59.0 kg,up to 59.0 kg,up to 53.5,up to 49.0 kg,up to 47.6 kg
What was the nickname of Mike Tyson?, Iron Mike,Mike the Punisher,Mike the Unbeatable,Mike the Machine,Iron Mike
How many rounds are played in championship fights according to a rule adopted in 1983?, 12,12,11,14,10
Where did professional boxing start in 1891?, England,Germany,Russia,England,USA
What is a rabbit punch in boxing?, A punch to the back of the neck,A hit with a head,A punch with the inside of the glove,A punch to the lower back,A punch to the back of the neck
What is the nationality of the World Boxing Organization heavyweight champion Ruslan Chagaev?, Uzbekistani,Kazakhstani,Uzbekistani,Russian,Ukrainian
What is the weight of gloves in heavyweight bouts?, 10 ounces,8 ounces,12 ounces,14 ounces,10 ounces
"This historic soccer player began his career as a poor boy from the slums in Tres Coracoes, Brazil. By the time of his retirement he had scored over a 1000 goals most of which for his Club Santos. Who is this world-famous soccer player?", Pele,Kaka,Maradona,Pele,Ronaldhino
Which famous soccer player was born under the name Luis Nazario de Lima in a suburb of Rio de Janeiro?, Ronaldo,Ronaldhino,Rivaldo,Kaka,Ronaldo
Which great soccer player is famous for his “Hand of God goal against England in 1986 FIFA World Cup quarter-final?, Maradona,Pele,Maradona,Zidane,Messi
This Dutch soccer legend that played for Ajax is one of the few players named European Footballer of the Year three times., Johan Cruyff,Hristo Stoichkov,Johan Cruyff,David Beckham,Cristiano Ronaldo
Which Argentinean top goal scorer played most of his career for the famous 1950s Real Madrid team as they dominated the European Club Cup?, Alfredo Di Stefano,Alfredo Di Stefano,Zinedine Zidane,George Best,Diego Maradona
"Native to Algeria and from a very poor background like many top players from the past, this soccer player contributed to Frances victory in the 1998 World Cup. Who is this soccer player?", Zinedine Zidane,Alessandro del Piero,Zinedine Zidane,Jean Pierre Papen,Ferenc Puskas
Which Bulgarian soccer star played for FC Barcelona in the years when they were famous as “Dream Team”?, Hristo Stoichkov,Trifon Ivanov,Hristo Ivanov,Hristo Stoichkov,Dimitar Berbatov
Which German soccer star was voted European Soccer Player of the Year in both 1972 and 1976?, Franz Beckenbauer,Lev Yashin,Franz Beckenbauer,Ferenc Puskas,Michael Balack
"Which of these soccer players is popular not only on the soccerfield, but in the fashion circles, too?", David Beckham,Pele,Lev Yashin,David Beckham,Maradona
Which great soccer goalkeeper was nicknamed „The black spider”?, Lev Yashin,Maradona,Zinedine Zidane,Lev Yashin,Michael Balack
Which big legend of Manchester United survived an airplane crash in 1958?, Sir Bobby Charlton,Sir Stanley Matthews,Sir Bobby Charlton,David Seaman,George Best
"This historic soccer player was still playing professionally at the age of 50 in the top division. At his best in the late 40s to mid 50s he only played for two clubs, Blackpool and Stoke. Who is this world-famous soccer player?", Stanley Matthews,Ronaldo,Stanley Matthews,George Best,Michel Platini
Which European soccer star was nicknamed “The black pearl”?, Eusebio da Silva Ferriera,George Weah,Ronaldinho,Ferenc Puskas,Eusebio da Silva Ferriera
Which brilliant top goal scorer is a product of Atletico Madrids youth system but legend of the rival team Real Madrid?, Raul Blanco,Mendieta,Victor Valdes,Michel Platini,Raul Blanco
Which Hungarian soccer player was known throughout his career as The Galloping Major and later with Real Madrid as  “Little Cannon?, Ferenc Puskas,Trifon Ivanov,Lukas Podolski,Victor Valdes,Ferenc Puskas
"This French soccer legend finished top scorer in A Series for three consecutive seasons (1982-83, 1983-84 and 1984-85) and was voted Player of the Year by World Soccer magazine in 1984 and 1985. Who is he?", Platini,Vialli,Platini,Reina,Papen
"Which European soccer player was named  European Soccer Player of the Year three times (1988, 89 and 92) and FIFA World Player of the Year in 1992?", Marco van Basten,Paolo Maldini,Franco Baresi,Ruud Gullit,Marco van Basten
Which professional soccer player spent his entire club career (25 years) in  A.C. Milan?, Paolo Maldini,Vialli,Paolo Maldini,Marco van Basten,Franco Baresi
Which Milan’s defender won six scudetti (Serie A league titles) and three European Cups and his #6 jersey was retired by the club?, Franco Baresi,George Best,Mauro Tassotti,Franco Baresi,Alessandro Costacurta
Which Brazilian soccer player was part of Barcelona’s ”Dream Team” (1993-1994 season) and scored 30 goals in 33 matches?, Romario,Rivaldo,Romario,Ronaldo,Pele
How long does a set in volleyball last?, Until one of the teams gets at least 25 points with at least two points advantage over the other team.,30 minutes,Until one of the teams gets at least 25 points with at least two points advantage over the other team.,15 minutes,Until one of the teams gets 25 points
Which country was the European champion in football and basketball in 2006?, Greece,France,Greece,Spain,Italy
In the autumn of 2006 Poland won two silver medals at the World Championships in these sports., Volleyball (Men) and Handball (Men),Football (Men) and Basketball (Women),Volleyball (Men) and Handball (Men),Basketball (Men) and Volleyball (Women),Football (Women) and Handball (Women)
How many players are there in a handball team?, 7,6,7,5,8
Which of these teams won the most titles in mens volleyvball in the beginning of the 21st century?, Brazil,Italy,Brazil,Russia,USA
