Questions,Correct,A,B,C,D
How many members of the 1972 Miami Dolphins made it to the Pro Bowl that year?,B,7,9,13,6
Who was the Super Bowl MVP in 1972?,A,S Jake Scott,RB Larry Csonka,WR Paul Warfield,RB Mercury Morris
In 1972 RB Larry Csonka rushed 213 times for how many yards?,D,"1,178","2,143","1,098","1,117"
"Which member of the 1972 Miami Dolphins once said, Perfection ends a lot of arguments.?",D,WR Paul Warfield,TE Jim Mandich,QB Bob Griese,RB Larry Csonka
What was the combined record of the 1972 Dolphins regular and post season (Super Bowl included) opponents?,B,78-143-3,98-123-3,119-101-4,101-122-1
"In 2005 the Indianapolis Colts won their first 13 games and appeared ready to challenge the 1972 Miami Dolphins record, but then lost their next 2 games. Which 1998 team also won their first 13 games but lost their next 2?",C,Dallas Cowboys,Green Bay Packers,Denver Broncos,New York Jets
"In 1976, only four years after the 1972 Dolphins won all their games, the Tampa Bay Buccaneers failed to win a game, and finished with a record of 0-14. They were last in the NFL, scoring only 125 points all season. The 1976 Bucs defense allowed 412 points, which was next to last in the league. Which team allowed the most points in 1976?",A,Seattle Seahawks,Buffalo Bills,Kansas City Chiefs,New York Jets
Which of these happened for the first time in 1913?,D,The baseball catcher wore a face mask for the first time.,The baseball catcher wore a chest protector for the first time.,Baseball fans were allowed onto the field after the game.,Baseball fans were allowed to keep foul balls.
What statement is true about Kathryn Johnston?,D,She was the first female baseball player in NCAA baseball.,She was the first female in the Baseball Hall of Fame.,She was the winningest pitcher in the All-American Girls Baseball League during World War II.,She was the first girl to play in the Little League.
Who was the first Little League baseball player to become US President?,C,Bill Clinton,Lyndon B. Johnson,George W. Bush,Gerald Ford
Which of these ladies was the first woman to play on a professional minor league baseball team?,D,Maria Pepe,Julie Croteau,Carla Stotz,Kendra Hanes
Who was the first pitcher to win the Gold Glove Award 17 times?,A,Greg Maddox,Jim Kaat,Bob Gibson,Bobby Shantz
When was the first Little League World Series played?,D,1971,1952,1939,1947
The All-American Girls Professional Baseball League existed during these years.,D,1943-1955,1944-1950,1942-1946,1943-1954
"Major League players at this position were the first to hit over 37,000 home runs.",C,Left field,Center Field,First base,Right Field
The first non-American baseball team to win the Little League World Series was from this country.,A,Mexico,The Dominican Republic,Venezuela,Japan
Joe DiMaggio hit safely in 61 consecutive games in 1933.,A,True,False,,Q What pitcher was the first Little Leaguer to make it to the Major Leagues?
This pitcher was the first Little Leaguer to be inducted into the Baseball Hall of Fame.,C,Joey Jay,Don Drysdale,Jim Hunter,Bob Gibson
Jim Barbieri was the first player to make these two accomplishments.,C,Win a Rose Bowl and a World Series.,Play in a Major League World Series and in an NBA game,Play in the Little League World Series and the Major League World Series,Win an NBA Championship and a Major League World Series
The team that won the first Little League World Series was from which city?,A,"WIlliamsport, Pa.","Morrisville, Pa.","Taipei, Taiwan","Gary, Pa."
Which team won the second Little League World Series in 1948?,A,"Lockhaven, Pa.","Tampa, Fl.","Bowling Green, Ky.","Roswell, N.M."
Who won the 1962 Little League World Series?,D,"Osaka, Japan","Austin, Tx.","Lakewood, N.J.","San Jose, Ca."
Which team was the winner of the 1951 Little League World Series?,D,"Houston, TX.","Austin, TX.","Louisville, Ky.","Stamford, Ct."
Which of these Georgia teams was the 1983 Little League World Series?,B,"Atlanta, Ga.","Marietta, Ga.","Burns, Ga.","Roswell, Ga."
"In 1999, Phoenix City, AL lost the Little League World Series to which team?",C,"Tainan City, Taiwan","Pu-Tzu Town, Taiwan","Osaka, Japan","Li-Teh, Taiwan"
Who won the Little League World Series in 1998?,A,"Toms River, N.J.","Osaka, Japan","David, Panama","Tainan, Taiwan"
Which team won the 1993 Little League World Series?,D,"Norwalk, CT.","Houston, TX.","Birmingham, AL.","Long Beach, Ca."
Which US team won the Little League World Series championship game in 1970?,C,"Gary, IN.","Campbell, CA.","Wayne, N. J.","St. Petersburg, FL."
"Tampa, FL. lost the 1975 Little League World Series to which team?",A,"Lakewood, N. J.","Morristown, TN.","Seoul, South Korea","Osaka, Japan"
In what Super Bowl did the Minnesota Vikings make their first appearance?,A,Super Bowl IV,Super Bowl VII,Super Bowl V,Super Bowl II
What was the nickname of the Minnesota Vikings defensive line in the late 1960s?,A,the Purple People Eaters,They didnt have a nickname.,the Berserks,the Purple Swarm
The Minnesota Vikings have lost the Super Bowl more than three times.,A,True,False,,Q What team did the Minnesota Vikings lose to in Super Bowl VIII?
The Minnesota Vikings started out as an AFL team.,B,False,True,,Q The Vikings were the 1st team to play in 4 Super Bowls.
"The great Brazilian soccer player was born Manoel Francisco dos Santos, but we known him better by this name.",C,Ronaldo,Zico,Garrincha,Pele
Dale Ellis set a record for the most minutes in a game. How many minutes did he play against the Milwaukee Bucks on November 9 1989?,A,69,54,96,57
He was the first NBA player to hit  98.1 % of his free throws in a season.,C,Dolph Schayes,Calvin Murphy,Jose Calderon,Bill Sharman
Who was the first NBA player to play 1192 consecutive games?,A,A.C. Green,Bob Lanier,Calvin Murphy,Walt Bellamy
Who was the first NBA player to get 181 triple doubles?,B,Earvin Johnson,Oscar Robertson,Michael Jordan,Wilt Chamberlain
This man was very influential in NCAA football and NFL football. He played right field for the New York Yankees and was a Rose Bowl MVP.,C,Reggie Bush,Bo Jackson,George Halas,John Elway
What phrase did Rod Smart write on the back of his jersey when he played in the XFL?,C,I Am So-Smart,So Very Smart,He Hate Me,The Hefty Lefty
Which of these players was nicknamed The Fridge?,C,Art Monk,Manute Bol,William Perry,Jared Allen
"He was the first player in Major League Baseball to lead in double plays at three different positions - at third base, at second base and shortstop.",C,Dale Shofner,Alex Rodriguiz,Gil McDougald,Ernie Banks
This former AFL offensive tackle was nicknamed The Intellectual Assassin.,B,Yale Mix,Ron Mix,Yale Munoz,Ron Munoz
Golfer Ernie Els has the same nickname as this city.,B,Exeter,New Orleans,Tucson,Edmonton
This Wisconsin-born end had the nickname Crazylegs?,C,Lance Alworth,Len Goodman,Elroy Hirsch,Jerry Rice
These were the first two NBA players to be traded after winning the MVP Trophy.,B,Moses Malone and Austin Carr,Moses Malone and Wilt Chamberlain,Wilt Chamberlain and Karl Malone,Karl Malone and Oscar Robertson
Who is the first tennis player to have twice won all four Grand Slam singles titles in the same year?,A,Rod Laver,Bjorn Borg,Arthur Ashe,Roger Federer
This swimmer won three silver medals at the 2008 Olympics at the age of 40.,A,Dara Torres,Ian Thorpe,Janice Forde,Jeanne  Llwellyn
"The Thrilla in Manila, a boxing match between Muhammad Ali and Joe Frazier, was held in which city?",D,Pasig City,Cebu City,Davao City,Quezon City
"Is it true that the word Yo-Yo, referring to the famous toy, was first published in a dictionary of Filipino words printed in 1860.",A,Yes,No,,"Q This player of the Philippine Basketball Association (PBA), nicknamed the Triggerman, broke several Filipino and PBA all-time records, including the most points scored in a single game by a Filipino."
Which player received the first  MVP award of the The Philippine Basketball Association?,A,Bogs Adornado,Tony Harris,Gil Cortez,Joy Dionisio
"This practitioner of pocket billiards, called the Magician, is famous for winning many of the most prestigious nine-ball tournaments.",B,Juan Dela Cruz,Efren Bata Reyes,Dyango Bustamante,Alex Pagulayan
"Which facility, located in Quezon City, Philippines, was nicknamed The Big Dome?",A,Araneta Coliseum,Cuneta Astrodome,Makati Sports Complex,Ynares Gym
Which athlete was described by Time Magazine as the Philippines sole bona fide international sports superstar?,C,Manny Pacman Pacquiao,Paeng Nepomoceno,Efren Bata Reyes,Sam Milby
"At the 2008 Olympic Games, the gold and silver medalists in womens all round competition in gymnastics represented this country.",C,China,Russia,USA,Romania
Who was the first gymnast in Olympic history to score a perfect 10?,D,Olga Korbut (USSR),Svetlana Boguinskaya (Russia),Mary Lou Retton (USA),Nadia Comaneci (Romania)
"The Romanian gymnastics team won the all around team gold at the 1976 Olympic Games in Montreal, Canada.",A,False,True,,Q Which of these former gymnasts won the most medals in the Olympics?
Which of these former gymnasts is the most decorated male gymnast in the Olympics?,B,Alexander Dityatin (USSR),Sawao Kato (japan),Kurt Thomas (USA),Xiaopeng Li (China)
Who was the first US female gymnast to win the all around gold at a fully-attended Olympics?,C,Shawn Johnson,Mary Lou Retton,Carly Patterson,Shannon Miller
What gymnastics team won the all around gold medal at the 2008 Olympics?,D,USA,Japan,Russia,China
On what surface is the Wimbledon tournament played?,A,grass,clay,hard,carpet
What are the official colors of the Wimbledon tournament?,B,yellow and purple,purple and green,blue and yellow,green and blue
"In 1985, this tennis player, only 17-years-old at the time, became the first unseeded contestant to win the Mens singles title at Wimbledon.",B,Michael Stich,Boris Becker,Goran Ivanišević,Stefan Edberg
This Grand Slam winner won her first out of a total of seven Ladies singles Wimbledon titles in 1988.,B,Chris Evert,Steffi Graf,Jana Novotna,Martina Navratilova
Between which two tournaments is Wimbledon played?,C,German Open and Australian Open,Australian Open and French Open,French Open and US Open,US Open and Australian Open
Who was the first lady to win 6 consecutive Ladies singles titles at Wimbledon?,A,Martina Navratilova,Arantxa Sanchez Vicario,Steffi Graf,Martina Hingis
In 2001 this player became the first ever wild card entry to win the Wimbledon tournament.,D,Pat Rafter,Andy Roddick,Boris Becker,Goran Ivanišević
With whom of these tennis players has Martina Navratilova not won a Wimbledon Ladies doubles title?,D,Chris Evert,Pam Shriver,Billie Jean King,Gigi Fernandez
"In its very first year, 1877, Wimbledon began with 22 contestants, competing for this title.",A,Mens singles title,Ladies singles title,Mens doubles title,Ladies doubles title
The winner of the Ladies singles title at Wimbledon is awarded a silver plate with beautiful motifs. What is its nickname?,B,Silverstone Dish,Rosewater Dish,Satellite Dish,Wimbledon Dish
The Pittsburgh Steelers are the oldest team in the American Conference. What year were they formed?,D,1943,1953,1923,1933
"During World War II, the Steelers merged with these two other teams because of a shortage of war time players.",C,Cardinals and Giants,Browns and Cardinals,Cardinals and Eagles,Giants and Eagles
The Steelers lost their first playoff game against this team in 1947.,C,St. Louis Cardinals,Cleveland Browns.,Philadelphia Eagles,New York Giants
This man was the head coach of the Pittsburgh Steelers from 1969 through 1991.,B,Chuck Nocks,Chuck Noll,Chuck Knoll,Chuck Knoks
"This player, drafted by The Steelers in 1969, is widely known for being mean and a for Coke commercial with a little kid.",D,Cy Young,Dick Night Train Lane,Lynn Swan,Joe Green
This Hall of Fame Quarterback led the Steelers to 4 Super Bowl victories in the 1970s.,C,Jim Thorpe,John Macenroe,Terry Bradshaw,Joe Montana
Who became head coach of the Steelers in 1992?,D,Joe Green,Tom Landry,Joe Montana,Bill Cowher
The Steelers lost their bid for a fifth Championship in Super Bowl XXX to this team in January 1996.,D,San Francisco 49ers,Philadelphia Eagles,San Diego Chargers,Dallas Cowboys
The Steelers finally won their 5th Championship in Super Bowl XL against the Seattle Seahawks in this year.,B,2004,2006,2003,2005
The Steelers began playing at this Stadium in the 2001 season.,A,Heinz Field,Three Rivers Stadium,Texas Stadium,Forbes Field
"To win the pitching Triple Crown, a pitcher must lead his league in these categories.",D,"Wins or saves, ERA, strikeouts","Wins, ERA, Saves","Win-loss percentage, saves, strikeouts","Wins, ERA, strikeouts"
"Tommy Bond was the first pitcher to qualify as a Triple Crown winner, but this great pitcher was the first to win it in the 20th century.",C,Walter Johnson,Christy Mathewson,Cy Young,Tim Keefe
In the 1930s two American League pitchers won the Triple Crown twice each. They both had the same nickname. What were their last names?,B,Vance and Dean,Grove and Gomez,Dean and Gomez,Gomez and Addams
"This left-handed pitcher, who was also a basketball player, won the National  League Triple Crown for the Dodgers in 1963, 1965, and 1966.",D,Don Drysdale,Lou Alcindor,Juan Marichal,Sandy Koufax
Who was  the first pitcher to earn the Triple Crown four times?,B,Hippo Vaughan,Grover Cleveland Alexander,Cy Young,Ed Cicotte
He won the Triple Crown in 2006 and was traded after the next season.,C,Jake Peavy,Roger Clemens,Johan Santana,John Clarkson
During modern baseball (i.e. since 1877) this is the first decade in which no pitcher could earn the Triple Crown.,A,1950s,1880s,1940s,1890s
In the very first basketball game each team comprised of this many players.,B,10,9,5,11
What was the original name for basketball?,D,YMCA-ball,Courtball,Roundball,Naismithball
In what state was the first college basketball game played?,A,Minnesota,Massachusetts,Maine,Missouri
What team was formed by Abe Saperstein?,A,Harlem Globetrotters,New York Liberty,Washington generals,Boston Celtics
Who was the first college coach of a five-man basketball team?,D,Duke Maas,Joe Fulks,Adolph Rupp,Amos Alonzo Stagg
The Philadelphia Warriors became the first NBA champions in this year.,B,1943,1947,1939,1950
Glory Road is a movie about the first NCAA basketball team with an all African-American starting lineup. Which university is the movie about?,D,Western Kentucky,Rutgers University,Kansas,Texas Western
Who scored the first basket in the NBA?,B,Chris Ford,Ozzie Schectman,Maurice Stokes,Amos Alonzo Stagg
Who is given credit for taking the first jump shot in college basketball?,B,Joe Fulks,Ken Sailors,Maurice Stokes,Terry Joe Barker
Who was the first NBA player to score 60 points in a game?,B,Wilt Chamberlain,Joe Fulks,Frank Selvy,Joe Marasovich
This movie tells the story of a woman who becomes the coach of the New York Knicks.,A,Eddie,White Men Cant Jump,"Drive , She Said",Rebound
In what year did the first televised basketball game air?,D,1944,1956,1948,1940
This great NBA guard played from 1958–1967 for the Boston Celtics. For many years he was the best defensive guard in the NBA.,C,John Havlichek,Mike Farmer,K.C. Jones,Sam Jones
In what state was the first womens college basketball game played?,A,California,New York,Missouri,Massachusetts
Find the true statement about Lisa Leslie.,C,She was the first leading scorer in the WNBA.,She was the first woman to play in the NBA.,She was the first woman to dunk a basketball in the WNBA.,She was the first woman to score 60 points in a WNBA game.
What was the first college to win the NCAA championship in basketball?,C,Ohio State,Kansas,Oregon,Kentucky
What was the first college to win both the NCAA championship and the National Invitation Tournament in the same year?,C,San Francisco City College,University of Kentucky,City College of New York,San Francisco University
Penn State Nittany Lions American football players wear a blue jersey at home.,B,False,True,,Q Which of the following players has won a Heisman Trophy in 1973 while in the Pennsylvania State University?
"In 1992, 1984, and 2005, who was Penn State Nittany Lions football teams head coach?",D,Galen Hall,Rip Engle,Tim Curley,Joe Paterno
"Does Penn State Nittany Lions football team have unbeaten, untied seasons?",B,No,Yes,,Q What conference is the Penn State Nittany Lions football team in?
By which team was former Penn State Nittany Lions player Michael Robinson chosen in the NFL Draft in 2006?,B,Pittsburgh Steelers,San Francisco 49ers,Seattle Seahawks,Oakland raiders
In1986 the Penn State Nittany Lions football team won their which National Championship?,A,Second,Third,First,Fifth
What is Penn State Nittany Lions football teams annual scrimmage game called?,A,Blue and White Game,Lions vs. Lions Game,Scrimmage At the Beaver,Useless Pre-Season Game that is Fun to Go to
What was the score of Penn State Nittany Lions in the first game of the 2008-2009 season vs. Coastal Carolina?,C,"55-14, Penn State won","24-21, Penn State lost","66-10, Penn State won","66-17, Penn State lost"
Where was Michael Fred Phelps born and raised?,B,"Bethesda, Md","Baltimore, Md",Washington D.C.,"Silver Spring, Md"
Where did Michael Phelps attend college?,C,Ohio State,Georgetown University,University of Michigan in Ann Arbor,Iowa State
Michael Phelps first competed in Olympic Games in 2004.,A,False,True,,"Q In the 2004 Athens Summer Olympic Games, how many gold and bronze medals did Michael Phelps win?"
"In the 2004 Olympic Games, Michael Phelps set a number of world records, Olympic records, and American records. How many of each did he set?",D,"4 WR, 1 OR, and 2 AR","1 WR, 4 OR, and 2 AR","3 WR, 2 OR, and 2 AR","2 WR, 3 OR, and 2 AR"
"In the 2008 Olympic Games, Michael Phelps swam in 8 events. How many world records did Phelps and/or his team set?",C,6,8,7,5
"In the 100 m butterfly at  the 2008 Olympic Games, Michael Phelps beat Milorad Čavić by this much.",D,2/10ths of a second,1/10th of a second,2/100ths of a second,1/100th of a second
A street in Michael Phelps hometown was renamed this to honor him.,A,Michael Phelps Way,Michael Phelps Drive,Phelps Street,Phelps Drive
The  sport of noodling has become very popular in the USA. What does it involve?,A,Catching catfish barehanded,Pushing an enormous plastic ball into your opponents goal,Outdoor bowling on ice,A form of mixed martial arts with no rules
"Eddie Feigner, Cat Osterman, and Lisa Fernandez became well known for practicing this sport.",D,Canopying,Billiards,Golf,Softball
Who were the  people on the first cover of Sports Illustrated?,A,"Eddie Mathews, Wes Westrum and Augie Donatelli","Ben Hogan, Bobby Jones, and Sam Snead",Ted Williams and Joe DiMaggiio,"President Dwight David Eisenhower and his caddy, Mitch MacKenzie"
Which was the first NFL team to have an insignia put on its helmets?,C,Bears,Redskins,Rams,Eagles
Who was the first NFL Super Bowl MVP who was not born in the USA?,C,Kurt Warner,Len Dawson,Mark Rypien,Fred Biletnikoff
Which statement regarding the 1959 season is false?,A,Frank Robinson was the American League manager.,Orlando Cepeda and Stan Musial were the starting All-Star first basemen.,The American League lost the All-Star Game on July 7 5 to 4.,The National League lost the All Star Game on August 3  5 to 3.
Who was the first switch hitter in the Baseball Hall of Fame?,D,Mickey Mantle,Eddie Murray,Rogers Hornsby,Frankie Frisch
"Stella Walsh was a Polish-born athlete residing in Cleveland, Ohio. She won an Olympic gold medal in  the 1932 Olympic (100 meters) and a silver medal in the 1936 Olympics (100 meters). Which statement is untrue about Stella Walsh?",A,She had female genitalia,She had male genitalia,She had XY-chromosomes,She had XX-chromosomes
There was  a sport called face-slapping.,A,True,False,,Q Who built the tennis court that is in the Hampton Court in England?
Find the incorrect statement about sportsman Yuichiro Miura.,A,He was the first seventy-year old person to climb Mount Fuji.,He skied Mount Everest.,He climbed Mount Everest at the age of 75 years 7 months.,He was the first seventy-year old person to climb Mount Everest.
Jerome Holtzman was a sports journalist of some repute. Which statement is true about him?,D,He and Bill James wrote many books using statistics to evaluate players.,He was the writer who wrote the original expose on steroids in baseball.,He was President of the Baseball Hall of Fame from 1999 to his death in 2008.,He invented the statistic Saves by a relief pitcher.
"He was the first person to hold the worlds record for running 50 yards, 75 yards and 100 yards backwards.",C,Bob Hayes,Jim Thorpe,Bill Robinson,R.P. Williams
"Before the Bobcats, what NBA team played in Charlotte?",D,Miami Heat,Dallas Mavericks,New York Knicks,New Orleans Hornets
"With the 2nd overall pick in the 2004 NBA draft, the Charlotte Bobcats selected what former UConn player?",A,Emeka Okafor,Jahidi White,Bernard Robinson,Dwight Howard
Who was the Charlotte Bobcats first head coach?,C,Dan Scwartzer,Lou Hollins,Bernie Bickerstaff,Michael Jordan
What was the Charlotte Bobcats record for their very 1st season?,A,18-64,25-57,23-59,14-68
"When the Charlotte Bobcats first came into the NBA, how many NBA players did they pick to be on the inaugural roster in their expansion draft?",B,17,19,21,15
The Charlotte Bobcats lost their very first regular season game to what team?,A,Washington Wizards,Detroit Pistons,Atlanta Hawks,Miami Heat
"Besides the Charlotte Bobcats, there is another professional basketball team in Charlotte.",A,True,False,,"Q Besides basketball, is there any other type of sport played at the Charlotte Arena?"
Name the last Negro League baseball player to play in the major leagues.,C,Don Newcombe,Willie Mays,Hank Aaron,Vic Power
Select the one who does not  fit.,C,Lance Allred (NBA),Bonnie Sloan (NFL),Brian Leetch (NHL),William E. Hoy (MLB)
In 1952 Pete and Jerry Cusimano did this at a hockey game.,D,They were the first fans to jump onto the ice to protest a penalty on their team.,They were the first to place plexiglass to separate the fans from the players and ice rink.,They were the first to throw their hats onto the ice when a player scored three goals in one game.,They threw an octopus on the ice at an NHL game.
When was the first indoor NCAA Football Bowl game played?,B,1939,1964,1955,1976
What is the national sport of Bangladesh?,B,Rugby,Kabaddi,Kho Kho,Field Hockey
Which sport is most unlike the others?,C,Varpa,Bocce,Klootschieten,Boules
It is generally accepted that polo was first played in this part of the world.,B,"Berkshire, England",Northeastern India,Mongolia,Central Peru
Zorbing is a sport that was developed in the 1990s. What is a zorb?,C,A ten-foot wall on which large amounts of velcro are mounted,A tandem skydiving rig which can be easily undone,"A large, clear plastic ball","A long, plastic sheet that has very little friction when wet"
Vale-tudo has become a very popular international sport. What other term refers to this sport?,D,Snowboarding,Golf,Surfing,Mixed martial arts
Six brothers from one family played during the NHL 1982-1983 season. What was the familys last name?,B,Howe,Sutter,Lemieux,Hall
This was the first U.S. college to win the NCAA basketball championship in both the mens and womens divisions in the same season.,C,Rutgers,Tennessee,Connecticut,North Carolina
Jim Brown was a great back for the Cleveland Browns. Jay Silverheels was a movie actor. What do they have in common?,A,They are in the same Hall of Fame.,They were both in the movie The Dirty Dozen.,They were bornon the same date.,They were both in the  movie The Longest day.
This was basketball player Kareem Abdul-Jabbar’s name at birth.,A,"Ferdinand Lewis Alcondor, Jr.",Kareem Abdul-Jabbar,Dennis Kucinich,Robert Earl  Moore
He was the first World Series Most Valuable Player.,B,Don Larsen,Johnny Podres,Sandy  Amoros,Yogi Berra
This is the nickname of the first NBA players to play in over 1610 games.,D,The Stilt,Air Jordan,Ice Man,The Chief
"After the Washington Redskins drafted Ernie Davis, Art Modell of the Browns traded this player for him.",A,Bobby Mitchell,Marion Motley,leroy kelly,Jim Kelly
Bob Gibson was a great pitcher for the St. Louis Cardinals. What was his real first name?,A,Pack,Omaha,Bob,Earl
Which sportsmans nickname was The Bayonne Bleeder?,A,Chuck Wepner,Ray Mancini,Gerry Cooney,Archie Moore
"William G. Morgan, Flo Hyman, Dimitar Zlatanov, Bernie Holtzman, and Karch Kiraly are in a Hall of Fame in this city.",B,Mexico City,"Mt. Holyoke, Massachusetts","Charleston, South Carolina",Moscow
Who was the director of first martial arts movie to win an Oscar?,D,Koki  Mitani,Zho Yeng,Akira Kurosawa,Ang Lee
What is the last name of the great shortstop whose nickname was Little Louie?,B,Appling,Aparicio,Brock,Banks
The nickname of this hockey great was The pocket rocket.,B,Louis Richard,Henri Richard,Maurice  Richard,Jean Richard
This sports great was called The Wizard of Dribble and The Magician.,D,Marcus Haynes,Bob Cousy,Curly Neal,Stan Matthews
Which is the location of the International Table Tennis Hall of Fame?,D,Taiwan,Norway,China,Switzerland
Which was the first U.S. college to win back-to-back NCAA basketball championships?,B,North Carolina,Oklahoma AM,UCLA,Duke
"During the period 1984-1989, how many times did the Edmonton OIlers win the NHL championship?",C,0,3,4,5
"Georgi Asparuhov, Magdalena Maleeva, Dan Kolov and Tanya Bogomilova are all great athletes from this nation.",D,Romania,Serbia,Hungary,Bulgaria
"Joe Tinker (shortstop), John Evers (second baseman), and Frank Chance (first baseman) were the two from the famous double play combination for the Cubs. Who was the third baseman?",C,Ron Santo,Rogers Hornsby,Harry Steinfeldt,Hack Wilson
What are the first two numbers officially retired by the Toronto Maple Leafs?,D,6  27,6  9,6  99,5  6
"This former Harford Whaler and Carolina Hurricane had his number retired on January 28, 2006. Who is he?",A,Ron Francis,Mario Lemieux,Steve Yzerman,Chris Pronger
"If you ever get drafted by the Detroit Red Wings and you want to wear #19 you are out of luck. # 19 was retired to honor this former Red Wings captain on January 2, 2007.",D,Ted Lindsay,Chris Chelios,Gordie Howe,Steve Yzerman
"The first number retired by the Montreal Canadiens on November 2, 1932 belonged to Howie Morenz. What number did he wear?",D,9,4,10,7
"This Canadian political figure had his #29 retired by the Montreal Canadiens on January 29, 2007.",C,Brian Mulroney,Guy Lafleur,Ken Dryden,Steven Harper
Who had the longest hitting streak until 1941?,C,George Sisler,Ty Cobb,Willie Keeler,Pete Rose
Which of the following is a line in Lou Gehrigs famous farewell speach?,D,Today I am the luckiest man on Earth.,I consider myself the luckiest man in the whole world.,Today I consider myself the luckiest man on the face of the Earth.,But today I consider myself the luckiest man on the face of the Earth.
How many pitchers threw perfect games in the 20th century?,C,10,8,14,15
What was the home run record until 1879?,D,2,10,4,5
In 1986 Mookie Wilson hit the ground ball that trickled through Bill Buckners legs.,A,True,False,,"Q How old was Jack Quinn when he hit a home run on June 27, 1932?"
"Derek Jeter was selected by the Yankees 6th overall in the 1992 draft. The first pick went to the Houston Astros, but they drafted this player instead.",D,Johnny Damon,Paul Shuey,Brad Lidge,Phil Nevin
Colorado Rockies star left fielder Matt Holiday earned All-American honors in two sports during his senior year of high school. What were these sports?,D,Baseball and basketball,Football and basketball,Baseball and hockey,Baseball and football
On what day was baseball commissioner Bud Selig born?,A,"July 30, 1934","May 22, 1935","June 2, 1933","December 16, 1932"
John Patrick McEnroe was born on February the 16th 1959 in which European country ?,D,France,East Germany,Italy,West Germany
In what year did a young John McEnroe first qualify and amazingly reach the semi finals at Wimbledon ?,A,1977,1975,1976,1978
"During his first participation in Wimbledon, McEnroe was defeated in the semi finals by this player.",A,Jimmy Connors,Bjorn Borg,Arthur Ashe,Vitas Gerulatis
Which year and what grand slam did John McEnroe first claim ?,C,"1980, Wimbledon","1979, Australian Open","1979, US Open","1978, US Open"
John McEnroe won his first Wimbledon final in 1980 putting an end to Bjorn Borgs record 5 straight Wimbledon crowns.,B,True,False,,Q In 1983 John McEnroe won Wimbledon for the 2nd time. Who was McEnroes opponent on that occasion ?
Is it true John McEnroe never won the French Open?,B,No,Yes,,Q In 1978 John McEnroe won both singles rubbers in the Davis Cup final to help the U.S.A cleam the Davis Cup for the 1st time since 1972.  Which country did the U.S.A defeat?
In what month and year did John McEnroe become the worlds number 1 player according to the association of tennis professionals?,D,February 1979,March 1982,February 1981,March 1980
All good things must come to an end; which title and what year did John McEnroe win his last grand slam?,A,"US Open, 1984","US Open, 1985","Wimbledon, 1985","Australian Open, 1986"
What was the highest score in the UEFA Champions League history from 1991/1992 until 2006/2007?,C,Ajax Amsterdam - FA Red Boys Differdange 14:0,Arsenal - Slavia Prague 7:0,Liverpool - Besiktas 8:0,Dinamo Bucharest - Crusaders 11-0
Which club has won most UEFA Champions League competitions between 1991/1992 and 2006/2007?,D,"Barcelona, 3 times","Liverpool, 4 times","Real Madrid, 4 times","AC Milan and Real Madrid, 3 times each"
Which of these teams won the UEFA Champions League trophy after trailing 0:3 at half-time during the final match?,B,Bayern Munich,Liverpool,AC Milan,Real Madrid
Which of these countries was never represented in the UEFA Champions League from 1991 to 2007?,C,Bulgaria,Finland,Ireland,Poland
How many teams played in the 2006 edition of the UEFA Champions League?,D,24,16,48,32
Why finishing third in the group stage is important in the UEFA Champions League?,A,The third team of each group goes to UEFA Cup.,The team only gains prestige.,One of the 8 teams that finished third can play in play-offs.,It guarantees qualification to the following season competition.
What is the maximum number of teams from one country that can participate in the UEFA Champions League?,D,3,There is no limit.,4,5
Which of the following teams did not win the UEFA Champions League in the period 1991/1992-2006/2007?,A,Valencia,FC Porto,Olimpique Marseilles,Borussia Dortmund
Which UEFA member cannot have a team in the Champions League?,D,San Marino,Bosnia and Herzegovina,Andorra,Liechtenstein
"If the final match in the UEFA Champions League ends in a tie, how is the winner decided?",A,"Extra time is played and if the winner is not decided, penalties are held.",Penalties shootout,By drawing,Extra time with a golden goal (the first team to score is the winner)
WWE superstar Edge is the former brother-in-law of this wrestler.,D,Christian,Hardcore Holly,Brian Kendrick,Val Venus
This wrestlers father is a former National Hockey League forward.,B,Rick Martel,Chris Jericho,Edge,Christian
After graduating college and before becoming a pro wrestler he worked as a junior high school substitute teacher.,B,Mick Foley,Kane,Arn Anderson,Matt Striker
This wrestler played minor youth hockey with and against an NHL tough guy.,C,Christian,John Cena,Edge,Chris Jericho
This well known tag team wrestlers son was drafted by the St. Louis Rams in the 2nd Round as the 35th overall pick in the 2009 NFL draft.,D,Demolitions Smash,Harlem Heats Stevie Ray,Jim The Anvil Neidhart,Road Warrior Animal
"This old time wrestler was a football coach at Madison High School in Madison Heights, MI where he would eventually become a member of the Michigan Coaches Hall of Fame.",C,Tony Garea,Dean Malenko,George The Animal Steele,Bob Backlund
This pro wrestler signed with the Los Angeles Raiders of the NFL but was released before the season began.,C,Batista,The Big Show,John Bradshaw Layfield,Bill Goldberg
Prior to becoming a pro wrestler this man played for various professional European basketball teams. When his career ended due to injury he enlisted in the 202nd Military Police Company in Germany and served in a NATO facility for two years.,A,Kevin Nash,Davey Boy Smith,Barry Windham,William Regal
This former pro wrestler made news headlines in 2004 for causing an anthrax scare at Bostons Downtown Crossing MBTA station.,C,Ken Patera,Macho Man Randy Savage,Brutus The Barber Beefcake,Jake The Snake Roberts
