Questions,Correct,A,B,C,D
Spanish painter and sculptor Pablo Picasso is known for co-founding what art movement?,A,Cubism,Expressionism,Surrealism,Neorealism
In which section of Israel is Eilat located?,C,East,West,South,North
When was the city of Eilat founded?,A,1951,1939,1941,1929
What is the population of Eilat according to the Israel Central Bureau of Statistics end of 2004 census?,A,"45,800","179,400","79,200","129,700"
What best describes the climate of Eilat?,A,Hot and dry all year,Humid and hot  summers and humid and cool winters,"Humid, hot summers and dry, cool winters","Hot, dry summers and humid, cool winters"
Which city is a sister city to Eilat?,C,"Hollywood, Florida","West Palm Beach, Florida","Los Angeles, California","Boca Raton, Florida"
Which is the major source of revenue for the Eilat area?,B,Agriculture,Tourism,Jewelry,Mining
Israels major airport is located near Eilat.,B,True,False,,Q Which four countries can be seen from Eilat?
"In 1967, Egypt effectively blockaded Eilat by closing this area to Israel.",C,The Golan Heights,The Sinai Peninsula,The Straits of Tiran,The Suez Canal
The Peace Treaty between Jordan and Israel was signed near Eilat. In what year did this happen?,D,"October, 2004","October,1968","October, 1975","October, 1994"
Where does the Freedom Trail begin and end?,D,"Kings Chapel, Bunker Hill Monument","Trinity Church, Long Wharf","Boston Public Gardens, Old North Church","Boston Common, Charlestown Navy Yard"
"On October 24, 1901, Annie Edson Taylor became the first person to go over the Niagara Falls in a barrel as a publicity stunt. How old was she at the time?",A,63,23,43,33
What is the famous Niagara boat called?,C,Niagara-on-the-Lake,Lady Horseshoe,Maid of the Mist,Lady of the Mist
Name the smallest of the three waterfalls that make up the Niagara Falls.,A,Bridal Veil Falls,There are only two waterfalls that make up the Niagara Falls.,Goat Falls,Horseshoe
Approximately what percentage of the water of the Niagara River flows over the Horseshoe Falls?,B,70%,90%,50%,10%
The flow of the water over the American Falls was completely blocked from June to November in what year?,B,1942,1969,1983,1936
How long is the crest of the American Falls if measured along the jagged lip of the falls?,B,393  feet  (120 m),950  feet  (290 m),688  feet  (210 m),1310 feet  (400 m)
What event related to the Niagara Falls occurred on March 29th 1848?,A,The flow of water over both falls stopped to the point where people could walk around the riverbed.,The flow of water was stopped completely over the American Falls.,The waterfalls were named,"A third, much smaller waterfall was discovered."
"The cities of Niagara Falls, Ontario and Niagara Falls, New York are connected by three bridges. Which of them is the oldest one?",A,Whirlpool Rapids Bridge,Rainbow Bridge,Kingston Bridge,Lewiston-Queenston Bridge
"When was the Skylon Tower, Niagaras most famous landmark, built?",C,in the 1950s,in the 1940s,in the 1960s,in the 1990s
"Around the year 1859, Jean-François Blondin crossed the gorge below Niagara Falls on a tightrope 1100 feet (335 m) long, 160 feet (50 m) above the water. He made this accomplishment several times including which of the following theatrical variations?",A,All of these,He carried his manager on his back.,He sat down midway while he cooked and ate an omelette.,He was blindfolded.
Which U.S. state is nicknamed The Natural State?,D,Alabama,Alaska,Arizona,Arkansas
What nickname has been given to the U.S. state of Oregon?,C,All of these,Marmot State,Beaver State,Otter State
What U.S. state is nicknamed Land of Infinite Variety?,D,South Carolina,Florida,Delaware,South Dakota
Which of these nicknames has been given to the U.S. state of Colorado?,D,Sweden of America,Himalayas of America,All of these,Switzerland of America
Which of these nicknames has been given to the U.S. state of Illinois?,A,Corn State,Rubber State,Cotton State,Paper State
"This U.S. state was nicknamed Vacationland, and the nickname is used on license plates.",B,Hawaii,Maine,Nevada,California
The Independence State is one of the nicknames of this U.S. state.,C,Virginia,New Hampshire,Pennsylvania,West Virginia
Which U.S. state is nicknamed The Cowboy State?,C,Texas,Iowa,Wyoming,Idaho
What nickname has been given to the U.S. state of Rhode Island?,A,Ocean State,Marine State,Island State,All of these
The nickname Queen State has been given to this U.S. state.,D,West Virginia,Virginia,All of these,Maryland
"Which country, Slovakia or Slovenia, used to be part of Yugoslavia?",A,Slovenia,Both,Slovakia,None of them
Which former empire were both Slovenia and Slovakia part of?,A,Austria-Hungary,Byzantium,Ottoman Empire,Roman Empire
"Slovakia and Slovenia joined the European Union on the same day (May 1, 2004). Which of them was first to accept the euro currency?",D,None of them has accepted the EURO currency.,Both did on the day of their accession to the EU.,Slovakia,Slovenia
What is the capital of Slovakia?,D,Ljubljana,Prague,Zagreb,Bratislava
What is the capital of Slovenia?,C,Prague,Bratislava,Ljubljana,Zagreb
Which country borders both Slovenia and Slovakia?,B,Serbia,Austria,Poland,Germany
Which statement concerning Slovakia and Slovenia is true?,B,Both countries have access to the Black Sea.,Slovenia has access to the Adriatic Sea.,Slovakia has access to the Baltic Sea.,Both countries are landlocked.
The Danube river flows through many Central European countries. Which of these statements concerning Slovakia and Slovenia is true?,C,The Danube does not flow through either of the 2 countries.,The Danube originates in Slovakia and then enters Slovenia.,"Of the two countries, only Slovakia has Danubian banks.",The Danube originates in Slovenia and then flows through Slovakia.
Which of these statements regarding Slovakia and Slovenia is true?,B,Only Slovakia is an Alpine country.,Only Slovenia is an Alpine country.,None of them is an Alpine country.,Both are Alpine countries.
"Which country, Slovakia or Slovenia, borders a country that did not join the European Union in the period 1951-2007?",C,Only Slovakia borders a country that did not join the EU during this period.,Both share borders only with countries that became EU members during this period.,Both share borders with countries that did not became EU members during this period.,Only Slovenia borders a country that did not join the EU during this period.
What design is depicted on the national flag of Switzerland?,B,Sun,Cross,Star,Leaf
Switzerland is often associated with this product which is produced at the highest quality in the country.,C,Chocolate,Watches,All of these,Cheese
What is the unofficial national motto of Switzerland?,C,Progress ans prosperity,In God we trust,"One for all, all for one",Higher and stronger
What is the capital city of Switzerland?,B,Bonn,Bern,Berlin,Zurich
What mountain covers about 65% of the territory of Switzerland?,D,the Apennines,the Andes,Ararat,the Alps
What language is adopted as official for the territory of Switzerland?,D,German,Italian,French,All of these
What is the title of the national anthem of Switzerland?,D,Swiss Vow,Swiss Song,Swiss Anthem,Swiss Psalm
What is the main ingredient of the traditional Swiss dish Rosti?,D,Cheese,Cabbage,Fish,Potatoes
What is the largest city in Switzerland?,B,Geneva,Zurich,Bern,Munich
Which of these famous philosophers was of Swiss descent?,A,Jean-Jacques Rousseau,Michel Foucault,Friedrich Schiller,Jean-Paul Sartre
Which of these is the capital and the largest city in North Korea?,D,Nampho,Hungnam,Sinuiju,Pyongyang
What type of climate does North Korea have?,C,Oceanic,Humid subtropical,Continental,Tropical
"Which of these seas surrounds the Korean Peninsula, in the northern part of which North Korea is located?",A,All of these,East China Sea,Sea of Japan,Yellow Sea
The establishment of the Democratic Peoples Republic of Korea in this year set the official beginning of North Koreas history.,C,1940,1950,1948,1945
Which of these statements is true about the division of Korea into two parts?,C,Korea was divided at the 38th parallel.,North Korea was to be administered by the Soviet union.,All of these,It followed the end of World War II.
Which of these natural disasters is known to hit the lands of North Korea on the regular?,A,All of these,Droughts,Floods,Typhoons
What is the official language that is spoken in North Korea?,C,All of these,Russian,Korean,Japanese
Which of these religious movements has many adherents among the people of North Korea?,C,Korean shamanism,Cheondoism,All of these,Buddhism
Which of these musicians became the first US musical group ever to perform in North Korea?,B,The Black Eyed Peas,The New York Philharmonic Orchestra,The Helen Henderson Choir of Victory Baptist Church,Linkin Park
Which of these events is regularly performed only in North Korea?,A,Mass games,Senior citizens beauty pageant,Politicians athletics,Binoculars football games
What other name is commonly used to refer to the Colorado River in North America?,D,Black River,Yellow River,Blue River,Red River
What is the name of the longest river in the United States of America?,B,Colorado,Missouri,Rio Grande,Mississippi
The Ohio River does not flow though the territory of this American state.,B,Illinois,Virginia,Kentucky,West Virginia
What is the longest river located entirely within the territory of the state of California?,D,Mad River,Salmon River,Big River,Sacramento River
"What is the meaning of the name of the Mississippi River, which originated from the Ojibwe word misi-ziibi?",D,Holy water,Fast river,River of life,Great river
What ocean fish migrates from the Pacific Ocean to the Columbia River to spawn at the end of their life cycles?,B,Steelhead salmon (Rainbow trout),All of these,Coho salmon,Chinook salmon
What is the The Rio Grande river called in Mexico?,B,All of these,Rio Bravo,Rio Rojo,Rio del Fuego
What river in North America provides food for the largest wintering Bald Eagle population in the continental United States?,D,Fraser,Skeena,St. Lawrence,Skagit River
"What does the Mohawk name of the Saint Lawrence River, Kaniatarowanenneh, mean?",D,Female river,Murmur of the gods,Burning water,Big waterway
More than half of the Yukon River is located within this American state.,C,North Dakota,Kansas,Alaska,Texas
What is the name of the capital and largest city of Norway?,C,Reykjavik,Bergen,Oslo,Helsinki
"According to some medieval texts, the name of Norway originated from the name of which of the following?",B,A mountain,The name of a king,The name of a river,An animal
What type of government does Norway have?,B,Absolute monarchy,Constitutional monarchy,Democratic republic,Presidential republic
What animal is depicted on the Coat of Arms of Norway?,A,Lion,Bear,Deer,Wolf
What is the predominant form of Christianity in Norway?,D,Anglicanism,Eastern Orthodox Christianity,Roman Catholicism,Protestantism
What is the official language adopted by the government of Norway?,D,Norwegian and Finnish,Norwegian and English,Norwegian and Romani,Norwegian
What is the title of the national anthem of Norway?,D,"Glory, Glory","Oh, Amazing Land",The Way North,"Yes, We Love This Country"
What is Bunad?,C,A traditional Norwegian celebration,A Norwegian song,A Norwegian costume,A Norwegian meal
What is the popular Norwegian delicacy called Smalahove made from?,D,Pork intestines,Fish liver,Chicken popes nose,Lamb head
Which of the following is present on the national flag of Norway?,B,Star,Cross,Sun,Mountain
What is the largest carnivorous mammal endemic to the island of Madagascar?,D,Short-tailed Mongoose,Fanaloka,Meerkat,Fossa
Which of these statements is true about Madagascar?,C,It is slightly smaller than France.,It is the worlds 56th-largest country in terms of area.,None of these,It is the fifth largest island in the world.
"What is the title of the national anthem of Madagascar, written by Norbert Raharisoa and composed by Rahajason?",C,Dear Motherland,Blessed Island,"Oh, Our Beloved Fatherland","Rise, Oh, Rise"
"What are the colors on the national flag of Madagascar, adopted on October 14, 1958?",D,"Red, yellow and blue",Yellow and green,"Blue, green and yellow","White, red and green"
What city is the capital and largest city of Madagascar?,C,Fianarantsoa,Mahajanga,Antananarivo,Toliara
What are the official languages spoken in Madagascar?,A,"Malagasy, French and English",Malagasy and English,Malagasy and French,English and French
What is the name some ecologists use wen referring to Madagascar?,A,The eight continent,All of these,The island of Adam and Eve,The garden of Eden
"What kind of traditional ritual is the Famadihana, practiced by the Malagasy people in Madagascar?",C,Circumcision,Introducing boys into manhood by tattooing and scarring them,Turning of the dead,Animal sacrifice
"What type of meal is the godro-godro, which is very popular in the Madagascar cuisine?",C,Seafood meal,Rice meal,Pudding,Vegetable stew
This tree is a very important part of the Madagascar dry deciduous forests and six species of it are endemic to the island.,A,All of these,Bottle tree,Monkey bread tree,Upside-down tree
"In 1945 Borneo was the site of horrific acts of brutality. The Japanese forced over 6,000 POWs and island civilians to march to a new camp some 160 miles away. This became known as the Sandakan Death March, as only 200 marchers survived to the end of the war.",B,True,False,,Q How many new species of animals and plants were discovered on Borneo between July 2005 and September 2006?
Between the 1980s and 2006 Borneo lost approximately 45 % of its rain forests due to logging.,A,False,True,,Q Borneo is the 3rd largest island in the world.
"From the 1600s to the 1800s, the British and Dutch were interested in Borneo because they wanted control of this resource.",A,Pepper,Salt,Coffee,Tea
Which of the characteristics below is typical for the buildings on the Greek archipelago of Santorini?,A,The white-and-blue colouring,The huge balconies,The red-tiled roofs,The arched doors
What is the biggest Greek island ?,D,Rhodes,Cyprus,Euboea,Crete
The Navagio Bay (also known as the Shipwreck) is the most popular beach of which Greek island?,B,Mykonos,Zakynthos,Lefkada,Thasos
"Halkidiki, one of the Greek peninsulas, has a peculiar form which resembles what?",B,A horseshoe,A trident,An olive twig,The Greek letter Omega
Which medieval monument is an essential part of the archaeological sites of the Greek island Rhodes?,A,The Palace of the Grand Master,The White Tower,The Venice Castle of Naoussa,The Odeon
Which island is NOT a part of Greece?,C,Kea,Hydra,Gozo,Kos
The Corinth Canal separates this Greek peninsula from the mainland of Greece.,D,Halkidiki,Mani,Elounda,Peloponnese
Which is the largest group of Greek islands?,A,The Cyclades,The Sporades,The Ionian,The East Aegean
The Cave of Melissani is among the most popular geological landmarks of which Greek island?,A,Kefallonia,Lefkada,Mykonos,Samos
Which of the following places in Greece is NOT an island?,C,Alonissos,Ithaka,Kavala,Kythira
The Shinsengumi group remained loyal to the Tokugawa shogunate until the end of the Bakamatsu.,B,False,True,,Q What is the name of the leader of the first squad of Shinsengumi?
"At its peak, how many members did the Shinsengumi group have?",B,50+,300+,200+,100+
"According to the Shinsengumi rules, if the leader of a unit is mortally wounded in a fight, what should the rest of the group do?",D,Run away,Take the body and run away,Commit Seppuku,All members of the unit must fight and die on the spot.
In which city was the Shinsengumi group founded?,A,Kyoto,Tokyo,Nagasaki,Osaka
Who was Shinsengumi Commander from 1863 to 1868?,D,Nagakura Shinpachi,Harada Sanosuke,Tōdō Heisuke,Kondō Isami
The code of Shinsengumi comprised five rules. What was the punishment for breaking these rules?,A,Sepuku,Cutting of one finger,Exile,Paying six gold coins
"What was the favorite weapon of Harada Sanosuke, the 10th unit captain of the Shinsengumi?",B,Kozuka Blade,Spear,Sword,Shuriken
This river flows through the southern part of England and passes through the capital of the country.,C,The Avon,All of these,The Thames,The Mersey
What river is considered the longest river on the planet?,A,The Nile,The Tigris,The Mississippi,The Amazon
What is the name of the holy river of the Hindu people?,A,The Ganges,The Euphrates,The Indus,The Tigris
"What river flows through the central part of the French capital, Paris?",A,Seine,Loire,Charente,Rhine
"What is the name of the longest river in Asia, and the third-longest in the world?",A,The Yangtze,The Mekong-Lancang,The Tigris,The Huang He
"This river is the longest in the United States, and it gave its name to one of the states.",A,The Missouri River,The Mississippi River,The Alabama River,The Ohio River
What is the largest river on the planet by volume?,B,The Mississippi,The Amazon,The Nile,The Ganges
What is the name of the river in which Jesus Christ was baptized by John the Baptist?,B,The Tigris,The Jordan,The Euphrates,The Nile
"This North American river is also called Kaniatarowanenneh, which means big waterway in Mohawk.",A,Saint Lawrence River,Rio Grande,Colorado,Ohio River
This European river originates in Germany and empties in the Black Sea via a delta.,B,The Volga,The Danube,The Rhine,All of these
There is a city in Oklahoma called Moon.,A,True,False,,Q Oklahoma has no cities and communities named after Presidents.
In what Oklahoma city was the shopping cart invented?,A,Ardmore,Guthrie,Duncan,Broken Arrow
How many of the astronauts who have flown in space between 1959 and 2009 were from Oklahoma?,A,6,20,0,3
There is a town in Oklahoma called IXL.,A,True,False,,Q A windspeed of 100 feet above the ground was observed in 1999 in what Oklahoma city?
Will Rogers World Airport and the Wiley Post Airport were named after people who died in 1935. How did they meet their demise?,A,in a plane crash,by murder,in a car crash,as a result of a boat accident
"Carl Albert High School was named after Carl Bert Albert, who was the Speaker of the House of Representatives from 1971 to 1977. What small Oklahoma town did he hail from?",D,Enid,Bushyhead,Slaughterville,Bugtussle
Oklahoma has more man-made lakes than any other state.,A,True,False,,Q Which of the following is NOT an Oklahoma city?
"Boise City, Oklahoma was the only city within the continental United States to be bombed during World War II.",B,False,True,,Q The national motto of the Republic of Botswana is Pula. What does this mean in English?
"The national motto of what country is A Mari Usque Ad Mare, meaning From Sea to Sea in Latin?",C,Jamaica,Spain,Canada,Haiti
"What does the national motto of India, Satyameva Jayate, mean in Sanskrit?",B,The Supreme Treasure of Truth,Truth Alone Triumphs,Truth Is The Best Way,Truth Is Divine
"The national motto of what country is Peace at Home, Peace in the World?",D,Afghanistan,Somalia,Nigeria,Turkey
"The national motto of this South American country is Libertad o muerte, Spanish for Liberty or Death.",B,Peru,Uruguay,Argentina,Brazil
The national motto of the Republic of the Fiji Islands is Rerevaka na Kalou ka Doka na Tui. What does this mean?,A,Fear God and honor the Queen,God bless our beautiful motherland,"We kneel before you, blessed land",Hard work comes before prosperity
"The slogan Sub Umbra Floreo, or Under the Shade I Flourish is the national motto of what Central American country?",B,Costa Rica,Belize,Guatemala,Nicaragua
"The national motto of what island country is Ever Conscious of God We Aspire, Build and Advance as One People?",A,Grenada,New Zealand,Papua New Guinea,Micronesia
The national motto of this Arabic country is God is the greatest.,D,Morocco,Iran,Syria,Iraq
"What is the meaning of the national motto of the Republic of Indonesia, Bhinneka Tunggal Ika?",A,Unity in Diversity,Past Present Future,Progress and Stability,We Are Strong Together
"In what country is the Angel Falls, the highest waterfall on the planet, located?",D,Brazil,Argentina,Colombia,Venezuela
Which of these is a section of the famous Niagara Falls?,B,Horseback Falls,Horseshoe Falls,Horsetail Falls,Horseman Falls
In what U.S. state is the famous Bridalveil Fall located?,A,California,Florida,Colorado,Hawaii
"What is the name of the tallest waterfall made by humans, which is located in Umbria, Italy?",A,Cascata delle Marmore,Cascata del Maria,Cascata del Mare,Cascata delle Maccheroni
Jog Falls is the highest plunge waterfall in this Asian country.,A,India,Japan,China,Thailand
What is the name of the second-tallest waterfall on the planet?,B,Temola Falls,Tugela Falls,Tierra Falls,Tamilla Falls
In what European country are the Rhine Falls located?,B,Germany,Switzerland,Austria,Belgium
"In what U.S. state is the tallest waterfall in the country, Waihilau Falls, located?",C,Idaho,Wyoming,Hawaii,Iowa
"In what country is Jurong Falls, the tallest artificial waterfall in the world, located?",B,Indonesia,Singapore,Vietnam,North Korea
What is the name of the tallest waterfall in eastern North America?,A,Pissing Mare Falls,Pissing Horse Falls,Pissing Elephant Falls,Pissing Buffalo Falls
What is the old name of the country of Madagascar?,D,Rhodesia,Mozambique,Malaysia,Malagasy Republic
Where is Madagascar?,D,Off the Southeast Coast of South America,Off the Southeast Coast of South America,Off the Southwest Coast of Africa,Off the Southeast Coast of Africa
What are the 2 main languages spoken in Madagascar?,D,Italian and French,French and English,English and Malagasy,French and Malagasy
Madagascar is the worlds largest producer and exporter of what product?,B,Sugarcane,Vanilla,Tapioca,Rice
"Of the 10,000 plants native to Madagascar, what percent are found nowhere else in the world?",C,49%,13%,90%,72%
On what island is the country of Madagascar located?,A,Madagascar Island,Nias Island,Simeulue Island,Christmas Island
Which of the following is NOT located in the country of Madagascar?,D,Nosy-Be,Antananarivo,Antsirabe,Bodrum
"I am a primate endemic to Madagascar. I have large, reflective eyes. I have a long tail. I have long toes, and opposable thumbs, useful for grasping tree branches. What am I?",D,An iguana,An ape,A monkey,A lemur
What Portuguese explorer was the first to sight the island of Madagascar?,B,Henry the Navigator,Diego Dias,Diogo Cao,Vasco da Gama
The first people to settle Madagascar came from Africa.,B,True,False,,"Q Where is New Guinea ranked in terms of size, among the islands of the world?"
New Guinea is an island north of Australia. It is divided into 2 roughly equal halves. What are they?,B,The western portion is part of Australia. The eastern portion is the country called Sumatra.,The western portion is part of Indonesia. The eastern portion is the country called Papua New Guinea.,The western portion is part of Indonesia. The eastern portion is the country called Sumatra.,The western portion is part of Australia. The eastern portion is the country called Papua New Guinea.
New Guinea is the most linguistically diverse area in the world. Approximately how many separate languages are spoken there?,D,80,20,650,1000
The island of New Guinea was named after the country of Guinea. Which is Guinea located?,A,Africa,In the Pacific Ocean,South America,Asia
The country of Papua New Guinea gained its independence from this country in 1975.,B,Mozambique,Australia,Indonesia,New Zealand
"The west half of the island of New Guinea is part of Indonesia, which comprises how many islands?",C,4,"8,407","17,508","247,542"
Approximately what percentage of the population of the country of Papua New Guinea lives in rural areas?,D,50%,34%,97%,86%
"In the country of Papua New Guinea, how many children does the average woman give birth to during her lifetime according to 2006 estimates?",C,1.2,2.8,4.6,3.9
What is the capital city of the country of Papua New Guinea?,A,Port Moresby,Madang,Wau,Lae
The islands of the Pacific are collectively termed Oceania. Oceania is divided into several sub-groupings. In which of these is New Guinea located?,C,Polynesia,None of these,Melanesia,Micronesia
"What is the literal translation of the title of the national anthem of Egypt, Bilady, Bilady, Bilady?",C,"Amazing, amazing, amazing","Sing, sing, sing","My country, my country, my country","Blessed, blessed, blessed"
What sea borders Egypt to the east?,D,Black Sea,Yellow Sea,Mediterranean Sea,Red Sea
"Why was Egypt called Kemet, or black land, back in the ancient times?",B,Because of the coal,Because of the black soils,Because of the petrol,All of these
What is the official language spoken in Egypt?,B,Arabic and French,Arabic,"Arabic, English and French",Arabic and English
"What Egyptian city is the largest city not only in Africa, but also in the whole Middle East?",A,Cairo,Alexandria,Giza,Ismailia
"What animal is depicted on Egypts national emblem, which is featured on the national flag of Egypt, adopted in 1984?",C,Bear,Jackal,Eagle,Lion
"Where was Omar Sharif, one of the most famous Egyptian actors, born?",D,"Paris, France","New York City, USA","Hamburg, Germany","Alexandria, Egypt"
What sport is rated as the most popular sport among Egyptians?,A,Football (soccer),Baseball,Handball,Tennis
The Egyptian territory is calculated to be roughly twice as large as the territory of this European country.,B,Poland,Spain,France,United Kingdom
"What expression is commonly used in Egypt to refer to the annual flooding of the river Nile, the longest river in the world?",B,Feeding of the Soil,The Gift of the Nile,The Blessing of the Nile,The Mother of Abundance
Luxembourg is bordered by all of the following nations except this one.,D,Belgium,France,Germany,Netherlands
What languages are spoken in Luxembourg?,A,All of these,German,French,Luxembourgish
Luxembourg was not involved in any 20th century war.,B,True,False,,Q Which of the following organizations is Luxembourg a member of?
Luxembourg has a population of approximately how many people?,B,"30,000",one half million,two million,three and one half million
Why is Luxembourg City one of the wealthiest cities in the world?,C,It is the European center of computer and computer related companies.,There is great mineral wealth in the area around the city.,It is a banking and administrative center.,Rich retired people have ranked it as the most desirable place in Europe to live.
What is the official name of Luxembourg?,B,The Peoples Republic of Luxembourg,Grand Duchy of Luxembourg,The Luxembourg Democratic Republic,The Kingdom of Luxembourg
"How does Luxembourg, which is a member of NATO, contribute to NATO?",B,by maintaining the sixth largest NATO air force,by maintaining a small army,by allowing extensive US and British military installations on its territory,by financially supporting a navy even though is has no coastline
What is the predominant religion in Luxembourg?,D,Islam,Orthodox Catholic,Protestant,Roman Catholic
"The flag of Luxembourg consists of three vertical stripes of red, blue, green.",B,True,False,,Q In what country is Virginia Falls located?
What is the name of the tallest waterfall in Asia?,B,Midagahara Falls,Hannoki Falls,Shomyo Falls,Toyama Falls
The Eas a Chual Aluinn is the highest waterfall in this country.,D,France,China,Sri Lanka,Great Britain
What is the English name of the Mosi-oa-Tunya waterfall located between Zambia and Zimbabwe?,D,Virginia Falls,Veronica Falls,Valeria Falls,Victoria Falls
"In what country is Yumbilla Falls, the fifth-tallest waterfall on the planet, located?",B,Chile,Peru,Thailand,Australia
"Where is the third-tallest waterfall on the planet, Ramnefjellsfossen, located?",A,Norway,Finland,Switzerland,Denmark
"What does the name of the Iguazu Falls, located in South America, mean in English?",D,Way to heaven,River storm,Devils waterfall,Big water
In what country is Gocta Waterfall located?,B,Venezuela,Peru,Spain,Nicaragua
What is the name of the highest waterfall in North America?,C,Richard Brown Falls,Johnathan Stevens Falls,James Bruce Falls,John Cliff Falls
In which U.S. state is the Multnomah Falls located?,B,Ohio,Oregon,Maine,Missouri
What is the name of the largest volcano on Earth in terms of area?,A,Mauna Loa,Taal Volcano,Mauna Kea,Mount Etna
In what Asian country is the Mount Unzen volcanic group located?,B,Vietnam,Japan,China,Thailand
"The area around what Italian volcano is the most densely populated volcanic region in the world, making the volcano one of the most dangerous on the planet?",A,Mount Vesuvius,Mount Etna,None of these,Stromboli
"This Andean stratovolcano in Colombia erupted in 1993, killing 9 people.",A,Galeras,Pasto,Nina,Paloma
The Santorini volcanic islands are part of what European country?,D,Denmark,Spain,Italy,Greece
"This Russian volcano, located on the Kamchatka Peninsula, is one of the most active volcanoes on the planet.",D,Elbrus,Anik Mountain,Sikhote-Alin,Avachinsky
What is the name of the dangerous active volcano located in the Western Highlands of Guatemala?,D,Santa Lucia,Santa Fernanda,Santa Beatrice,Santa Maria
On which of the Philippine islands is the active Taal Volcano located?,C,Mindanao,Visayas,Luzon,None of these
On which of the Canary Islands is the Mount Teide volcano located?,D,Gran Canaria,Fuerteventura,La Palma,Tenerife
This countrys national holidays include:,,"Independence Day, 10 December (date of independence from Spain, 1898)","20 May (independence from US administration, 1902)",Rebellion Day 26 July (1953),Cuba
None of these  could be found in Europe before the Great Geographical Discoveries:,,"otatoes, chocolate, cocoa, quinine, tobacco, cabbage, cane-sugar, furs, whale oil, indigo, tea, coffee, porcelain, and cotton silks .",False,True,False
What is the highest point in the state of Illinois?,C,Lincoln Mound,Devils Mound,Charles Mound,Mount Vernon
Makawao is the capital of the State of Hawaii.,B,True,False,,Q Who is the 16th president of the United States?
"The city of Saint Louis, nicknamed Gateway to the West, is located in which state?",A,Missouri,Nebraska,Mississippi,Ohio
"Malcolm X, the founder of the Organization of Afro-American Unity,  was born in what US city?",B,Kansas City,Omaha,Saint Louis,Belleville
"President George W. Bush was inaugurated on January 20, 2000.",A,False,True,,"Q What is the capital of Illinois, the 21st US State?"
"This city, located in Colorado, is the highest city in the United States.",B,Vail,Leadville,Colorado Springs,Denver
"Amelia Earhart, the first woman to fly solo across the Atlantic, was born in what city and state?",D,"Omaha, Nebraska","Louisville, Kentucky","New York City, New York","Atchison, Kansas"
"Arrange the following oceans by their total area, starting with the largest:",,)The Atlantic Ocean,)The Pacific Ocean,)The Indian Ocean,)The Arctic Ocean
"Finish the lyrics of the official state song of California, I Love You, California written by F. B. Silverwood:",,here the snow crowned Golden Sierras,"eep their watch oer the valleys bloom,","t is there I would be in our land by the sea,",very breeze bearing rich perfume.
"In geography, the term desert is used to refer to a region that receives little or no precipitation. Approximately one-third of Earths land surface is desert, with the largest such region being which of these?",B,Sahara,Antarctica,Kalahari,Greenland
"The Kalahari Desert, meaning great thirst translated from the local language, is a vast area of red-brown sands, taking up a considerable area of which of these regions?",B,Central Asia,South Africa,The Middle East,Southwest Asia
"This African desert, famous for its enormous sand dunes, is considered the oldest desert in the world, having endured its current arid conditions for at least 80 million years.",C,Libyan Desert,Kalahari Desert,Namib Desert,Kara Kum Desert
"Rangipo Desert in the central part of New Zealands North Island, does not have its barren and lifeless appearance because of the lack of rain, but rather, due to which of these?",C,Intense use of pesticides,Constant powerful winds,Soil structure,Frequent destructive storms
"The Atacama Desert of Chile and Peru is one of the driest and most lifeless places on Earth. This virtually rainless plateau is made up of sand, lava flows, and what other substance?",B,Limestone,Salt,Clay,Ash
"This Australian desert of nearly 600,000 square kilometres is famous for its spectacular land and rock formations, such as Uluru and Kata Tjuta, its estimated 1,100 parallel dunes running north-south, and the fresh water lake, Rainbow Valley.",B,Tanami Desert,Simpson Desert,Great Victoria Desert,Great Sandy Desert
"The largest natural karst crater on Earth - Ramon Crater, with a length of 40 km (25 miles) and width of 2 to 10 km (1.5 to 6 miles), is situated in the heart of this Middle East desert.",B,Kyzyl Kum,Negev desert,Judean Desert,Mojave desert
"Leonardo of Pisa or Leonardo Pisano, also known as Fibonacci, was an Italian mathematician and is best known for the discovery of the Fibonacci numbers, which form the following sequence.",,", 1, 1, 2, 3, 5, ...",o you know what the next number is?,8,10
Which one of these countries is largest in area?,A,Japan,Jordan and Japan are equal in size,Jordan,Jamaica
Which of the following oceans is the worlds largest?,D,Indian Ocean,Arctic Ocean,Atlantic Ocean,Pacific Ocean
"According to the United States Census Bureau in 2006, China was the most populated country in the world.",B,False,True,,"Q Which of the following countries is the worlds smallest continent, and can also be considered an island since it is surrounded by water?"
"Russia is the worlds largest country, with a land area of 17,098,242 square kilometers.",B,False,True,,Q This is the worlds smallest independent state with a population in 2007 of approximately 821.
Pittsburgh is home to many universities and research facilities. One of them is described here:,,"t is a private research university. It houses the first computer science school and the first drama school in the nation as well as one of the best engineering schools, and its public policy and business schools are consistently ranked among the best in the nation.",Carnegie Mellon University,University of Pittsburgh,Carnegie Mellon University
Which central European countrys all pre-1989 neighbors do not exist any more? The country is now bordered by 7 states.,B,Austria,Poland,Hungary,Romania
The African kingdom of Dahomey was powerful in the XVIII century. Which modern day country did it cover?,C,Burma,Burkina Faso,Benin,DR Congo
The Holy Roman Empire of the German Nation was a loosely coupled union of mostly German speaking principalities. Which part of the union was the driver of the 19th century unification of Germany?,B,Austria,Prussia,Saxony,Bavaria
Where was the late medieval kingdom of Aragon situated?,B,Ireland and parts of Scotland,"Eastern Spain, major islands on the Mediterranean Sea and southern Italy",Tolkiens fiction,"Syria, Turkey and northern Iraq"
