Questions,Correct,A,B,C,D
"John Gotti, head of the Gambino crime family in New York, was known as The Teflon Don because three times he was brought to trial and three times he walked. But in 1992 The Dapper Don was found guilty of violating the RICO law. Who was Gottis second in command that turned states witness and helped, with his testimony, bring down Gotti?",B,Luca Brasi,Sammy the Bull Gravano,James McElroy,Carmine The Snake Persico
"Only the little people pay taxes, declared the Queen of Mean. What lady faced charges of tax evasion, mail fraud, extortion and filing false tax returns for over 4 million dollars?",B,Carolyn Warmus,Leona Helmsley,Jean Harris,Martha Stewart
"What Gothic building, regarded as a haunted place, is the burial site of Karl Marx?",A,Highgate Cemetery,Bunhill Fields,Kensal Green Cemetery,Oak Hill Cemetery
"This extraordinary church in Whitby, North Yorkshire inspired Bram Stoker to write his famous book Drakula.",C,Greyfriars Kirk,St James,St Marys,St Giles
This simple farm house at the seaside was transformed into a palace for King George IV.,D,Hampton Court Palace,Kensington Palace,Althorp,Royal Pavilion
"This house, situated in Westerham, Kent was bought by Winston Churchill in 1922.",D,Bowood House,Longleat House,Hatfield House,Chartwell
What is the birth place of Queen Victoria?,A,Kensington Palace,Paxton House,Blenheim Palace,Windsor Castle
"These Victorian gardens in Staffordshire represent China, Egypt and a Scottish glen.",D,Sissinghurst Castle Garden,Bodnant,Hidcote Manor,Biddulph Grange Garden
"What fountain, sculpted by Thomas Waldo Story, features female figures and cherubs dancing next to a giant shell?",C,Sea Nymphs in London,"Artemis Fountain in Hyde Park, London",Тhe Fountain of Love in Cliveden,"The Victoria Fountain in Old Steine, Brighton"
This coastal defence site was built on the Isle of Wight to protect Great Britain from French invasion.,D,Spithead Forts,The Palmerston Fort,Fort Gilkicker,The Needles Old Battery
Where did the Tour de France start in 2007?,C,Covent Garden,Leicester Square,Trafalgar Square,Parliament Square
"A Gothic-styled memorial, which opened in 1872, included allegorical figures of Europe, Asia, Africa, and America and was made of granite and marble. It was erected in memory of this Royal person.",B,James I,"Prince Albert, husband of Queen Victoria",Elisabeth I,William III of England
"Out of the four original counties of East Jersey, which countys seat is Hackensack?",C,Monmouth County,Middlesex County,Bergen County,Essex County
"Located in South Jersey, this county seat has a name related to a Hebrew word meaning peace.",A,Salem,Cape May Court House,Mays Landing,Mount Holly
"This county seat is known as The Military Capital of the Revolution, and contains sites like Fords Mansion and Jockey Hollow.  It was where George Washington encamped in the brutal winter of 1777.",A,Morristown,Trenton,Elizabeth,New Brunswick
Mays Landing is the county seat of Monmouth County.,A,False,True,,"Q This county, formed in 1714, has Flemington as its county seat."
"This county seat, known as the Silk City, is the home city to famous American actor and comedian Lou Costello.",C,Newark,Somerville,Paterson,Jersey City
Newton is the county seat of Sussex County.,B,False,True,,"Q Bridgeton, which has the largest historic district of any incorporated town in New Jersey, is the seat of which county?"
The unincorporated area of Toms River is the county seat of Warren County.,A,False,True,,Q What modern-day country includes most of ancient Mesopotamia?
"Of the following 4 civilizations which occupied Mesopotamia, which came first?",A,Akkadians,Greeks,Assyrians,Persians
"The Behistun Inscription was carved into a cliff wall. It was deciphered by Henry Rawlinson. It contains the same text in 3 different languages.  All 3 of the texts, however, are written in the same script. What is this script called?",C,Hieroglyphs,Cyrillic,Cuneiform,Hangul
Which of the following pairings of ancient civilization and modern-day country is NOT CORRECT?,B,Harappans -- Pakistan,Phoenicians -- Egypt,Hittites -- Turkey,Babylonians -- Iraq
Zoroastrianism is a religion which originated with which ancient civilization?,B,Babylonians,Persians,Greeks,Sumerians
During the reigns of which 2 Persian kings were invasions of Greece attempted?,A,Darius and Xerxes,Ashurbanipal and Cyrus,Cyrus and Darius,Darius and Ashurbanipal
What does the Greek word mesopotamia mean?,D,Cradle of civilization,Fertile crescent,Gods land,Between two rivers
What two foods were the staples of the diet of the Sumerians?,B,Wheat and Barley,Beer and Bread,Falafel and Hummus,Rice and Olives
How many meals a day did ancient Mesopotamians customarily eat?,D,4,1,3,2
Which king of the Akkadians conquered Sumeria to unite Mesopotamia under one ruler for the first time?,C,Rimush,Manishtushu,Sargon,Naram-Sin
This Babylonian ruler established written laws. His laws were one of the first written codes of law in recorded history.,B,Xerxes,Hammurabi,Naram-Sin,Alexander
This mountain contains the highest peak on the African continent.,C,Mount Baker,Mount Stanley,Kilimanjaro,Mount Karisimbi
"This mountain contains the highest peak in Antarctica, and is located about 750 miles (1,200 km) from the South Pole.",B,Mount Jackson,Vinson Massif,Mount Terror,Craddock Massif
"This mountain range is located in Asia, its name means abode of snow, and it lies across the territory of six countries.",D,Hindu Kush,Mount Fuji,Karakoram,Himalayas
This mountain range is located in Eurasia between the Black Sea and the Caspian Sea.,C,Carpathian Mountains,Balkan Mountains,Caucasus Mountains,Alps
"This mountain range is the longest on the planet, and is located in South America.",B,Alps,Andes,Appalachians,Apennines
The highest peak in North America is located in this mountain range.,D,Mount Saint Elias,Mount Logan,Mount Mitchell,Alaska Range
This mountain range is located in Europe and its highest peak is Mont Blanc.,C,Apennines,Carpathian Mountains,Alps,Balkan Mountains
This mountain range is located in North America and its highest peak is Mount Mitchell.,C,Mammoth Mountain,Glass Mountain,Appalachians,White Mountains
What is the highest mountain on the Australian mainland?,D,Mount Keira,Mount Buffalo,Mount Dandenong,Mount Kosciuszko
In what mountain are the peaks Manaslu and Lhotse located?,B,Andes,Himalayas,Alps,Caucasus Mountains
The Japanese multinational corporation Toyota Motor Corporation is the second largest automobile maker in the world for 2006 losing the first place to which company?,C,Damlier-Chrysler,Ford Motor Corporation,General Motors,Rolls-Royce
"Although it is a leading automobile maker, what else does Toyota Motor Corporation produce beside automobiles?",C,Furniture and mother-in-laws,Television sets and medical X-ray equipment,Looms and sewing machines,Textbooks and school supplies
Early Toyotas looked like a Dodge Powerwagon or a Chevrolet.,B,False,True,,"Q In the 1970s what caused U.S. customers to become interested in companies like Toyota, Honda and Datsun (Nissan)?"
"Toyota’s T100, which was introduced in the 1990s, is what type of car?",D,А convertible,А hybrid electric automobile,А four wheel drive suv,А full-size pickup
Where is the headquarters of the Toyota Motor Corporation located?,B,"Tokyo, Japan","Aichi, Japan","Kansas City, Missouri","New York, New York"
What is Toyotas luxury car line called?,B,Nissan,Lexus,Mercedes,Volvo
The top selling hybrid car for the U.S. of 2006 was produced by Toyota. Which one is it?,A,Toyota Prius,Toyota Sienna,Toyota Cressida,Toyota Scion
"As the second largest automobile producer of 2006 for the United States, Toyota surpassed which company in the third place?",D,Chrysler Motor Corporation,American Motor Company,Honda Motor Corporation,Ford Motor Corporation
Which Emmy Award winner invented CBS news magazine 60 Minutes in 1968?,C,Walter Cronkite,Edward R. Murrow,Don Hewitt,Fred W. Friendly
Which famous U.S. magazine chose Albert Einstein as Person of the Century in 1999?,B,WORLD,TIME,Der Spiegel,Newsweek
"In 1959, this journalist, author of the acclaimed book Black Like Me, darkened his skin in an attempt to experience the segregation in the American South.",D,Emama Maxime,Carl Gordon,Paul Foot,John Howard Griffin
Which American newspaper won the 2002 Pulitzer Award for the coverage of the September 11 terrorist attacks on New York City?,B,Miami Herald,Wall Street Journal,New York Times,Los Angeles Times
"This American journalist, awarded the 2003 Gerald R. Ford Prize for Distinguished Reporting on the Presidency, took part in the uncovering of the Watergate scandal.",C,George F. Will,Harry Rosenfeld,Robert Woodward,Bob Schieffer
"This period, in which some newspapers and magazines built their reputations thanks to their use of photography, is known as the Golden Age of Photojournalism.",A,1930s-1950s,1900-1915,1980s-1990s,1950s-1980s
Which CBS news show was the first to feature live simultaneous transmissions both from the East  Coast and the West  Coast?,A,See It Now,Camel News Caravan,48 Hours,Huntley-Brinkley
"Which is the United Kingdoms official newspaper first published on November 7, 1665?",C,The Guardian,The Times,The London Gazette,Daily Telegraph
"Which weekly magazine, established in 1828 in London, had the same owner as The Daily Telegraph?",C,The New York Times,The Argos,The Spectator,The Guardian
Which journalist received the Pulitzer Prize in 1964 for his brilliant coverage of President John F. Kennedys assassination?,A,Merriman Smith,Richard Harnett,Brit Hume,Vernin Scott
What does the term outside mean in Alaskan jargon?,A,Anywhere that is not Alaska,Out of the house,The Outhouse,The wilderness
"In Alaska, what term is used to refer to the contiguous states below Canada?",A,The Lower 48,None of these,The Outside,The South
What does the Alaskan term break up mean?,D,Termination of an engagement,Breaking up a dog fight,An iceberg breaking into two pieces,"End of winter, beginning of summer"
"In Alaskan terms, what is a snowbird?",C,Any native fowl in winter,A ptarmigan in winter,A person who lives in Alaska in summer only,A spruce hen
"The term bush refers to less populated areas of Alaska, not always accessible by roads.",B,False,True,,Q What do Alaskan people call bunny boots?
The Iditarod Trail in Alaska was a sled dog mail route from Seward to Nome.,A,True,False,,Q In what year did the first Iditarod Trail Sled Dog Race take place?
The Exxon Valdez was an Alaskan oil company that gained widespread infamy due to a major oil spill in the end of the 80s.,A,False,True,,Q Which baleen whale that can be seen in Alaskan waters has a white band on each flipper?
Helicopters are generally believed to excel most conventional fixed-wing aircraft in what aspect?,A,Maneuverability,Speed,Ease of control,Amount of payload
"This canal, known as the largest man-made waterway in the world, with a total length of 1200 miles, is also one of the most ancient ones.",D,Suez Canal,Erie Canal,Corinth Canal,Grand Canal of China
"Plus 15, opened in 1970 and located in Calgary, Canada, is what type of modern transport infrastructure?",D,A highway,A metro station,A bridge,A skywalk
"The Great Manmade River is a tremendous transportation infrastructure, which is not a river as its name suggests, but what?",D,An aqueduct,A tunnel,A canal,A network of pipes
"Segway HT, a two-wheeled light-mode transportation device, invented by Dean Kamen and presented in December 2001, is the worlds first vehicle of what type?",C,Non-polluting transportation device,Computer-controlled personal transportation device,Self-balancing transportation device,Gyroscope-enabled transportation device
"Cats eye, a piece of equipment invented in 1933 by Briton Percy Shaw and used in road construction, is used as what?",A,Warning safety device on roads,Balance sensor in aircraft,Pedestrian warning device in the United States,Signaling device in ship navigation
Which of these types of bridge constructions allows for the greatest span range?,B,Moon bridge,Suspension bridge,Truss arch bridge,Cable-stayed bridge
"Of what origin is Sinterklaas, the basis of the mythical holiday figure of Santa Claus?",A,Dutch,Swiss,German,Swedish
"Although many people consider Santa Claus and Father Christmas to be interchangeable, the characters have different origins and are not completely identical. The American version of Santa Claus says that he lives on the North Pole, while Father Christmas is believed to reside in this country.",C,The Netherlands,Iceland,Finland,Denmark
What Christmas song popularized the legend according to which Santa Claus categorizes children as naughty or nice?,B,Twas The Night Before Christmas,Santa Claus Is Coming to Town,Jingle Bell Rock,I Saw Mommy Kissing Santa Claus
What traditional gift-bringer is NOT correctly matched with the country?,A,Svatý Mikuláš - Russia,Weihnachtsmann - Germany,Pai Natal - Portugal,Père Noël - France
Which of these winter holiday gift-bringers is NOT a kid?,B,Christkind,Weihnachtsmann,Ježíšek,Gesù Bambino
"Who created the modern image of the red-suited bearded, plump Santa Claus?",A,Thomas Nast,Walt Disney,The Coca Cola Company,Charles Monroe Schulz
"What happens to the eccentric shopping network executive, played by Whoopi Goldberg, in the 2001 TV special Call Me Claus?",C,She is kidnapped by Santa Claus elves.,She meets the ghost of Santa Claus who was killed by her boss.,She is chosen to become the next Santa Claus.,She founds out that her boss is the real Santa Claus.
"In his work History of New York (1809), this author Americanized Sinterklaas into Santa Claus and depicted him as a thick-bellied Dutch sailor with a pipe in a green winter coat.",A,Washington Irving,Theodore Dreiser,James Fenimore Cooper,Edgar Allan Poe
"In the comic strip Bloom County, Santa Claus tells the story of how his elves went on strike and were fired by this US President.",A,Ronald Reagan,Richard Nixon,John Kennedy,Jimmy Carter
The Flying Santa is a tradition that dates back to to Christmas Day of 1929. What does it involve?,B,an air show featuring Santa Claus,dropping gifts from planes or helicopters,Santa Claus piloting a plane,a circus act featuring Santa Claus
In many Christian countries the birth of this saint is celebrated on 24 June (Midsummer).,D,Saint Paul,Saint Patrick,Saint George,John the Baptist
"Summertime, which has become a popular jazz standard, was written by George Gershwin for this opera.",A,Porgy and Bess,The Ballad of Baby Doe,West Side Story,The Ghosts of Versailles
"Saint-Tropez, France has been referred to as the playground to jetsetters, fashion models, and millionaires. What former fashion model and actress made the resort world-famous in the 1950s?",B,Sophia Loren,Brigitte Bardot,Romy Schneider,Catherine Deneuve
"Who originally recorded the 1966 song Summer in the City, which was later covered by B. B. King and Joe Cocker?",D,The Monkees,The Supremes,The Everly Brothers,The Lovin Spoonful
"This celebrity, who considered suntan a symbol denoting a life of privilege and leisure, made sunbathing fashionalble in the 1920s.",B,Marlene Dietrich,Coco Chanel,Edith Piaf,Christian Dior
Which alcoholic beverage is one of the main ingredients in the Sea Breeze cocktail?,B,Rum,Vodka,Wine,Whisky
"What actress wore the iconic white bikini in the 1962 James Bond film, Dr. No?",C,Carole Bouquet,Judi Dench,Ursula Andress,Sophie Marceau
"This American-born author, who became a British subject in 1915 wrote, Summer afternoon—summer afternoon; to me those have always been the two most beautiful words in the English language.",D,John Steinbeck,Harper Lee,Mark Twain,Henry James
Which popular island destination is not correctly matched with the country?,B,Majorca - Spain,Bora Bora - The Dominican Republic,Santorini - Greece,Bali - Indonesia
"What is the correct title of Lee Hazlewoods song, which describes a man who awakens to find that his silver spurs a dollar and a dime had been stolen by a mysterious woman?",B,Summer Breeze,Summer Wine,Summer Love,Summer Time
In what year was the Minnesota Vikings football team established?,C,1949,1955,1960,1968
"This famous writer was born in St. Paul, MN in the month of September, but his family moved around a lot and he once lived on Summit Avenue.",B,Ambrose Bierce,F. Scott Fitzgerald,Hunter S. Thompson,Stephen King
"The Mall of America, one of the largest entertainment and retail complexes in the U.S., opened in 1992 on the site of the old Met Stadium. Which suburb of Minneapolis is it located in?",D,Burnsville,Maple Grove,St. Louis Park,Bloomington
"At the time of European contact, the Minnesota region was home to these two large tribal groups.",B,Shoshone and Yurok,Ojibwe and Dakota,Navahoe and Utes,Paiutes and Cree
"The famous cartoonist Charles Schulz, who was born in Minneapolis in 1922, developed a nationwide cartoon strip called Peanuts. What was the name of the dog in the cartoon strip?",A,Snoopy,Shirley,Stupid,Spike
What major U.S. interstate highway runs north and south through Minnesota?,D,I-39,I-29,I-90,I-35
Which of the following is the largest ethnic group to immigrate to Minnesota?,D,Polish,Norwegians,Irish,Germans
"In the late 1880s and 1890s, two brothers, Dr. William and Dr. Charles Mayo, joined forces with an order of Catholic nuns to form one of the worlds best-known medical establishments. What town is it located in?",D,Moorhead,Faribault,St. Cloud,Rochester
The headwaters of the Mississippi River originate in Minnesota.,B,False,True,,"Q A famous mythical logger,  Paul Bunyan, has a famous mythical ox as a sidekick. Whats the name of the ox?"
Who was the first US President to be named Man (or Person) of the Year by Time magazine?,A,Franklin Delano Roosevelt,John F. Kennedy,Dwight David Eisenhower,Herbert Hoover
Who was the first monarch chosen as Man of the Year by Time magazine?,B,King Edward VIII,Haile Selassie,King George V!,King Harald IV
They were the first couple to win Time magazines Man of the Year award?,C,Eleanor and  Franklin D. Roosevelt,Bill and  Melinda Gates,Chiang Kai-shek and  Soong May-Ling,King George VIII and Wallis Simpson
He was the first winner of Times Person of the Year title to have a black belt in karate.,C,Andy Grove,George W. Bush,Vladimir Putin,Chuck Norris
What object was chosen as Person of the Year by Time magazine?,A,The computer,The television set,The iPhone,The World Wide Web
"In December 1999, Time magazine announced its Person of the Century. Who was it?",A,Albert Einstein,Charles Babbage,Mahatma Gandhi,Franklin Delano Roosevelt
"In 1998, Time magazine used an Internet poll to help them select Man of the Year. They rejected the person selected by this pole. Who was that person?",B,George Carlin,Mick Foley,Monica Lewinsky,Jerry Seinfeld
Time magazines 2006 choice for Person of the Year caused a great stir and criticisms. Who won in 2006?,B,The Television,You,Kofi Anan,Cesar Chavesz
Bono was a recipient of the Time magazines Person of the Year award.,B,False,True,,Q In December 1949 this man was chosen Man of the Half-Century by Time magazine.
Find the one who was never named Man (or Person) of the Year by Time magazine.,D,Nikita Khrushchev,Newt Gingrich,Ayatollah Khomenini,Mother Teresa
Who was the first Pope named Man of the Year by Time magazine?,C,Pope John Paul II,Pope Peter I,Pope John XXIII,Pope John Paul I
Why did David Ho win Time magazines Person of the Year Award in 1996?,B,for his work in bringing peace between Taiwan and China,for his research into finding an AIDS/HIV vaccine,for his work on behalf of the refugees of Darfur,for his work in bringing peace to the former Yugoslavia
How many times  did President  Harry S Truman win Time magazines Man of the Year award?,C,1,3,2,0
The first abstract choice for Man of the Year was made by Time magazine in 1950. To whom was the  award given?,C,The Members of the United Nations,Doctors Without Borders,The American Fighting Man,The Peacemakers
Linus Pauling won two Nobel Prizes. Was he ever named Man (or Person) of the year by Time magazine?,B,No,Yes,,"Q When did  Dr. Martin L. King, Jr. win Time magazines Man of the Year award?"
Time magazines 1993 Man of the Yearaward was given to four people. What were they referred to as?,A,The Peacemakers,The Worlds Doctors,The American Scientists,The Challenger Crew
Tennis player Billie Jean King is among the people named Man of the Year by Time magazine.,A,True,False,,Q No Man of the Year award was given by Time magazine in 1966.
Which of the following was never named Man (or Person) of the Year by Time magazine?,B,The Endangered Earth,Albert Einstein,The Middle Americans,Lech Walesa
The founder and President of eBay won Time magazines Person of the Year award in 1999.,A,False,True,,Q Which city/village is the official birthplace of Memorial Day?
"The Uniform Holidays Bill according to which Memorial Day is celebrated on the last Monday of May, was passed in what year?",B,1972,1971,1968,1970
Indianapolis 500 is an automobile race held annually over Memorial Day weekend. What driver won the first edition of the race in 1911?,C,Joe Dawson,Jules Goux,Ray Harroun,Tonny Milton
Which was the first US state to recognize Memorial Day as an official holiday?,A,New York,New Jersey,Massachusetts,Connecticut
Which flower was adopted in 1922 as an official Memorial Day symbol?,A,red poppy,tulip,daffodil,rose
"Which Congressman and later, US President, was the speaker at the first formal observance of Memorial Day?",C,James G. Blaine,Chestur A. Arthur,James A. Garfield,Rutherford B. Hayes
"Who composed Taps, a famous musical piece played in the US military on Memorial Day?",B,Army Col. James Moss,General Daniel Butterfield,General Robert Ellicombe,John C. Tidball
In what year was Decoration Day renamed to Memorial Day?,D,1912,1892,1902,1882
"The Tomb of the Unknowns in Arlington National Cemetery, United States, is guarded by members of which military unit?",D,11th US Infantry,1st Regiment of Artillery,101st Airborne Division,3rd US Infantry
What bugler first sounded the musical piece Tapson Memorial Day?,C,James Armstrong,Warren Becks,Oliver W. Norton,Robert Cotton
"Arlington National Cemetery, in Virginia is a military cemetery established during which war?",D,WW I,WW II,Vietnam War,American Civil War
Which statement about Memorial Day is true?,D,Memorial Day and Veterans Day coincide,It commemorates the contributions of those who served in the US military,Memorial Day is more recently established than Veterans Day,It commemorates US men and women who died in military service to their country
"Which US President presided over the funeral of the Vietnam Unknown, held at Arlington National Cemetery?",A,Ronald Reagan,Lyndon Johnson,Dwight Eisenhower,John F. Kennedy
"The National Moment of Remembrance, a moment of silence at 3pm on every Memorial Day, was initiated by which US President?",C,Richard Nixon,John F. Kennedy,Bill Clinton,George Bush
What is the duration of the National Moment of Remembrance on Memorial Day?,B,30 seconds,one minute,two minutes,five minutes
Name the sculptor who created the Tomb of the Unknown Soldier.,B,John Haserman,Thomas Hudson Jones,Lorimer Rich,Steven Harris
Which of these statements best describes the United States Navy Memorial?,D,a 100-foot long steel ship,a 100-foot diameter marble globe,a 100-foot diameter pentagon,a 100-foot diameter granite map of the world
"Womens Memorial is a site honoring all military women - past, present and future.  Which cemetery is it located in?",B,National Cemetery Webling,Arlington National Cemetery,Barrancas National Cemetery,Marietta National Cemetery
Which was the first organization of veterans to distribute the official Memorial Day flower?,A,Veterans of Foreign Wars,Vietnam Veterans of America,American Legion,Veterans of Common Sense
Which of the following rituals is not part of Memorial Day observance?,D,National Moment of Remembrance,flying the US flag at half-staff until noon,the Presidents speech at Arlington National Cemetery,changing guards at the Tomb of the Unknown Soldier
What is the motto of the city of Fargo?,A,Gateway to the West,Red River Passage,Prairie Prosperity at its Best,Quiet town on the Prairie
In what year was the city of Fargo founded?,A,1871,1890,1901,1779
Fargo is the crossroads of these two major interstate highway systems.,D,I-30 and I-10,I-29 and I-90,I-10 and I-29,I-29 and I-94
Is it true that the Fargo Theatre is a restored Gothic building?,A,No,Yes,,"Q The museum honoring this professional baseball player is located in the West Acres Shopping Mall in Fargo, ND."
The city of Fargo is home to an alternative high school named Woodrow Wilson.,B,False,True,,Q Fargo is situated on the banks of this river.
What did early settlers often called the Fargo area?,B,Dust Bowl,New Garden of Eden,Flat Landers,Eden Prairie
Which one of these is not a sister city of Fargo?,C,"Vimmerby, Sweden","Hamar, Norway","Aberdeen, Scotland","Moorhead, MN"
Where is most of the movie Fargo set?,A,In Minnesota,"In Illinois, west of Chicago",In Montana,In Fargo
In what country is Lake Nyos located?,C,Mongolia,Between Peru and Bolivia,Cameroon,Canada
There are 51 countries in Africa.,B,True,False,,"Q Iquitos, a major port city on the Amazon River, is located east of the Andes in what country?"
All orange juice in the Republic of Ireland is imported.,B,False,True,,Q To what nation do the Faroe Islands belong?
Russia has the longest coastline in the world.,A,False,True,,"Q Of the 46 peaks over 3800 in New York State, how many have a paved road going to, or near the summit?"
"The Appalachian Trail, that runs from Georgia to Maine, crosses the Hudson River at what point?",D,The Patroon Island Bridge at Albany,The Mid-Hudson Bridge at Poughkeepsie,The Tappan Zee Bridge in Westchester County,The Bear Mountain Bridge below West Point
"The section of the Catskill Mountains famous for its Jewish resorts populated by comics like Rodney Dangerfield, Sid Caesar, Mel Brooks, Woody Allen, and dozens more was known as The ________ Belt.",B,Kosher,Borscht,Klezmer,Matzo
Which of these is NOT a ski resort in the Catskill Mountains?,A,Greek Peak,Belleayre,Windham,Hunter
"The Adirondack State Park, at 780,000 acres, is roughly equal in area to which of the following?",D,"Orange County, Calif.",Puerto Rico,District of Columbia,Rhode Island
What is the highest point in New York City?,D,Towers Hill - Queens,Fieldston Hill - Bronx,Long Hill; Bennett Park - Manhattan,Todt Hill - Staten island
"How high is Mt. Marcy, the highest peak in New York State?",B,"7,002 ft","5,344 ft","4,107 ft.","4,629 ft."
Is the Taj Mahal located in India?,A,Yes,No,,Q What is the official language in India?
What are the colors of Indias flag?,A,"orange, white, and green","black, white, and green","blue, yellow, and white","red, white, and blue"
Is India the second most populous country in the world?,B,No,Yes,,Q The national anthem of which country contains the following lyrics:
These verses are part of the national anthem of which country:,,our history is an epic,f the most brilliant feats.,"nd your valour, in faith steeped,",ill protect our homes and our rights;
What is done to many coins so that unscrupulous people can not clip off part of  he coin to melt down?,A,Coins have milled  edges.,Coins have special radioactive particles so that the pieced can be traced.,Coins have dates on them.,Coins are made of very malleable metals.
"Ross Perot, a very successful American business man, founded Electronic Data Systems. Which statement about him is untrue?",A,He  old EDS to IBM .,"In 1968 he was called The Fastest, Richest Texan.","When two of his employees were taken captive by Iran, he sponsored a successful rescue of the two men.",He began as a salesman for IBM.
What was the first bank to manage over 2 trillion dollars?,B,Royal Bank of Scotland,UBS AG of Switzerland,Credit Suisse of Switzerland,Chase Manhattan Bank of New York
Who is recognized as the first female millionaire?,A,Sarah Breedlove,Judith Keppel,Wilhelmina Leidesdorff,Jane Robinson
"In 1931citizens of Tenino, Washington agreed to use wooden coins.",A,True,False,,Q The first bank with a drive through window was in this city.
"Prior to 1837 if  you mailed a letter, the person receiving the letter had to pay for postage.",B,False,True,,"Q What did ATT announce in December, 2007?"
Which of these is considered the first supermarket in the USA?,C,Waldbaums,AP,King Kullen,Safeway
Checks were probably used by Dutch traders as early as the 1400s. In what year were the first printed checks made?,A,1762,1841,1802,1896
"Prior to this year, all American paper money came in varying sizes.",C,1889,1854,1929,1829
Who was the first person to have his face on a dollar bill?,B,John Jay,Salmon P. Chase,Benjamin Franklin,Abraham Lincoln
"In 2004 this Russian company, founded in 1989, accounted for about 93% of Russian natural gas production.",B,Lukoil,Gazprom,Kraftozm,Petroprom
Blagoevgrad BT is this countrys largest cigarette company. Kremikovtzi is its largest metalworking company. Mobiltel is one of its largest communications companies.,C,The Ukraine,Russia,Bulgaria,Estonia
Which of these stores is the largest in terms of area?,D,GUMS (Moscow),Ibn Abou (Bahrain),Macys (New York City),Harrods (London)
"When did the Dow Jones Industrial Average first hit 1,000?",A,1972,1992,1962,1952
What was the first of the American colonies to put E Pluribus Unum on coins?,D,South Carolina,Virginia,Massachusetts,New Jersey
"The precursor of this company was founded by an employee of the US Census Bureau in 1896 in Broome County, New York.",A,IBM,Endicott Johnson,Johnson and Johnson,Bridgewater Korg
"Sears was founded in 1886 in Chicago, Illinois. Which of these Sears stores is the largest?",A,"Toronto, Canada","Schaumburg, Illinois","Bloomington, Minnesota","Santa Clara, California"
Which county is the biggest in Maryland?,D,Prince Georges County,Montgomery County,Charles County,Frederick County
The state of Maryland has 23 counties.,B,False,True,,Q Was Maryland the second state to ratify the United States Constitution?
"The highest point in Maryland is the Hoye Crest on Backbone Mountain, which is located in this county.",D,Frederick County,Alleghany County,Prince Georges County,Garrett County
What is Marylands state flower?,B,Camellia,Black-eyed Susan,Peach Blossom,Cherry Blossom
Which of the following states does not border Maryland?,C,Pennsylvania,Delaware,New Jersey,West Virginia
Baltimore is the capital of Maryland.,B,True,False,,Q Baltimore is the largest city in Maryland.
Which of the following is not one of Marylands state nicknames?,D,Old Line State,Maryland does not have a state nickname.,Free State,Garden State
442 is an area code of Maryland.,A,False,True,,Q What is Marylands state motto?
Pangulo is the Filipino term for President.,B,False,True,,Q What is the official residence of the President of the Philippines?
Who is considered the first President of the Philippines?,A,Emilio Aguinaldo,Sergio Osmeña,Jose Laurel,Manuel Quezon
Manuel L. Quezon is the first President of the Commonwealth of the Philippines.,A,True,False,,Q Who is the first President of the independent Republic of the Philippines?
Who is the seventh President of the Philippines?,B,Carlos Garcia,Ramon Magsaysay,Diosdado Macapagal,Ferdinand Marcos
Who is the Philippine President whose term ended up because of People Power?,D,Joseph Estrada,Diosdado Macapagal,Fidel Ramos,Ferdinand Marcos
Who is the first female President of the Philippines?,B,Imelda Marcos,Corazon Aquino,Luisa Pimentel,Gloria Macapagal Arroyo
Who is the thirteenth President of the Philippines?,C,Gloria Macapagal Arroyo,Corazon Aquino,Joseph Estrada,Fidel Ramos
Who is the second female president of the Philippines?,B,Luisa Pimentel,Gloria Macapal Arroyo,Imelda Marcos,Corazon Aquino
What is the nickname of the U.S. state of Oklahoma?,B,Land of the Yellow Man,Land of the Red Man,Land of the Blue Man,Land of the White Man
One of the nicknames of the U.S. state of Georgia is derived from the name of this fruit.,D,Apple,Strawberry,Blueberry,Peach
Which U.S. state is known by the nickname The Gem State?,D,Texas,Rhode Island,Vermont,Idaho
The U.S. state of South Carolina used to be known by this nickname.,A,Iodine Products State,Chlorine Products State,Magnesium Products State,Calcium Products State
Which U.S. state has been nicknamed The Friendship State?,B,Vermont,Texas,California,Ohio
What interesting nickname was given to the U.S. state of Florida?,A,Gods Waiting Room,Gods Guest Room,Gods Other Room,Gods Sleeping Room
What is the nickname of the U.S. state of Indiana?,B,All of these,Hospitality State,Morality State,Sympathy State
What nickname has been given to the U.S. state of Ohio?,D,Birthplace of Photography,Birthplace of Rock Music,Birthplace of Modern Medicine,Birthplace of Aviation
What is the nickname of the U.S. state of New Jersey?,B,Valley State,Garden State,Park State,Forrest State
Which U.S. state has been nicknamed The Mother of Presidents?,B,New York,Virginia,North Carolina,Ohio
"The first recorded association of Valentines Day with romantic love is found in the poem Parlement of Foules (Parliament of Fowls), written by this medieval English author.",A,Geoffrey Chaucer,William Blake,Alexander Pope,William Shakespeare
"Vinegar valentines, ostensibly given on Valentines Day, became popular during the Victorian era. What type of message do they contain?",C,apology,a break-up message,insult,a thank you message
During the prohibition era a conflict between two powerful criminal gangs resulted in what came to be known as the Saint Valentines Day massacre. In what US city did it occur?,C,San Francisco,New York City,Chicago,Miami
"What is the occupation of Ashton Kutchers character, Reed Bennett, in Garry Marshalls 2010 romantic comedy Valentines Day?",B,writer,florist,accountant,librarian
"In modern times, the heart is the symbol representing love. What other organ was considered to be the seat of love and emotion in ancient times and in the Middle Ages?",A,liver,brain,spleen,lungs
