Questions,Correct,A,B,C,D
"He was a close friend of Byron and an incredibly popular singer, songwriter.  Which Irish entertainer and poet, who wrote the lyrics to “The Minstrel Boy,” wrote these lines as well?",,,"he Harp that once through Tara’s halls the soul of music shed,",ow hangs as mute on Tara’s walls as if that soul were fled.,"o sleeps the pride of former days, so glory’s thrill is o’er,"
I weep for Adonais—he is dead!,,"h, weep for Adonais! Though our tears",haw not the frost which binds so dear a head!,,"hat poet wrote these elegiac lines from “Adonais” in memoriam to John Keats, who died of T.B. at the tender age of only 24 years?"
Who wrote the book Running with Scissors?,A,Augusten Burroughs,David Sedaris,William S. Burroughs,Ann Coulter
Barack Obamas first memoir is entitled Dreams from My Father.,A,False,True,,Q What is the title of William S. Burroughs semi-autobiographical novel depicting the lifestyle of heroin addicts?
David Sedaris wrote the book Dry which details his life.,B,True,False,,Q Queer was a memoir penned by Allen Ginsberg.
"This actress, who won an Oscar at the age of 10, wrote a scathing memoir titled A Paper Life.",D,Angelica Huston,Murial Hemingway,Drew Barrymore,Tatum ONeal
Which Hollywood legends daughter penned the memoir Mommy Dearest?,A,Joan Crawford,Judy Garland,Katherine Hepburn,Betty Davis
Eli Weisels book Night is about the Holocaust.,B,False,True,,Q Manfred Bloor is a character from which novel?
Which novel features the characters King Swishbert and Queen Olympia?,A,Once upon a Marigold?,The Star of Kazan,Dragons breath,The Frog Princess
In which novel does the character Dustfinger appear?,B,The Purple Emperor,Inkheart,The Sphere of Secrets,The Amulet of Samarkand
Name the first novel of a popular series which has a main character named Twig.,D,Pure dead magic,"Wizard of Earthsea, A","Moorchild, The",Beyond the Deep Woods
Luke is the main character in which of the following books?,C,Turnabout,Double identity,Among the Hidden,Running out of Time
Which novel features the fictional Herdman family?,D,The Imp That Ate My Homework,Loser,Rules,The Best Halloween Ever
Soren is a fictional character depicted in which book??,A,The Capture,Poppy,Redwall,The Field Guide
In which popular hockey novel does the character Nish appear?,A,The Night They Stole the Stanley Cup,Penalty shot,The Million dollar goal,Woodsie
Parvana is the protagonist of this Canadian novel.,D,The Minstrels Daughter,Prisoner in the Promised Land,Still There Clare,The Breadwinner
Mrs. Granger is a popular teacher who appears in this novel.,B,My Life as a Fifth-Grade Comedian,Frindle,Superfudge,The Best School Year Ever
Shona Silkfin becomes friends with the title character of which novel?,C,Rani in the Mermaid Lagoon,Aquamarine,The Tail of Emily Windsnap,Sirena
Rocky is the best friend of the protagonist in which novel?,A,Molly Moons Incredible Book of Hypnotism,The wall and the wing,The Book of Lies,Peter  the Starcatchers
Who wrote the collection of stories titled The Canterbury Tales?,C,Edward Spenser,Sir Walter Raleigh,Geoffrey Chaucer,Christopher Marlowe
Who wrote the poems titled Epithalamion (a song in celebration of a wedding) and Amoretti?,C,Geoffrey Chaucer,Sir Walter Raleigh,Edward Spenser,John Milton
Who wrote The Passionate Sheppard to His Love in 1600?,D,John Milton,Alexander Pope,Sir Walter Raleigh,Christopher Marlowe
What poet wrote Farewell False Love and The Nymphs Reply to the Sheppard?,C,Edward Spenser,Christopher Marlowe,Sir Walter Raleigh,John Milton
Which poet wrote the poems LAllegro and il Penseroso in 1631?,C,William Blake,Christopher Marlowe,John Milton,Alexander Pope
Who wrote the epic poem The Rape of the Lock in 1714?,B,John Milton,Alexander Pope,William Wordsworth,William Blake
What poem was written by William Blake in 1794?,D,Khubla Khan,L Allegro,Amoretti,The Tyger
"In what year did William Wordsworth write the poem Ode, Intimations of Immortality from Recollections of Early Childhood?",C,1800,1810,1803,1799
Samuel Taylor Coleridge wrote the poem She Was a Phantom of Delight in 1803.,A,False,True,,Q Which of these poems was written by Samuel Taylor Coleridge?
"Ironically, the essay Areopagitica, which dealt with censorship, was banned in England. Who wrote  this essay?",B,Dr. William Bowlder,John Milton,Phillip Marlowe,Felton Edward Lewis
"In 1931 the Province of Hunan, China banned this book.",C,1984,Go Ask Alice,Alices Adventures in Wonderland,Alices Restaurant
This famous anti-war novel by Erik Marie Remarque was banned in Nazi Germany.,D,To Hell and Back,1984,Dr. Caligari,All Quiet on the Western Front
Nadine Gordimer won the 1991 Nobel Prize in Literature but many of her works were banned in her  native country. What is her native country?,D,Romania,Belgium,The Soviet Union,The Union of South Africa
Who wrote the novel Dr. Zhivago which was banned in the Soviet Union until 1988?,B,Ivan Gogol,Boris Pasternak,William F. Buckley,Leon Trotsky
"Who wrote Uncle Toms Cabin, a book which was banned in most of the southern United States?",B,Clara Barton,Harriet Beecher Stowe,Thaddeus Stevens,Ambroise Beirce
"In Seinfeld, Jerry was accused of having this book overdue at the New York Public Library for over 15  years. It was banned in the USA from the 1930s until the 1950s.",D,Lady Chatterleys Lover,Moll Flanders,O,The Tropic of Cancer
"This book, which was in part the basis for the play Pippin, was banned in the USA for obscenity.",C,O,Madame Was Not a Lady,Candide,Madame  Bovary
"Who wrote the novel The Satanic Verses which was banned in Bangladesh, Iran, Singapore and Indonesia?",D,Sameer Mousheff,Kharam Patel,David Beck,Salmon Rushdie
Many communities in California banned this Pulitzer Prize-winning novel and labeled it communist propaganda.,D,The Old Man and the Sea,The Pearl,L.A. Land,The Grapes of Wrath
"This book by D. H. Lawrence was banned in the USA, the UK and Australia.",B,The Great Gatsby,Lady Chatterleys Lover,The Sun Also Rises,The Day of the Locust
"During the missile crisis of the 1960s, this book was banned in the USA and the UK.",B,The Lotus Eaters,1984,Brave New World,Down and Out in London and Paris
When the Nazis came to power they banned this short novel by Franz Kafka.,A,The Metamorphosis,The Rights  of  All men,The Satanic Verses,All Quiet on the Western Front
"This work was banned in Lebanon for showing Jews, Zionism, and Israel in a favorable light.",B,The Grapes of Wrath,The Diary of a Young  Girl,The Kite Runner,The Rubiyat of Omar Khayyam
This 18th century erotic novel is one of the most prosecuted and banned books in history.,C,O,Stella Dallas,Memoirs of a Woman of Pleasure,I Was Curious Yellow
Which of these poems was written by Lord George Gordon Byron?,D,Ode To A Grecian Urn,My Lost Youth,She Was A Phantom Of Delight,She Walks In Beauty
In what year did Edgar Allan Poe write the poem The City in the Sea?,C,Edgar Allan Poe never wrote The City in the Sea,1825,1831,1829
Oliver Wendell Holmes wrote The Chambered Nautilus and The Deacons Masterpiece in the same year.,A,True,False,,Q Who is the author of the poems Meeting at Midnight and Parting in Morning?
Which poet wrote the poem beginning with the words-Success is counted sweetest...?,D,Elizabeth Browning,Carol Channing,Emily Bronte,Emily Dickinson
Which of these poems was written by Lord Alfred Tennyson?,C,A Musical Instrument,"Peter, Peter, Pumpkin Eater",Ulysses,Calvary Crossing A Ford
"Who wrote the poem Break, Break, Break?",D,Emily Bronte,Oliver Wendell Holmes,Elizabeth Browning,"Alfred, Lord Tennyson"
Victorian poets Elizabeth Browning and Robert Browning were brother and sister.,B,True,False,,"Q Hans Christian Andersen was born on April 2, 1805. What was his nationality?"
What kind of literary works did Hans Christian Andersen enjoy reading when he was a child?,C,Love stories,Gothic novels,Dramatic works,Poems
What was the name of Hans Christian Andersens first story which was published in 1822?,C,The Tinder Box,A Journey on Foot from Holmens Canal to the East Point of Amager,The Ghost at Palnatokes Grave,The Princess and the Pea
Which of these statements is true about the childhood of Hans Christian Andersen?,D,He wasnt a very good student.,He suffered from dyslexia.,He was often abused.,All of these
What present did Hans Christian Andersen receive from King Frederick VI in 1833?,C,A scholarship,A mansion,A traveling grant,A boat
Which of these fairy tales by Hans Christian Andersen starts with a woman who longs to have a child and is given a magic seed by a witch?,D,The Angel,The Wild Swans,The Princess and the Pea,Thumbelina
From which Hans Christian Andersens fairy tale are the characters Kai and Gerda?,D,The Steadfast Tin Soldier,The Red Shoes,The Little Mermaid,The Snow Queen
What unforgettable character from the novel David Copperfield by Charles Dickens is believed to be based on Hans Christian Andersens personality and appearance?,D,Edward Murdstone,David Copperfield,James Steerforth,Uriah Heep
Which of these fairy tales by Hans Christian Andersen ends with the death of a poor girl in the streets?,A,The Little Match Girl,The Shadow,The Happy Family,The Story of a Mother
In the harbor of Copenhagen there is a statue of this enchanting character created by Hans Christian Andersen.,A,The Little Mermaid,The Little Match Girl,The Ugly Duckling,The Snow Queen
Name the headstrong and sharp-tongued woman whose feisty spirit is tamed by Petruccio in Shakespeares comedy The Taming of the Shrew?,D,Ophelia,Bianca,Cordelia,Katherina (Kate)
"What Shakespearean character, who is the epitome of honesty and loyalty, is disinherited by her father, King Lear?",C,Goneril,Regan,Cordelia,MIranda
What Shakespearean heroine elopes with a man of a different race and later becomes an innocent victim of his wrath?,D,Imogen,Ophelia,Anne,Desdemona
"What Shakespearean character is resented by her son for marrying her husbands brother, Claudius?",D,Lady Macbeth,Elizabeth Woodville,Lady Anne Neville,Queen Gertrude
"Having survived a shipwreck, this character from the comedy Twelfth Night poses as a boy, named Cesario, and enters the service of Duke Orsino.",A,Viola,Bianca,Cordelia,Olivia
"In a sleepwalking scene, depicted in one of the most popular Shakespearean tragedies, this Queen of Scotland, suffering from a guilty conscience, cries Out, damned spot!",D,Queen Gertrude,Imogen,Isabel,Lady Macbeth
How does young Juliet Capulet die in Shakespeares tragedy Romeo and Juliet?,C,She swallows poison.,She drowns herself.,She stabs herself with a dagger.,She is poisoned by Rosaline.
"In Shakespeares history play Richard III, this lady asked Richard, Did you not kill my husband? and got the following reply: Your beauty which did haunt me in my sleep could make me undertake the death of all the world.",D,Margaret of Anjou,Queen Elizabeth,The Duchess of York,Lady Anne
What Shakespearean tragic heroine is advised by her father to lock herself from Hamlets resort?,D,Gertrude,Viola,Rosaline,Ophelia
Which Shakespearean heroine is not correctly matched with the play in which she appears?,A,Titania - Twelfth Night,The Three Witches - Macbeth,Beatrice - Much Ado About Nothing,Lady Capulet - Romeo and Juliet
"In Calla Bryn Sturgis, in the book Wolves of the Calla, the ka-tet meet a priest who, together with most of the townsfolk, asks them to protect them against the Wolves. What is the priests name?",B,Father Brautigan,Father Callahan,Father ONeill,Father Ted
The priest in the novel Wolves of the Calla has appeared previously in which Stephen King novel?,C,Cujo,Pet Sematary,Salems Lot,Carrie
The crystal ball in the novel Wolves of the Calla is used by Roland and his ka-tet to travel to 1977 to a borough of New York. Which Borough did they travel to?,D,Queens,New Jersey,Brooklyn,Manhattan
"In the novel Wolves of the Calla, Roland and the ka-tet team travelled to New York to protect what?",D,"Eddies brother, Henry, from a drug dealer",The headquarters of the Tet Corporation,Prevent Jake from being killed by Jack Mort,A single red rose growing in a vacant lot
Susannah begins to undergo yet another change of character in Wolves of the Calla. What is this characters name?,C,Coral,Rhea,Mia,Susan
"When the priest first appeared near Calla Bryn Sturgis in the book Wolves of the Calla, he was found by a religious group. What is their name?",C,Wolves,Taheen,Manni,Crimson Acolytes
Why are the Wolves such a problem to the people of Calla Bryn Sturgis in the novel Wolves of the Calla?,D,They always beat the Bryn Sturgis soccer team when they visit.,They have awful table manners.,"They come down from the mountains and kill all of the sheep, which are the main livestock in the area.",They abduct one twin of a pair from a family whenever they appear.
"The Wolves in the novel The Wolves of the Calla have an arsenal of weapons, including hand-grenades called what?",C,Landies,Starbombs,Sneetches,Loopers
This  type of  poem is usually a long poem that tells the story of a significant event or a significant persons life.,C,Hokku,Lyric Poetry,Epic Poetry,Iamb
This type of poem consists of 14 lines with this rhyme pattern: abba cddc effe gg,B,Acrostic,Sonnet,Ode,Strophe
Which word means a set of two lines in a poem?,D,iamb,caesura,bisody,couplet
This type of poem is one that is relatively short and tells a story.,C,Prosdic poem,Lyric poem,Narrative poem,Epode
"In this type of poem, the first letters of each line help give the meaning of the poem.",D,Iamb,Ode,Lyric,Acrostic
"This is a type of Japanese poem that is made of three parts; the first has five syllables, the second seven and the third have five.",B,Hokku,Haiku,Jintishi,Basho
This is a type of Chinese poetry .,D,Rubiyat,Hokku,Haiku,Jintishi
This expression means an audible pause that breaks up a line of poetry.,D,Rubiyat,Hokku,Shwa,Caesura
This  type of poem is typified by a great poem by Omar Khayyam,D,Jintishi,Haiku,Hokku,Rubiyat
In which book by Mark Twain does the following phrase appear:  Lead us into temptation?,C,The Prince and the Pauper,A Connecticut Yankee in King Arthurs Court,The Man That Corrupted Hadleyburg,The Mysterious Stranger
I wish I owned half of that dog.  Why? somebody asked.  Because I would kill my half is a conversation from what book by Mark Twain?,A,Puddnhead Wilson,The Adventures of Tom Sawyer.,The Autobiography of Mark Twain,Life on the Mississippi
What Mark Twain book is the following quote from: Tom lost his temper.  I notice a person most always does that’s got laid out in an argument. He told us to shut up.?,C,Innocents Abroad,Captain Stormfield Visists Heaven,Tom Sawyer Abroad,The Adventures of Tom Sawyer
From which Mark Twain book does the following line come: “I never felt so filled with a blessed peace as I did yesterday - when I learned that Michangelo was dead.?,D,The Prince and the Pauper,Roughing it,Life on the Mississippi,The Innocents Abroad
What book by Mark Twain is the following excerpt from: If man could be crossed with a cat - it would improve man - but it would deteriorate the cat.?,A,The Autobiography of Mark Twain,Puddnhead Wilson,Life on the Mississippi,Huckleberry Finn
The difference between a cat and a lie is that the cat only has nine lives. Which book by Mark Twain is this quote from?,A,Pudd nhead Willson,Tom Sawyer,Roughing It,The Innocents Abroad
"What book does the following quote come from: You dont know me without you have read a book by the name of The Adventures of Tom Sawyer, but that aint no matter. ?",A,Huckleberry Finn,The Gilded Age,Letters From the Earth,Life on the Mississippi
I came in with Halleys Comet...it will be the greatest disappointment of my life if I dont go out with it. is a quote from what book by Mark Twain?,A,The Autobiography of Mark Twain,Tom Sawyer,The Gilded Age,Letters From the Earth
"What Mark Twain book is the following line from: All right, then, Ill go to hell!?",B,Life on the Mississippi,Huckleberry Finn,Captain Stormfield Visits Heaven,The Diary of Adam and Eve
"What book by Mark Twain does this quote come from: In mans heaven...it shall contain each and every thing that is repulsive to a man, and not a single thing he likes....it pays no compliment to the intellect...in fact never even mentions it. ?",A,Letters From the Earth,Roughing It,The Innocents Abroad,Huckleberry Finn
"Which poet wrote the poems The Germ, Listen, A Word to Husbands, and Very Like a Whale?",A,Ogden Nash,W. H. Auden,C. Day Lewis,Langston Hughes
Which of the following poems was not written by C. Day Lewis?,B,Almost Human,The Unknown Citizen,Newsreel,"Come, Live With Me And Be My Love"
Gwendolyn Brooks wrote all of the following poems except one. Can you find the odd one out?,B,We Real Cool,The Ballad of Sue Ellen Westerfield,Way Out Morgan,The Chicago Defender Sends A Man To Little Rock
All of these poems were written by Allen Ginsberg except one. Which one was written by poet James Dickey?,C,My Sad Self,Howl,The Beholders,A Supermarket in California
This poet wrote the poems Moss Gathering and My Papas Waltz in 1948 and Elegy for Jane in 1953.,A,Theodore Roethke,Gwendolyn Brooks,Robert Hayden,Elizabeth Bishop
Which of these poems was not written by Robert Lowell?,D,For the Union Dead,The Mouth of the Hudson,Grandparents,Digging for China
"Which poet wrote the poems Still I Rise, I Know Why the Caged Bird Sings, and Remembrance?",D,Elizabeth Bishop,Gwendolyn Brooks,Anne Sexton,Maya Angelou
"Which 20th century poet wrote the phrase Candy is Dandy, But Liquor is Quicker?",A,Ogden Nash,James Dickey,Dylan Thomas,Allen Ginsberg
John Steinbeck was born in 1902 in this city.,B,New York City,"Salinas, California","Moscow, Soviet Union","Heiligenhaus, Germany"
Which of the following books by John Steinbeck won a Pulitzer prize?,D,East of Eden,none of these,Of Mice and Men,The Grapes of Wrath
Name the sequel to John Steinbecks 1945 book Cannery Row.,D,The Pearl,The Wayward Bus,East of Eden,Sweet Thursday
What was John Steinbecks first published novel?,C,Tortilla Flat,The Red Pony,Cup of Gold,The Pastures of Heaven
"In 1960 John Steinbeck set off on a trip around America, which he described in a book. What name did Steinbeck give to the vehicle he used during the trip?",B,America,Rocinante,Charley,Don Quihote
Upon its publishing in 1939 this book by John Steinbeck was banned from public schools and libraries in a lot of places in America.,D,To a God Unknown,In Dubious Battle,The Moon Is Down,The Grapes of Wrath
During World War II John Steinbeck worked as a war correspondent for this newspaper.,A,New York Herald Tribune,San Francisco Chronicle,The New York Times,Los Angeles Times
George Milton and Lennie Small were characters in which book by John Steinbeck?,B,The Wayward Bus,Of Mice and Men,The Pearl,Cannery Row
Which of the following women was not married to John Steinbeck?,D,Carol Henning Steinbeck Brown,Elaine Anderson Scott Steinbeck,Gwyndolyn Conger Steinbeck,Mary Steinbeck Dekker
What prize did John Steinbeck receive in 1962?,B,New York Drama Critics Circle Award,Nobel Prize for Literature,Commonwealth Club of California Gold Medal for Best Novel by a Californian,Pulitzer Prize Fiction Award
He graduated from Harvard in 1916. He wrote The Enormous Room (1922) about a prison camp during WWI.,B,Gary Porter,e.e. cummings,Robert Frost,Ernest Hemingway
He is largely considered to be the most popular American poet of the 19th century as well as the first professional American poet.,D,Nathaniel Hawthorne,Edgar Allen Poe,Robert Frost,Henry Wadsworth Longfellow
"She was born in 1830 in Amherst, Massachusetts, and bore the same first name as her mother.",B,Jane Austin,Emily Dickinson,Sylvia Plath,Elizabeth Barrett Browning
"He was born in 1902 in Joplin, Missouri and began writing in the 8th grade even though his father discouraged him.",C,Thurgood Marshall,E.G. Marshall,Langston Hughes,Barnard Hughes
She wrote Cold Comfort in 1986 and A Space Filled with Movement in 1992.,A,Maggie Anderson,Louise McNeil,Maude Anderson,Louisa Mae Alcott
Writer and artist Edward St. John Gorey was born on February 22 in what year?,B,1915,1925,1935,1920
"Edward Gorey, who gained fame for his illustrative and writing abilities, did not have any formal art education at all.",B,True,False,,"Q Writer and illustrator Edward Gorey was fond of animals, which were also the subject of some of his works. What pets did Gorey keep in his house?"
Writer and artist Edward Gorey never married.,A,True,False,,Q Edward Gorey won a Tony Award for Best Costume Design for the 1977 Broadway production Dracula.
Writer and artist Edward Gorey died at the age of 75 at his home in Cape Cod. What caused his death?,C,Prostate Cancer,Car Accident,Heart Attack,Natural causes-old age
What are the names of Rolands mother and father in The Dark Tower series?,C,Gabrielle and Roland,Gillian and Roland,Gabrielle and Steven,Gillian and Steven
Which of the following Steven King books is not connected to the Dark Tower series?,B,Salems Lot,They are all connected.,The Eye of the Dragon,Rose Madder
"What was the name of the book that contained the short story The Little Sisters of Eluria, a prequel to The Gunslinger?",C,Nightmares and Dreamscapes,Skeleton Crew,Everything’s Eventual,Different Seasons
John Farson was the gunslinger who brought down the Affiliation in The Dark Tower series.,A,False,True,,Q Oscar Wilde is associated with this art movement that began in the late Victorian period and is considered to have ended with Oscar Wildes trial in in 1895.
Oscar Wilde was imprisoned for two years after being convicted of this crime.,C,treason,domestic abuse,gross indecency,sexual assault
"This literary work, whose preface ends with the sentence, All art is quite useless, is Oscar Wildes only published novel.",C,A Woman of No Importance,The Importance of Being Earnest,The Picture of Dorian Gray,The Canterville Ghost
"What drama film, starring Scarlett Johansson as Meg Windermere, is based on Oscar Wildes play Lady Windermeres Fan?",A,A Good Woman,The Nanny Diaries,The Other Boleyn Girl,Lost in Translation
"This Oscar Wilde tragedy, originally written in French in 1891, was banned in England until 1931.",B,A Florentine Tragedy,Salome,"Vera; or, The Nihilists",An Ideal Husband
"While in prison Oscar Wilde wrote De Profundis, an extended letter in which he expressed his bitter criticism towards this English author, better known as Wildes intimate friend.",B,Lord Alfred Tennyson,Lord Alfred Douglas,Matthew Arnold,Robert Seymour Bridges
Which characters created by Oscar Wilde are not correctly paired with the literary work?,D,"The Picture of Dorian Gray - Basil Hallward, Sybil Vane","Lady Windermeres Fan - Mrs Erlynne, Lord Darlington","The Importance of Being Earnest - Gwendolen Fairfax, Algernon (Algy) Moncrieff","Salome - Simone Grosso, Beatrice"
Name the witty nobleman who conveys to Dorian Gray his view of indulgent hedonism in one of Oscar Wildes most famous works?,A,Henry Wotton,Basil Hallward,Alan Campbell,James Vane
The death penalty is the main theme of this poem by Oscar Wilde which contains the following often quoted lines:,,et each man kills the thing he loves,"y each let this be heard,","ome do it with a bitter look,","ome with a flattering word,"
Complete the following statement made by one of Oscar Wildes characters: Nothing makes one so vain as being told one is ..............,C,a genius,beautiful,a sinner,a good lover
The novel The Dark Tower begins where Song of Susannah left off.,B,False,True,,"Q In the book The Dark Tower, Susannah becomes physically separated from Mia and gives birth to Mordred, while Mia is killed by a group of vampires."
"In Stephen Kings novel The Dark Tower, Mordred has the ability to transform himself into what type of creature?",A,Spider,Wolf,Crow,Snake
"Once reunited in the book The Dark Tower, the ka-tet travel to a town called Fedic to stop the activity of a group of individuals who use their psychic powers to break apart the beams that hold the Dark Tower and Mid-World together. What is the name given to this group of psychics?",A,Breakers,The Great Old Ones,Sanitisers,Crimson Acolytes
Which member of the ka-tet is mortally wounded in The Dark Tower in the battle to free the psychics of Fedic?,B,Oy,Eddie,Jake,Susannah
"In the final novel of The Dark Tower series, Jake, Roland and Oy travel to Maine in 1999 to do what important task?",D,Deliver a rose to Jakes dying mother,Open the Tet Corporation Tower,Close a tear between the worlds that was causing strange creatures to enter 1999,Save the life of Stephen King
"On their travels in the book The Dark Tower, the ka-tet come to a place called ODDS LANE (the S had been added by hand). The only person who lived here was an old guy who called himself Joe Collins, but what was his real name?",A,Dandelo,Cuthbert,Walter,Pennywise
"In the novel The Dark Tower, in Joe Collins basement the ka-tet discover a young man named Patrick Danville imprisoned in a cage. What particular skill does Patrick have?",D,He is blind and cannot be influenced by the all-seeing eye of The Crimson King.,He can travel between worlds simply by thinking about them.,He can block the destructive thoughts of the psychics who are destroying the Beams.,He is a gifted artist whose drawings become reality.
"When close to his goal, The Dark Tower, Roland is attacked by Mordred. Who saves Rolands life, but dies in the process?",B,Eddie,Oy,Jake,Susannah
"In The Dark Tower, Stephen King urges the reader to stop reading at a certain point in the book and not go any further.",B,False,True,,"Q Driven by jealousy, anguish and ambition, this character from a history play by Shakespeare uttered the words, I am determined to prove a villain / and hate the idle pleasures of these days."
What Shakespearean character usurped the throne by murdering his brother and then married the late kings widow?,B,Julius Caesar,Claudius,Polonius,Iago
"Name the Scottish King whom Macbeth murdered, led by his thirst for power and desire to obtain the throne.",A,King Duncan,King Malcolm II,King Henry,King Kenneth
"This character, often regarded as one of Shakespeares most malevolent villains, is an expert manipulator, who states, I am not what I am.",D,Polonius,Claudius,Cassius,Iago
"This complex Shakespearean character, who is a villain at one point and a victim at another, demanded a pound of flesh and rendered no mercy.",D,Horatio,Tubal,Antonio,Shylock
"This character, who commits a number of villainous acts throughout the course of the play King Lear, is the illegitimate son of the Earl of Gloucester.",A,Edmund,Antonio,Edgar,Philip
What character from the play Julius Caesar incites the conspiracy against Caesar and plays a leading role in his assassination?,D,Brutus,Taurus,Arviragus,Cassius
Name King Lears brutal son-in-law who gouged out Gloucesters eyes in Shakespeares tragedy King Lear.,D,Duke of Burgundy,Edmund,Earl of Kent,Duke of Cornwall
"In the play Cymbeline, this dishonest Roman soldier tricked Posthumos into believing that he had seduced his wife, Imogen.",A,Iachimo,Philario,Brutus,Cassius
"In what Shakespearean comedy did Don John acknowledge, though I cannot be said to be a flattering honest man, it must not be denied but I am plain-dealing villain?",B,The Comedy of Errors,Much Ado About Nothing,The Taming of the Shrew,Measure for Measure
"Why does the group of eco-terrorists, featured in the book Ark Angel, call themselves Force Three?",B,It does not say.,The Earth is the third nearest planet to the sun.,The group has three main goals.,"When the group was created, there were three members in it."
"In the book Ark Angel, what are the nicknames Alex Rider gives to the four men who break into St. Dominics hospital looking for Paul Drevin?",B,"Canvas Jacket, Spectacles, Steel Watch, Silver Tooth","Combat Jacket, Spectacles, Steel Watch, Silver Tooth","Canvas Jacket, Spectacles, Metal Watch, Silver Tooth","Combat Jacket, Spectacles, Metal Watch, Steel Tooth"
Fictional character Alex Rider says that the leader of Force Three has what parts of the world tattooed on the back of his head?,B,Brazil and West Africa,Russia and China,The US and Canada,Europe
"In the novel Ark Angel, what natural disaster does Alex Rider think would occur if the leader of Force Three was to sneeze?",B,Landslide,Earthquake,Tsunami,Volcanic Eruption
"In the sixth book in the Alex Rider series, what were Force Three going to send with the ransom note to Nikolei Drevin in order to show him that they meant business?",D,One of their captives toes.,A picture of their captive.,A lock of their captives hair.,One of their captives fingers.
"In Ark Angel, after Force Three find out that the boy they captured is not Paul Drevin, but Alex Rider, they try to kill him by doing what?",D,They lock Alex in a room and leave him there to starve to death.,They lock Alex in a room and leave a time bomb right outside.,They lock Alex in a room and weaken the supports of the building so that it falls down.,They lock Alex in a room and set the building aflame.
What was the name of Alexs guardian in the novel Ark Angel?,C,Mrs. Jones,Alan Blunt,Jack Starbright,Diana Meacher
"Jack Starbright, a recurring character in the Alex Rider books, enjoys cooking.",B,True,False,,"Q Living a life of self imposed isolation due to self doubt, fictional Navy officer Hornblower still considered one fellow officer his friend. Who was he?"
One aspect of the physical constitution of fictional officer Hornblowers isolates him from a simple human pleasure. What is it?,D,Hornblower has no sense of smell or taste resulting in joyless eating.,Poor eyesight and color blindness result in his inability to comprehend beauty and art.,"Dyslexia, or a dyslexia-like condition, prevents Hornblower from being able to read and write.",Tone deafness prevents Hornblower from enjoying or even comprehending music.
What was the name of the first wife of fictional British Royal Navy officer Horatio Hornblower?,D,Penny,Maggie,Mildred,Maria
Which of these is true about the second wife of fictional British Royal Navy officer Horatio Hornblower?,B,"She is the sister of Marie Antoinette, infamous for excesses, and executed early in the French Revolution.","She is the sister of Anglo-Irish statesman Arthur Wellesley, the future victor at Waterloo and Duke of Wellington.","She is the widow of Horatio Nelson, hero of the Nile and Trafalgar.",She is the illegitimate daughter of Benjamin Franklin.
"During the Peace of Amiens,” fictional adventure series character Hornblower is beached and penniless. How does Hornblower make ends meet during this period?",B,Gambling on horses,Playing whist,Prize fighting,Working as a fishing boat captain
"Fictional officer Horatio Hornblower is dispatched round the Horn to assist the Spanish in the Pacific. Hornblower meets and assists a despotic, psychopathic Spanish commander. What is his name?",C,Hugo Chavez,Augusto Pinochet,El Supremo,El Rey Del Mundo
Where does fictional character Stephanie Plum live?,D,"Philadelphia, Pennsylvania","Albany, New York","San Francisco, California","Trenton, New Jersey"
What is the occupation of Janet Evanovichs character Stephanie Plum?,A,bounty hunter,police officer,spy,pastry chef
Fictional character Stephanie Plum is employed by her cousin.,B,False,True,,"Q In the Stephanie Plum series of novels, what is the name of the plus-sized black woman who sometimes is Stephanies partner?"
"In Janet Evanovichs series of books, Stephanie Plums relationship with her boyfriend is often overshadowed by her crush on this character.",C,Vinnie,Alex,Ranger,Alfred
"Stephanie Plum has different cars throughout the various novels. However, the one that used to belong to her Uncle Sandor was affectionately called by this name.",D,Big Bertha,Big Ben,Big Betsy,Big Blue
"In the Stephanie Plum series of books, Stephanies mother approves of her job as a bounty-hunter.",A,False,True,,Q Stephanie Plums eccentric Grandma Mazur has a weird obsession with attending viewings at the local funeral parlor.
What is the job of Stephanies boyfriend in the Stephanie Plums series of novels?,A,a police officer,a lifeguard,an EMS,a firefighter
How many children does Harry Potter have as revealed in the last book of the harry Potter series?,B,1,3,5,4
Harry Potter kisses Cho Chang.,B,False,True,,Q Harry Potter marries Hermione in the last book of the series.
"Who does Hermione Granger kiss in the Battle of Hogwarts, in the final book of the Harry Potter series?",C,None of these,Harry,Ron,Krum
What year were fictional characters Harry Potter and Ron Weasley born?,C,1990,1982,1989,1985
Harry Potter once kissed Luna Lovegood.,A,False,True,,Q In what book of the Harry Potter series do Harry and Ginny kiss for the first time?
"What potion do Harry Potter, Ron Weasley and Hermione Granger use to infiltrate the Ministry of Magic?",C,Amortentia,Draught of Living Death,Polyjuice Potion,Felix Felicis
Which student does Slughorn Horace NOT favour in the Harry Potter series?,B,Harry,Ron,Zabini,Hermione
What character does Harry Potter first meet at Madam Malkins?,C,Ron,Dudley,Draco,Ginny
"In The Silmarillion, Morgoth was a corrupt Ainu, a servant of Iluvatar, responsible for much evil on Middle Earth. What was his original name?",D,Melion,Mordred,The Evil One,Melkor
"The epic love story in The Silmarillion held great significance to Tolkien himself. This is evident by the fact that the names of the two lovers were engraved upon the tombstones of J.R.R. and his wife, Edith. What were these names?",D,Tuor and Idril,Thingol and Melian,Perseus and Andromeda,Luthien and Beren
