Questions,Correct,A,B,C,D
"This artist released the album Born to Run, ranked as the #18 album on Rolling Stones list of the 500 Greatest Albums of All Time.",C,David Bowie,Miles Davis,Bruce Springsteen,Bob Dylan
"Astral Weeks, the #19 album on Rolling Stones list of greatest albums, was released by this artist.",D,Paul Robinson,Roy Orbison,Chuck Berry,Van Morrison
"Who recorded Thriller, the #20 album on Rolling Stones list of top albums?",B,Robert Johnson,Michael Jackson,John Lennon,Marvin Gaye
This group had a huge hit song in 1972 with Black and White.,B,Steely Dan,Three Dog Night,Grass Roots,Manassas
This group had a huge hit song in 1975 called Black Water.,C,Steely Dan,The Four Tops,The Doobie Brothers,The Rolling Stones
This British group had a big hit song in 1972 called Long Cool Woman in a Black Dress.,B,The Searchers,The Hollies,The Byrds,The Kingston Trio
This group had lots of hit songs during their very successful career. They had a minor hit with the song Black Friday which came off their 1975 album called Katy Lied.,A,Steely Dan,Supertramp,Styx,The Scorpions
This one hit wonder had a hit song in 1990 called Black Velvet.,B,Martika,Alannah Myles,Jane Child,Tracy Chapman
John Lennon wrote this animal song for The Beatles in 1967.,C,I Am the Seagull,I Am the Elephant,I Am the Walrus,I Am the Seal
What bird song did Prince include in his 1984 album Purple Rain?,D,When Chicks Cry,When Doves Fly,When Birds Cry,When Doves Cry
What carnivorous song did Duran Duran release in May 1982 from their second studio album Rio?,B,Hungry Like the Dog,Hungry Like the Wolf,Hungry Like the Bear,Hungry Like the Lion
"This animal song was written by Nelly Furtado and was the first single from her 2000 debut album Whoa, Nelly!.",A,Im like a Bird,Im like a Horse,Im like a Butterfly,Im like a Dove
Elvis Presley recorded this dog song in 1956.,A,Hound Dog,Stray Dog,Black Dog,White Dog
"What bird song has been covered by artists like Josephine Baker, Frank Sinatra, Judy Garland, Liza Minnelli, Dean Martin, Joe Cocker?",D,Bye Bye Lovebird,Bye Bye Mockingbird,Bye Bye Bluebird,Bye Bye Blackbird
This animal song was co-written and recorded by American country singer Taylor Swift in 2008.,A,White Horse,White Lion,White Cow,White Dove
What animal song was written and recorded by Elton John in in June 1972?,A,Crocodile Rock,Donkey Rock,Monkey Rock,Alligator Rock
"This reggae song was co-written and recorded by Bob Marley in 1980, and was released in 1983.",A,Buffalo Soldier,Bull Soldier,Scavenger Soldier,Horse Soldier
"Michael Jackson recorded this bird song in 1971, and released it in 1972 from his debut solo album Got to Be There.",D,Rockin Canary,Rockin Hummingbird,Rockin Parrot,Rockin Robin
This flower song was recorded in 1978 by by Neil Diamond and Barbra Streisand.,A,You Dont Bring Me Flowers,You Dont Bring Me Roses,You Dont Bring Me Daffodils,You Dont Bring Me Magnolias
What male musician recorded the 1994 song Kiss from a Rose?,A,Seal,Meatloaf,Babyface,R. Kelly
What popular flower song was recorded by Nick Lucas in 1929?,D,Tiptoe Through the Snowdrops,Tiptoe Through the Flowers,Tiptoe Through the Sunflowers,Tiptoe Through the Tulips
What female musician recorded the song Where the Wild Roses Grow with Nick Cave in 1995?,B,Mariah Carey,Kylie Minogue,Barbra Streisand,Sheryl Crow
"What rock band originally recorded the song Dead Flowers, released in 1971?",C,The Beatles,Guns N Roses,The Rolling Stones,Deep Purple
What female musician wrote the song A Rose Is Still a Rose for Aretha Franklin?,B,Chaka Khan,Lauryn Hill,Diana Ross,Whitney Houston
What popular flower song from 1962 won the Academy Award for Best Original Song?,D,Days of Wine and Flowers,Days of Wine and Orchids,Days of Wine and Posies,Days of Wine and Roses
What flower song was released by Bon Jovi in 1992?,B,Bed of Poppies,Bed of Roses,Bed of Daisies,Bed of Lilies
The 2005 song Blue Orchid by The White Stripes was rumored to have been inspired by the breakup between band member Jack White and this Hollywood actress.,B,Kate Hudson,Renee Zellweger,Drew Barrymore,Scarlet Johansson
What male musician recorded the song Desert Rose in 1999?,B,Ricky Martin,Sting,Bryan Adams,Eric Clapton
This great Chicago-born singer was married to Max Roach and sang on his famous We Insist!-Freedom Now Suite. She appeared in such movies as For the Love of Ivy” and Nothing but a Man. One of her signature songs is Buddy Can You Spare a Dime?.,D,Billie Homiday,Carmen McRae,Dinah Washington,Abbey Lincoln
"Orson Welles called this singer the most exciting girl in the world.” Her signature songs include: CEst Si Bon, Mink Schmink, and the very sexy Santa Baby. Her criticism of the Vietnam War made Lady Bird Johnson cry. What is her name?",A,Eartha Kitt,Diane Schur,Abbey Lincoln,Jane Fonda
"One of the most important American jazz singers of the 20th century, she was discovered by Teddy Wilson. She was famous for her behind the beat type of phrasing and for her renditions of Thelonius Monk songs.",D,Billy Holiday,Dinah Washington,Abbey Lincoln,Carmen McRae
"This real beauty was born in Brooklyn in 1917. Her first mentors were Cab Calloway and Duke Ellington. A great singer and actress, she appeared in Panama Hattie, Cabin in the Sky” and Show Boat. Her signature song is Stormy Weather.",D,Billie Holiday,Ella Fitzgerald,Sarah Vaughan,Lena Horne
This great singer and actress who lived from 1896-1977 was the first African-American to star on a national radio show. She was sometimes called Sweet Mama Stringbean.,B,Abbey Lincoln,Ethel Waters,Sarah Vaughan,Billie Holiday
What jazz singer better known as Mama Corleone from The Godfather first hit the big time with her 1964 album A Taste of Honey?”,A,Morgana King,Helen Morgan,Diana King,J. P. Morgan
This soft -voiced Dakota-born singer was discovered by Benny Goodman. Her most famous song is Fever.,B,Betty Carter,Peggy Lee,Morgana King,Cleo Laine
"Born in the UK, this this singing beauty was discovered by her husband John Dankworth. She sang and acted on the British stage with Robert Morley and Ruth Gordon. She recorded Porgy and Bess” with Ray Charles.",C,Betty Carter,Betsy Everett,Cleo Laine,Peggy Lee
"This Michigan-born jazz great was never as popular as other vocalists but was admired by her peers. Her signature song was “Open the Door, her own composition and a song featured in the movie American Beauty. She died in 1998 at the age of 69.",B,Etta James,Betty Carter,Diane Schuur,Etta Jones
"Born in Oklahoma in 1903, this jazz singer nicknamed Mr. Five by Five was best known for his work with the Basie Band from 1935-1950.",B,Johnny Hammond,Jimmy Rushing,Jackie Layne,Arnie Ross
This singer was called The Queen of the blues. She was born Ruth Lee Jones in Alabama in 1924 and her career began at age 15. She changed her name and developed a distinctive singing style. Her most popular hit was What a Difference a Day Made.”,B,Billie Holiday,Dinah Washington,Etta James,Ella Fitzgerald
"Which vocalist with a remarkably smooth baritone voice was known for the songs I Apologize, Prisoner of Love, and My Foolish Heart?”",D,Johnny Hammond,Jimmy Rushing,Mel Torme,Billy Eckstine
"Fill in the blank with this Elvis Costello song title from his first album.  ______________, I know this world is killing you.  Oh, ____________, my aim is true.",D,Rachel,Christine,Anna,Alison
This band sang about wanting Opheila to come back home on their 1978 album The Last Waltz. The song was also featured on their Greatest Hits album released in 2000.,C,The Eagles,The Nitty Gritty Dirt Band,The Band,Five Man Electrical Band
"Although Lola walked like a woman, she did talk like a man, in a hit by this band.",A,The Kinks,The Grateful Dead,BTO,The Cars
My Sharona was released in 1979 and became a huge hit for this band.,D,The Kinks,Depeche Mode,The Ramones,The Knack
"Rhiannon was not just a woman, she was a mythological Welsh Goddess. What band had a big hit with the song Rhiannon (Will You Ever Win)?",C,The Heartbeats,The Mama  the Pappas,Fleetwood Mac,"Peter, Paul, and Mary"
What great musician appeared in the 1980 movie The Blues Brothers?,A,All of these,Aretha Franklin,James Brown,Ray Charles
What popular band performed the 1977 song Ma Baker?,D,ABBA,Eruption,The Supremes,Boney M.
What huge action movie star starred as the twin brother of Danny DeVito in the 1988 comedy movie Twins?,B,Denzel Washington,Arnold Schwarzenegger,Sylvester Stallone,Bruce Willis
Which of the following actresses portrayed the American Presidents daughter in the 2004 movie First Daughter?,B,Amerie,Katie Holmes,Natalie Portman,Scarlett Johansson
What actress portrayed real-life author Betty Mahmoody in the 1991 drama movie Not Without My Daughter?,D,Susan Sarandon,Meryl Streep,Diane Keaton,Sally Field
What comedian starred as Sonny Koufax in the 1999 comedy movie Big Daddy?,D,Jim Carrey,Ben Stiller,Robin Williams,Adam Sandler
"Solomon Linda, an African Zulu, wrote and recorded this song in 1939 that The Tokens took to the top of the Billboard Hot 100 in 1961.  Can you name the African lullaby and Broadway tune that begins  A-Wimoweh, a-wimoweh?",B,Graceland,The Lion Sleeps Tonight,Kum-By-Yah,Kookaburra
In what country would you hear the tuva singing of Buddhist monks of the Dalai Lama?,D,Singapore,China,Japan,Tibet
"Domenico Modugno wrote Nel blu dipinto di blu.  Dean Martin sings, Volare, oh oh.  E Contare, oh, oh. oh oh.  In America we know this breezy song as  Volare .  What does Volare mean in Italian?",B,To dance,To fly,To love,To sing
"One Love, One Heart.  Lets get together and feel alright.  The lyrics and music of this song brings to ones inner eye the beauty of the island of Jamaica.  Yet examine closely the lyrics of  One Love ,  and you will find the concern this artist had for the poor and repressed people of Jamaica.  Who is this artist that helped bring reggae music to the attention of the world?",D,Al Anderson,Peter Tosh,Bunny Wailer,Bob Marley
The instrument is the bouzouki.  The song is Kritikos Horos.  What is the name of the movie that finds Anthony Quinn dancing on the beach at Stavros,A,Zorba the Greek,Viva Zapata,Never on a Sunday,Fiddler on the Roof
"Tall and tan and young and lovely introduces The Girl from Ipanema.  One can picture the beaches of Brazil as each one she passes goes aahhh.  The Girl from Ipanema was an international hit and introduced the bossa nova to a world audience.  However, in the lyrics of the song, what dance does the singer compare her to as she swings so cool and sways so gentle?",A,Samba,Rumba,Tango,Waltz
"Now for the U.S.A.  Mr. Farber writes  razor sharp guitar riffs, driving beat and snarling vocal makes this 1969 Steppenwolf song the  biker rallying cry .  When I hear this song, I think of the movie  Easy Rider  as Captain America and Billy ride their bikes towards New Orleans and their destiny.   What is the name of the song that  listening to can make anyone feel like an outlaw?",D,Evil Ways,Magic Carpet Ride,Born in the USA,Born to be Wild
"This highway bisects the entire country.  It is where Route 45 crosses this highway that blues great , Robert Johnson,  sold his soul to the devil.  Elvis Presley was born along this highway and Bessie Smith died on this highway.  Bob Dylan wrote that on this highway you could find Georgia Sam, Mack the finger, Louie the king and the second mother with the seventh son.",,"hat highway mentioned in the song also runs near Dylans home town of Duluth, MN.?",Highway 61,Highway 61,Route 66
Little cable cars climb halfway to the stars croons the singer of  I Left My Heart in San Francisco.  Who is the singer most closely identified with the city by the bay?,C,Dean Martin,Jim Nabors,Tony Bennett,Andy Williams
The 1972 song Day By Day was a huge hit from this musical.,D,Badfinger,Jesus Christ Superstar,Grease,Godspell
Day Dreaming was a big hit song for this RB diva in the 1970s.,B,Etta James,Aretha Franklin,Diana Ross,Martha Reeves
Daydream was a big hit song for this 1960s band from NYC.,A,The Lovin Spoonful,"Peter, Paul  Mary",Simon and Garfunkel,The Ramones
Wasted Days and Wasted Nights was one of the biggest songs ever for this singer in 1975.,D,Eddie Holman,Joe Lagalante,Mac Davis,Freddy Fender
This singer had a hit song in 1977 with Lovely Day.,D,George Benson,Stevie Wonder,Brook Benton,Bill Withers
This diva had a huge #1 U.S. hit in 1990 with Love Takes Time.,D,Whitney Houston,Maria H. Carey,Madonna,Mariah Carey
This female group from the 1990s had a #1 hit in the U.S. with Youre in Love.,B,The Divinyls,Wilson Phillips,SWV,En Vogue
This singer had a mammoth #1 hit in the U.S. with Love Will Lead You Back.,A,Taylor Dayne,Janet Jackson,Mariah Carey,Madonna
This singer had a huge hit in the 90s with Id Do Anything for Love (But I Wont Do That).,B,Michael Bolton,Meat Loaf,Peter Cetera,Bryan Adams
Which one of the following singers had a huge hit song in 1991 with Justify My Love?,D,Janet Jackson,Mariah Carey,Cyndi Lauper,Madonna
Lola was a big hit song for this British Invasion band in the 1970s.,D,The Byrds,The Rolling Stones,The Animals,The Kinks
Brandy (Youre a Fine Girl) was a big hit for this one hit wonder in 1972.,A,Looking Glass,The Reflections,First Class,Three Dog Night
Bernadette was a big hit single in 1967 for this RB group.,B,The Temptations,The Four Tops,The OJays,The Spinners
The group Toto had a big hit in 1982 with this girl song,B,Gloria,Rosanna,Joanna,Donna
This band had a hit song in 1973 called Aubrey.,D,Steve Miller Band,Pure Prairie League,Marshall Tucker Band,Bread
What group recorded the song Boogie Shoes?,D,Kool  the Gang,The Sylvers,"Earth, Wind  Fire",KC and the Sunshine Band
Jungle Boogie was a hit song for this popular RB band in the early 1970s.,A,Kool  the Gang,"Earth, Wind  Fire",T-Rex,Mott the Hoople
Boogie on Reggae Woman was a hit song for this ultra talented performer in 1975.,D,Johnny Taylor,Philip Bailey,Jeffrey Osborne,Stevie Wonder
Im Your Boogie Man was a big hit song for this group in 1977.,B,The Chi-Lites,KC and the Sunshine Band,Mott the Hoople,"Earth, Wind  Fire"
Boogie Wonderland was just a colossal hit for this  band in the 1970s.,C,Kool and the Gang,The Delfonics,"Earth, Wind  Fire",The Main Ingredient
What song by My Chemical Romance are these lyrics from?,,,nd I think Ill blow my brains against the ceiling,nd as the fragments of my skull begin to fall,all on your tongue like pixie dust just think happy thoughts?
What song by punk group Valencia opens with the following lines:,,ts amazing how quick,e could turn an argument,nto a fight for what is right?,"What Are You Doing, Man? Thats Weird!"
"Complete these lyrics from the song I Caught Fire (In Your Eyes), recorded by The Used:",,eemed to stop my breath,y head on your chest .......,waiting to cave In,waiting to be brave
What song released by Coheed and Cambria contains the following lyrics:,,ehind your sealed eyes you miss,ll that Ive done for you,ill You Catch Me When I Run??,Always and Never
These are the opening lines of the song The Pulse of the Maggots by Slipknot:,,his is the year where hope fails us,he test subjects run the experiments,"nd the bastard you know, is the hero you hate.",False
These lyrics are from what song by Motion City Soundtrack:,,m half drunk and I can’t see straight,hero zero with a capital Z (thats me),inging songs from the balcony as the city crumbles?,Capital H
Finish these lyrics from Korns song All My Hate:,,am the falling of my happiness,t is no more,"top loving, I’m still hating ......",Till I Can Hate No More
These lyrics are from Marilyn Mansons song The Dope Show:,,ut Im not a slave to a god,hat doesnt exist.,False,True
"Are these lyrics from Foxy, Foxy, a song by Rob Zombie:",,"e who gets slapped and he who gets saved,",e who brutalizes the timeless stage.,"e is the mongrel, he wants it all?",Yes
These lyrics are from what Linkin Park song:,,o I sit here and try to stand it?,r do I try to catch them red-handed?,"o I trust some and get fooled by phoniness,",r do I trust nobody and live in loneliness?
"Name the Ray Charles song which contains the lyrics, Now baby, listen baby, dont ya treat me this-a way, cause Ill be back on my feet some day.",B,Drown In My Own Tears,Hit the Road Jack,Shes Got The Jack,Sorry Seams To Be The Hardest Word
"The lines Cause were living in a world of fools breaking us down, when they all should let us be is from which song by the Bee Gees?",B,Words,How Deep Is Your Love,All Of My Life,Stayin Alive
"What popular song by Sonny  Cher contain the following lyrics: Then put your little hand in mine, there aint no hill or mountain we cant climb?",C,Just You,Let It Be Me,I Got You Babe,Its Gonna Rain
"Which song by The Beatles features the lyrics, And when the night is cloudy, there is still a light that shines on me, shine on until tomorrow?",C,Lady Madonna,Yesterday,Let It Be,Yellow Submarine
The lines Load up on guns and bring your friends; its fun to lose and to pretend are from this song by Nirvana.,D,Lithium,Son Of A Gun,Paper Cuts,Smells Like Teen Spirit
"Name the song by Bob Marley that contains the following lyrics: Good friends we have, oh, good friends weve lost along the way. In this great future, you cant forget your past; so dry your tears.",C,Turn Your Lights Down Low,No More Trouble,"No Woman, No Cry",I Shot The Sheriff
"What is the title of the popular song by the Eagles that contains the following lyrics: And I was thinking to myself, this could be Heaven or this could be Hell. Then she lit up a candle, and she showed me the way?",D,Desperado,One Of These Nights,Witchy Woman,Hotel California
"This popular song by James Brown contains the lyrics, When I hold you in my arms, my love cant do me no harm.",B,Its a Mans Mans Mans World,I Got You (I Feel Good),Get Up Offa That Thing,Get Up (I Feel Like Being a) Sex Machine
The lyrics Every street you walk on I leave tear stains on the ground; following the girl I didnt even want around is from which song by the The Jackson 5?,A,I Want You Back,I Found That Girl,A B C,Ill Be There
"Name the Dusty Springfield song that contains the lyrics, Being good isnt always easy, no matter how hard i try.",D,All Cried Out,Nothing Is Forever,I Wish Id Never Loved You,Son of a Preacher Man
This song was the first # 1 Billboard hit for the mop-top boys from London. The lyrics arent earth shattering but I think youll understand.” What song was the first of 19 songs to take the # 1 spot for the Beatles?,C,She Loves You,I Saw Her Standing There,I Want to Hold Your Hand,Cant Buy Me Love
This song is on the Grammy Hall of Fame by several different artists including Lena Horne and Ethel Waters. There is “gloom and misery” because “when he went away the blues walked in and met me. Can you name this song first introduced at the Cotton Club in 1933?,A,Stormy Weather,God Bless the Child,St Louis Blues,My Man
This country great advised “Stand by Your Man” because after all hes just a man.” Who sang Give him two arms to cling to and something warm to come to when nights are cold and lonely.?,B,Dolly Parton,Tammy Wynette,Kitty Wells,Loretta Lynn
Blues legend B. B. King made the Hall of Fame in 1998 for his single The Thrill Is Gone.,,"hen B. B. King takes the stage to sing The Thrill Is Gone, who is always there by his side?",Lucille,Albert King,Lucille
This rock groups self titled IV album contains the song that is the most requested song on FM radio. What group recorded the song that begins with the lyrics “There’s a lady whos sure all that glitters is gold.?,D,The Who,Pink Floyd,The Rolling Stones,Led Zeppelin
“Tall and tan and young and lovely,,he girl from Ipanema goes walking,he Girl from Ipanema was a world wide hit in 1964 for Stan Getz and Astrud Gilberto. What instrument does Stan Getz play?,Saxophone,Drums
"Jiminy Crickets, you should know this beloved Disney song that won the 1940 Oscar for Best Song! If you travel on the Disney Cruise Line the first seven notes of what song will be used as the ships horn signal?",D,Its a Small World,"You Can Fly, You Can Fly, You Can Fly",Heigh-Ho,When You Wish Upon a Star
The song A View to A Kill was a big hit song for this group in 1985.,C,The Thompson Twins,Spandau Ballet,Duran Duran,Tears for Fears
The song We Didnt Start the Fire was  a HUGE hit song for this singer in the year 1989.,D,Jilly Boel,Elton John,Willy Schmoel,Billy Joel
The song Upside Down was a big chart topping hit for this RB diva in 1980.,D,Natalie Cole,Donna Summer,Aretha Franklin,Diana Ross
This singer had a big U.S. #1  hit song in 1980 called Woman in  Love.,A,Barbra Streisand,Dolly Parton,Dusty Springfield,Dionne Warwick
Uncle Albert  Admiral Halsey was a big #1 U.S. hit song for this singer in the 1970s.,C,Elton John,John Lennon,Paul McCartney,George Harrison
"What is the name of the song that Jerry Cantrell, guitarist of Alice in Chains, wrote after the death of lead singer of Mother Love Bone, Andrew Wood?",C,Rain when I die,We die young,Would?,Over Now
"Which popular Seattle band was formed by two members of Mother Love Bone, after the death of their lead singer Andrew Wood?",C,Nirvana,Stone Temple Pilots,Pearl Jam,Soundgarden
What was the original name of Pearl Jam?,C,Temple of the dog,None of these,Mookie Blaylock,Ten
Which drummer joined Pearl Jam when Matt Chamberlain left after only a few shows with the band?,B,None of these,Dave Abbruzzesse,Matt Cameron,Jack Irons
The video clip of which song from Pearl Jams album Yield was made by the famous comic book artist Todd McFarlane?,B,Wishlist,Do the Evolution,Given to fly,"Push Me, Pull Me"
In which documentary movie did Nirvana and Sonic Youth participate in 1992?,B,None of these,1991: The year punk broke,Singles,Riot girl
"Andrew Wood of Mother Love Bone, Kristen Plaff of Hole and Layne Staley of Alice in Chains died because of a drug overdose. Which was the drug used in all of the three cases?",D,Cocaine,Morphine,None of these,Heroin
"Temple of the Dog is a grunge supergroup, formed after the death of Andrew Wood of Mother Love Bone, by his former roommate. Members of which 2 Seattle groups were in the band?",D,Soundgarden and Alice in Chains,Pearl Jam and Alice in Chains,Nirvana and Soundgarden,Pearl Jam and Soungarden
"While Alice in Chains were on tour promoting the album Dirt, their bassist Mike Starr left and was replaced by Mike Inez. Which was the band in which Inez was playing when he was invited to Alice in Chains?",C,None of these,He was not in any band at that time,He was playing with Ozzy Osbourne,Tool
"What is the name of the video compilation with Nirvana live acts, released only two weeks after the popular Unplugged in New York?",D,From the Muddy Banks of the Wishkah,Silver: The best of the box,You know youre right,Live! Tonight! Sold out!!
This group had a very popular album in the 1990s with Californication.,A,Red Hot Chili Peppers,Arrested Development,Metallica,Guns N Roses
This group had a very popular album in the 1990s called Nevermind.,C,Tool,Red Hot Chili Peppers,Nirvana,Pearl Jam
What singer had a huge album in 1990 with the album I Do Not Want What I Havent Got?,B,Linda Ronstadt,Sinead OConnor,Jane Child,Roxette
The 1995 album Jagged Little Pill was recorded by this singer.,C,Toni Braxton,Jewel,Alanis Morrisette,Britney Spears
What group recorded the 1991 album called Achtung Baby?,A,U2,REM,AC/DC,UB40
Whats the 411? was a very popular album for this RB artist in 1992.,D,En Vogue,Whitney Houston,Toni Braxton,Mary J. Blige
The 1994 album Cracked Rear View was this bands debut album.,D,Black Crowes,Fine Young Cannibals,Blues Traveler,Hootie and the Blowfish
What band recorded the 1990s album Tragic Kingdom?,C,Hootie and the Blowfish,Joe Lagalante  Buster Hyman,No Doubt,Blues Traveler
CrazySexyCool was an ultra popular album for this band in 1994.,C,Destinys Child,SWV,TLC,En Vogue
"In the movie Elf, what is the name of the elf that tells Buddy he is special?",C,Nig Nag,bill,Ming Ming,Choo Choo
In the movie Edward Scissorhands Edward has scissors for hands.,A,True,False,,Q What is the name of the little girl who is the main character in the movie My Girl?
"In the movie Eternal Sunshine of the Spotless Mind, what color does Clementine dye her hair?",C,Red,Purple,Blue,Orange
"In the movie My Girl, Vadas best friends dies from an allergic reaction to bee stings.",A,True,False,,"Q What song contains the lyrics, Drew looks at me I fake a smile so he wont see?"
"What song contains the lyrics, Ive got a lot to say to you, yeah i got a lot to say?",A,Crushcrushcrush,Pressure,Misery buisness,Emergency
"What song are these lyrics from Im tugging at my hair, Im pulling at my clothes?",C,Freak out,Dont Jump,Things Ill Never Say,I Miss You
"What was the first Pink Floyd album, recorded without Syd Barrett, that was actually a movie soundtrack?",A,Music from the Film More,Zabriskie Point,Obscured By Clouds,The Wall
Which member of  the English rock band Pink Floyd released a solo album entitled About Face?,A,David Gilmour,Syd Barrett,Richard Wright,Roger Waters
Which early Pink Floyd song was originally titled Lets Roll Another One?,C,Set the Controls for the Heart of the Sun,Interstellar Overdrive,Candy and a Currant Bun,See Emily Play
What was the B-side track on the single release of Pink Floyds Another Brick in the Wall Part II?,D,Dont Leave Me Now,Hey You,Run Like Hell,One of my Turns
Which company was hired to design the cover and album jackets for Pink Floyd?,C,Hypnotic,Hippodrome,Hipgnosis,Hippopotamus
What was the name of the cow pictured on the cover of Pink Floyds 1970 album Atom Heart Mother?,D,Elsie,Madonna,Mademoisselle Nobs,Lulubelle III
Which was the Pink Floyd album on which keyboard player Richard Wright did not appear?,A,The Final Cut,A Momentary Lapse of Reason,The Division Bell,The Wall
How many studio albums did Pink Floyd release without Roger Waters as a band member?,D,1,3,0,2
The 2005 Live 8 concert was the first time that Pink Floyd performed live with Roger Waters since what year?,D,1979,1987,1994,1981
"David Gilmour released his solo project On an Island in the UK on March 6, 2006. What is the significance of this date?",C,There was nothing special about the date.,It was his 12th anniversary with wife Polly Samson.,It was his 60th birthday.,It was the anniversary of the release of Pink Floyds first album with him as a member.
On which Allman Brothers album can you find the song Whippin Post?,A,The Allman Brothers Band,Eat a Peach,Idlewild South,"Win, Lose or Draw"
What is the name of the Otis Redding album which contained the song (Sittin On) the Dock of the Bay?,A,The Dock of the Bay,Songs on the Dock,Endless Summer,Bay Themes
On which of the following Tesla albums can you find the song Modern Day Cowboy?,D,Mechanical Resonance,The Great Radio Controversy,Psychotic Supper,Five Man Acoustical Jam
Which of these albums by the Stone Temple Pilots includes the song Plush?,A,Core,Shangri-La Dee Da,Tiny Music... Songs from the Vatican Gift Shop,No. 4
On which album was George Straits song The Big One originally recorded?,D,Blue Clear Sky,One Step at a Time,Carrying Your Love With Me,Lead On
Which of these albums by Matchbox 20 includes the song Busted?,D,Mad Season,More Than You Think You Are,Exile on Mainstream,Yourself or Someone Like You
The song Never Again is included on which Nickelback album?,A,Silver Side Up,The State,The Long Road,Curb
From which of these Led Zeppelin albums can you find The Immigrant Song?,A,Led Zeppelin III,Physical Graffiti,Led Zeppelin II,Houses of the Holy
"The song Rock My World (Little Country Girl) is from Brooks and Dunns album, Hard Workin Man.",B,False,True,,"Q Who recorded Blue, the #30 on Rolling Stone Magazines greatest albums of all time?"
Music From Big Pink is Rolling Stone Magazines #34 greatest album of all time. Which group released this album?,A,The Band,The Kinks,David Bowie,America
"Which artist has Rolling Stone Magazines #40 greatest album of all time, entitled Forever Changes?",A,Love,Live,The Love,Loving
"Who recorded Horses, the #44 greatest album of all time according to Rolling Stone Magazine.",B,Carole King,Patti Smith,Janis Joplin,Joni Mitchell
According to Rolling Stone Magazine which artist has the #80 greatest album entitled Odyssey And Oracle?,B,The Ramones,The Zombies,The Clash,The Smiths
Rolling Stone Magazine has Bitches Brew as their #95 greatest album of all time.  Who recorded it?,C,Ray Charles,Chuck Berry,Miles Davis,Marvin Gaye
"Which artist released This Years Model, the #99 greatest album of all time according to Rolling Stone Magazine?",D,Frank Sinatra,John Coltrane,Elvis Presley,Elvis Costello
This group had a HUGE #1 U.S. hit in the 80s with Karma Chameleon,C,The Clash,The Tom Tom Club,Culture Club,Men at Work
Killing Me Softly with His Song was a colossal #1 smash hit song for this singer in 1973.,B,Aretha Franklin,Roberta Flack,Gladys Knight,Dionne Warwick
Kiss You All Over was a huge #1 hit for this one hit wonder in 1978.,D,Pablo Cruise,Quarterflash,Echo  the Bunnymen,Exile
This singer had everybody Kung Fu Fighting in the year 1974. This song proved to be his only ever #1 U.S. hit.,C,Carl Thomas,Isaac Hayes,Carl Douglas,Major Harris
"The song Kyrie was a U.S.  #1 song for this band from Los Angeles, California.",D,Winger,Wang Chung,Spandau Ballet,Mister Mister
Marvin Gaye was born April 2. Which statement concerning his birth is true?,C,"He was born Marvin Perez Gay, Jr., in Washinton, D.C. in 1939.","He was born Marvin Pierce Gaye, Jr., in Washinton, D.C. in 1939.","He was born Marvin Pentz Gay , Jr., in Washington, D.C. in 1939.","He was born Marvin Pentz Gaye, Jr., in Washington, D.C. in 1939."
Marvin Gayes first  musical  jobs were singing and playing drums in his fathers church. What denomination was the church?,C,Northern Baptist,Southern Baptist,House of God,Synod of the Lord
Who is the man who discovered Marvin Gayes talents?,C,Smokey Robinson,Berry Gordy,Harvey Fuqua,Bo Diddley
What was Marvin Gayes first jobs with Motown?,D,lead singer for The Passions,backup singer for Smokey Robinson,backup singer for Bo Diddley,session drummer for The Miracles
Which of these statements is untrue?,C,"Marvin Gayes first wife was Anna Gordy, Barry Gordys sister.",Marvin Gayes second wife was about 17 years younger than he was.,"Marvin Gayes first wife was Gwen Gordy, Barry Gordys sister.",Marvin Gayes first wife was about 17 years older than he was.
Which was Marvin Gayes first Top 40 hit?,A,Hitch Hike,Baby Dont Do It,Can I Get a Witness,Baby Dont Go
Which of these was Marvin Gayes first Top Ten hit?,D,Thats the Way Love Is,Aint That Peculiar,Ill Be Doggone,Pride and Joy
Marvin Gaye had three #1 singles in the USA. Which is the odd one out?,C,Got to Give It Up,Lets Get It On,Whats Going On,I Heard It Through the Grapevine
Marvin Gaye had hit duets with several famous female singers. Which of these is the odd one out?,A,Dottie West,Mary Wells,Kim Weston,Tammi Terrell
Marvin Gaye was the first Motown singer to be given total control over his records.,B,False,True,,Q Why did Marvin Gaye move to Europe?
When did Marvin Gaye record the Motown hit Sexual Healing?,B,1982,never,1981,1983
How did Marvin Gaye die?,D,drug overdose,brain tumor,shot by a fan,shot by his father
This group dedicated their song True to Marvin Gaye.,C,The Sound of Philadelphia,Maze,Spandau Ballet,The Violet Femmes
Diana Ross had a Top Ten hit with this song about Marvin Gaye.,C,My Dear Mr. Gaye,We Are With You,Missing You,Silky Soul
Which statement about Marvin Gaye is incorrect?,B,Marvin Gaye is in the Rock and Roll hall of fame.,Marvin Gaye served in the US Marines.,Marvin Gaye had plans for a single with Barry White just before his death.,Marvin Gaye has a star on Hollywoods Walk of Fame.
Who stars in the movie about Marvin Gayes life titled Sexual Healing?,B,Ludacris,Jesse L. Martin,Jaime Fox,Smokey Robinson
What song won the Grammy award for Song of the Year in 1995?,B,Ill Make Love to You,Streets of Philadelphia,All I Wanna Do,Can You Feel the Love Tonight
What popular American singer passed away in 1995?,D,Dean Martin,Ginger Rogers,Selena,All of these
